x1,x2,x3,x4,x5,x6,x7,x8
0.576942799,0.4428154,1.160021401,1.471225499,0.0,0.0,0.0,0.0
0.340905899,0.406822301,1.1989973,1.3539074,0.0,0.0,0.0,0.0
0.354127,0.4664853,1.160162701,1.2794205,0.0,0.0,0.0,0.0
0.365534799,0.5469629,1.1049431,1.3277714,0.0,0.0,0.0,0.0
0.371684,0.498213601,1.1193261,1.207722599,0.0,0.0,0.0,0.0
0.602367899,0.4325962,1.3513602,1.3485042,0.0,0.0,0.0,0.0
0.614056199,0.536722301,1.8634227,1.495024301,0.0,0.0,0.0,0.0
0.605041799,0.6689363,1.296054601,1.237930299,0.0,0.0,0.0,0.0
0.7533395,0.5433075,1.139018401,1.262880301,0.0,0.0,0.0,0.0
0.642594901,0.5840821,1.2113333,1.5253373,0.0,0.0,0.0,0.0
0.271179899,0.248940499,0.914992399,0.7568198,0.0,0.0,0.0,0.0
0.1763606,0.2094454,0.633296699,0.7640365,0.0,0.0,0.0,0.0
0.1672139,0.2124498,0.6346626,0.744114201,0.0,0.0,0.0,0.0
0.178605,0.2162495,0.695252001,0.7377081,0.0,0.0,0.0,0.0
0.185441099,0.207601801,0.6337376,0.7513678,0.0,0.0,0.0,0.0
0.2490656,0.2030773,0.6493454,0.7609658,0.0,0.0,0.0,0.0
0.228023199,0.206855099,0.824158801,0.7810266,0.0,0.0,0.0,0.0
0.2149858,0.204049299,0.6229821,0.759193401,0.0,0.0,0.0,0.0
0.276057901,0.193136,0.613578699,0.8198567,0.0,0.0,0.0,0.0
0.231780799,0.194440201,0.620628601,0.7660105,0.0,0.0,0.0,0.0
0.2561095,0.202439301,0.750107899,0.7027998,0.0,0.0,0.0,0.0
0.1599744,0.2231638,0.5817906,1.159636101,0.0,0.0,0.0,0.0
0.160111401,0.2240235,0.5859786,0.691397199,0.0,0.0,0.0,0.0
0.179349599,0.2159216,0.624930399,0.689597599,0.0,0.0,0.0,0.0
0.2112411,0.21483,0.5869846,0.681615099,0.0,0.0,0.0,0.0
0.2984727,0.224070099,0.5873191,0.7017321,0.0,0.0,0.0,0.0
0.223361099,0.226764399,0.6352625,0.707139599,0.0,0.0,0.0,0.0
0.2263867,0.2160738,0.588324,0.6845463,0.0,0.0,0.0,0.0
0.2657546,0.2109203,0.591706201,0.728141799,0.0,0.0,0.0,0.0
0.242119601,0.2193084,0.588903301,0.7201524,0.0,0.0,0.0,0.0
0.287708099,0.205718201,0.597568001,0.763552,0.0,0.0,0.0,0.0
0.1719541,0.2334049,0.5973772,1.140074999,0.0,0.0,0.0,0.0
0.1733315,0.228760301,0.5952729,0.6738511,0.0,0.0,0.0,0.0
0.1896615,0.2299542,0.593760701,0.677800699,0.0,0.0,0.0,0.0
0.235782701,0.235055899,0.6230321,0.6980419,0.0,0.0,0.0,0.0
0.2807128,0.228853499,0.594844301,0.7560943,0.0,0.0,0.0,0.0
0.2388397,0.225474999,0.757117,0.7087096,0.0,0.0,0.0,0.0
0.2396939,0.2201429,0.5993791,0.6737006,0.0,0.0,0.0,0.0
0.2456404,0.2312003,0.608337501,0.7093206,0.0,0.0,0.0,0.0
0.2391056,0.2285434,0.5975664,0.7207942,0.0,0.0,0.0,0.0
