x cord,y cord,z cord,periodicity error
-5.39556847423408148835266562315382544e-01,3.46281693188283000960081547958679948e-01,0.00000000000000000000000000000000000e+00,4.33380887582342743179704204512196091e-04
-5.40056847423408148845674903171243386e-01,3.45781693188283000949673207102819106e-01,-5.00000000000000010408340855860842566e-04,2.08502862654941026968804697072813918e-02
-5.40056847423408148845674903171243386e-01,3.45781693188283000949673207102819106e-01,-4.00000000000000019168694409543718393e-04,1.74209346254496495314494277071608559e-02
-5.40056847423408148845674903171243386e-01,3.45781693188283000949673207102819106e-01,-2.99999999999999973718939338951372520e-04,1.40841141572473114964708290082047023e-02
-5.40056847423408148845674903171243386e-01,3.45781693188283000949673207102819106e-01,-2.00000000000000009584347204771859197e-04,1.27821553729553398963780031363097441e-02
-5.40056847423408148845674903171243386e-01,3.45781693188283000949673207102819106e-01,-1.00000000000000004792173602385929598e-04,1.29873085899303909715465416390762514e-02
-5.40056847423408148845674903171243386e-01,3.45781693188283000949673207102819106e-01,0.00000000000000000000000000000000000e+00,1.49722171406267147613516752996324776e-02
-5.40056847423408148845674903171243386e-01,3.45781693188283000949673207102819106e-01,1.00000000000000004792173602385929598e-04,1.82572258735891327807770516535910754e-02
-5.40056847423408148845674903171243386e-01,3.45781693188283000949673207102819106e-01,2.00000000000000009584347204771859197e-04,2.23870606570645992385544763069939484e-02
-5.40056847423408148845674903171243386e-01,3.45781693188283000949673207102819106e-01,2.99999999999999973718939338951372520e-04,2.71085848592882392076790763288657630e-02
-5.40056847423408148845674903171243386e-01,3.45781693188283000949673207102819106e-01,4.00000000000000019168694409543718393e-04,3.29286476447849178111411210619496943e-02
-5.40056847423408148845674903171243386e-01,3.45781693188283000949673207102819106e-01,5.00000000000000010408340855860842566e-04,3.92917311671986283472901025953884201e-02
-5.40056847423408148845674903171243386e-01,3.45881693188283000940912853549136230e-01,-5.00000000000000010408340855860842566e-04,2.04760387474964675974220312857266554e-02
-5.40056847423408148845674903171243386e-01,3.45881693188283000940912853549136230e-01,-4.00000000000000019168694409543718393e-04,1.69856251406042170089078148824626274e-02
-5.40056847423408148845674903171243386e-01,3.45881693188283000940912853549136230e-01,-2.99999999999999973718939338951372520e-04,1.40158469998713589997656151262531349e-02
-5.40056847423408148845674903171243386e-01,3.45881693188283000940912853549136230e-01,-2.00000000000000009584347204771859197e-04,1.28645343775212163535202020169099307e-02
-5.40056847423408148845674903171243386e-01,3.45881693188283000940912853549136230e-01,-1.00000000000000004792173602385929598e-04,1.32825412760987735270627284149520909e-02
-5.40056847423408148845674903171243386e-01,3.45881693188283000940912853549136230e-01,0.00000000000000000000000000000000000e+00,1.54266679076878759575880214690620881e-02
-5.40056847423408148845674903171243386e-01,3.45881693188283000940912853549136230e-01,1.00000000000000004792173602385929598e-04,1.87947571689557616776820358934368602e-02
-5.40056847423408148845674903171243386e-01,3.45881693188283000940912853549136230e-01,2.00000000000000009584347204771859197e-04,2.29624009918947219078030135603013816e-02
-5.40056847423408148845674903171243386e-01,3.45881693188283000940912853549136230e-01,2.99999999999999973718939338951372520e-04,2.80360613287897404400960711767892927e-02
-5.40056847423408148845674903171243386e-01,3.45881693188283000940912853549136230e-01,4.00000000000000019168694409543718393e-04,3.41709426696759573029734888895401118e-02
-5.40056847423408148845674903171243386e-01,3.45881693188283000940912853549136230e-01,5.00000000000000010408340855860842566e-04,4.05288935068485645726162073116216243e-02
-5.40056847423408148845674903171243386e-01,3.45981693188283000986362608619728576e-01,-5.00000000000000010408340855860842566e-04,2.03255131936378182701303898648317702e-02
-5.40056847423408148845674903171243386e-01,3.45981693188283000986362608619728576e-01,-4.00000000000000019168694409543718393e-04,1.68378268442395335124380182803547633e-02
-5.40056847423408148845674903171243386e-01,3.45981693188283000986362608619728576e-01,-2.99999999999999973718939338951372520e-04,1.39817888721507651839409281052003064e-02
-5.40056847423408148845674903171243386e-01,3.45981693188283000986362608619728576e-01,-2.00000000000000009584347204771859197e-04,1.28772489777346695315340807597211097e-02
-5.40056847423408148845674903171243386e-01,3.45981693188283000986362608619728576e-01,-1.00000000000000004792173602385929598e-04,1.33573559068845580352166654840804672e-02
-5.40056847423408148845674903171243386e-01,3.45981693188283000986362608619728576e-01,0.00000000000000000000000000000000000e+00,1.55468917461650567206081780460262926e-02
-5.40056847423408148845674903171243386e-01,3.45981693188283000986362608619728576e-01,1.00000000000000004792173602385929598e-04,1.89474405446987511489914358033171188e-02
