x1,x2,x3,x4,x5,x6,x7,x8
0.206199,0.265771899,1.7565809,1.7035571,8.985340299,10.3077832,76.1100704,87.0606273
0.197651101,0.2571441,1.8513783,1.684038599,8.572107401,10.3146355,70.1101696,89.326062899
0.2104559,0.2538644,1.6730794,1.7090981,8.5967511,10.409105799,70.3299258,89.862207299
0.2030688,0.253864499,1.6431842,1.634259601,8.605477801,10.180456501,70.292340501,89.213748
0.202024799,0.2425456,1.6185781,1.7261956,8.696522001,10.2850779,70.5695503,88.751279801
0.2035963,0.2482639,1.682575001,1.657775,8.5795666,10.180266299,70.241502099,89.872252601
0.217670001,0.853042999,1.5968679,1.712968901,8.5845763,10.4433712,69.9146815,89.178247499
0.202885999,0.2480167,1.6068381,1.969073901,8.4837995,10.8626664,69.761841,88.976866999
0.291386,0.2390674,1.646096899,1.927629799,8.5819872,10.215147199,70.105501399,89.3239809
0.1822925,0.241475201,1.607049399,2.2017337,8.587837,10.0969117,70.237009,89.493835901
0.206409399,0.2336459,1.6633808,1.774389899,8.915708299,10.219321699,74.419295601,88.766872901
0.5026518,0.2825301,1.6330649,1.684329801,8.560234101,10.4302259,74.8897782,88.120576799
0.183067899,0.3364506,1.6038602,1.6800464,8.5822632,10.2888825,75.166557501,88.670685901
0.1804437,0.2672459,1.7279079,1.6783005,8.9382052,10.3469845,75.763160501,87.852018101
0.206353899,0.2629115,1.8399272,1.722600099,8.684776199,10.351330999,70.1340735,89.286009599
0.197298301,0.222184699,1.621604201,1.702223599,8.6184986,10.366306799,70.3215513,89.9946649
0.212968999,0.257142901,1.6378962,1.6492003,8.4877608,10.305896601,70.6760673,89.6294259
0.203038701,0.2391405,1.611550301,1.7167911,8.6961873,10.337128799,70.0915,88.9613342
0.2063975,0.2581412,1.6649225,1.647481001,8.638783,10.230897801,69.837791801,89.032989401
0.2160551,0.218672199,1.579179099,1.707548999,8.6119246,10.3701904,69.9903672,88.9229569
0.207927901,0.266025799,1.597413299,1.9737074,8.5248708,10.863497,69.7629202,89.2379475
0.2913859,0.261961601,1.620331899,1.9508161,8.596198901,10.247566299,70.057357501,89.826010899
0.1970126,0.2406591,1.619101999,2.2294706,8.6432483,10.2318335,70.6265479,89.7315809
0.2076203,0.3365466,1.6572018,1.770974499,8.850077401,10.3052832,74.6049143,89.577080301
0.203271701,0.254584501,1.588662299,1.756231901,8.502917999,10.398031401,73.851925499,89.8635079
0.2079257,0.337073,1.6080672,1.6905454,8.565104499,10.3578682,73.7412326,88.9509983
0.203707999,0.242882599,1.780087,1.7076958,9.0611784,10.2896484,75.9452508,88.1161089
0.204138699,0.2560999,1.865617799,1.7264404,8.7252365,10.2850886,70.2611766,90.075783501
0.209969099,0.245889601,1.670854,1.724102899,8.743030701,10.445293599,70.208821099,90.0067651
0.228647199,0.2505514,1.6545538,1.6518702,8.662318901,10.405346099,70.5057446,90.452617701
0.201941799,0.239386,1.6156821,1.720513299,8.5380293,10.3357167,70.6615055,89.944997101
0.204464199,0.2588324,1.670773701,1.6565409,8.6302467,10.3055706,70.069384599,90.502595999
0.219722801,0.3436669,1.6053854,1.7059642,8.6236345,10.446005799,70.206834399,90.1353107
0.2024186,0.2509111,1.6128445,1.9814248,8.584765299,10.8167528,69.626187499,89.726849799
0.285142001,0.2561714,1.6452802,1.9214469,8.651202901,10.310976599,70.194580699,89.9288833
0.2207215,0.246790799,1.619026601,2.1950857,8.6253753,10.276084201,70.6512087,89.473998499
0.2086898,0.240878699,1.670300799,1.784412399,8.9094032,10.290710301,75.229383301,90.106299499
0.2032631,0.2760942,1.5995407,1.760664999,8.6560508,10.429011699,74.7691397,90.3920402
0.2074248,0.3361384,1.6281454,1.6886255,8.5534521,10.381857401,75.3123551,89.444557801
0.1456942,3.4189247,1.1971401,1.002129,5.1086556,6.075332499,45.470199599,54.7075968
