x1,x2,x3,x4,x5,x6,x7,x8
-1.32993379109157139855874200110585903e+13,-4.67883266975950619319457590705724215e+06,-5.67401867869697928981054246833082289e-02,-1.33517918943226732153561897575855255e-09,1.68753899743023794144392013549804688e-14,-3.33066907387546962127089500427246094e-16,1.44328993201270350255072116851806641e-15,-8.88178419700125232338905334472656250e-16
-1.35056494190391835069832371686304739e+13,-4.95797930286991895992410039895048612e+06,-6.11192892426224432256276486441493034e-02,-1.39731015647015510694473050534725189e-09,1.85407245112401142250746488571166992e-14,-1.11022302462515654042363166809082031e-16,1.66533453693773481063544750213623047e-15,-3.33066907387546962127089500427246094e-16
-1.39351110782763542391178556097974806e+13,-5.22883925083161342450122077707419521e+06,-6.56622236733382935724989692971576005e-02,-1.46006928769537580592441372573375702e-09,1.82076576038525672629475593566894531e-14,0.00000000000000000000000000000000000e+00,1.44328993201270350255072116851806641e-15,-1.55431223447521915659308433532714844e-15
-1.45603706853976233773648089354635360e+13,-5.49045702895553393749994430805827506e+06,-7.03694274492068227999652663129381835e-02,-1.52345758230865158111555501818656921e-09,1.88737914186276611872017383575439453e-14,9.99200722162640886381268501281738281e-16,1.99840144432528177276253700256347656e-15,-1.99840144432528177276253700256347656e-15
-1.55973667032117539593958052386302171e+13,-5.74204324971824921644225625527724333e+06,-7.52413441791908166322855322505347431e-02,-1.58747670564451937025296501815319061e-09,1.99840144432528177276253700256347656e-14,-1.44328993201270350255072116851806641e-15,2.55351295663786004297435283660888672e-15,-8.88178419700125232338905334472656250e-16
-1.70125629856762367895533628033843954e+13,-5.98296334424606921103817480656061889e+06,-8.02784232596254199165741738397628069e-02,-1.65212199476627574767917394638061523e-09,2.18713935851155838463455438613891602e-14,-1.11022302462515654042363166809082031e-16,2.44249065417534438893198966979980469e-15,-3.33066907387546962127089500427246094e-16
-1.80278357489613573589353277578650747e+13,-6.21272422813150542447557800329605016e+06,-8.54811194145189690019037698220927268e-02,-1.71739866772213645162992179393768311e-09,2.22044604925031308084726333618164062e-14,-6.66133814775093924254179000854492188e-16,1.66533453693773481063544750213623047e-15,-1.44328993201270350255072116851806641e-15
-1.81619644747282916040745929493471778e+13,-6.43095961154772953444691552249423694e+06,-9.08498922280329690437383760581724346e-02,-1.78330250566460790651035495102405548e-09,2.28705943072782247327268123626708984e-14,-1.22124532708767219446599483489990234e-15,1.44328993201270350255072116851806641e-15,-1.44328993201270350255072116851806641e-15
-1.77234812769703800186979002363463209e+13,-6.63741456500353720566054427365543233e+06,-9.63852056694836090144917761790566146e-02,-1.84983628415125167521182447671890259e-09,2.24265050974281621165573596954345703e-14,-8.88178419700125232338905334472656250e-16,4.44089209850062616169452667236328125e-16,-1.44328993201270350255072116851806641e-15
-1.71761975741138343228622805939354024e+13,-6.83192985588952454939026814884073247e+06,-1.02087527611231299040639441955136135e-01,-1.91700078033818499534390866756439209e-09,2.33146835171282873488962650299072266e-14,-5.55111512312578270211815834045410156e-16,-5.55111512312578270211815834045410156e-16,0.00000000000000000000000000000000000e+00
-1.67961295136356954472525140451555359e+13,-7.01442647379147971332613575867753752e+06,-1.07957329339851137994799046282423660e-01,-1.98479399582396354162483476102352142e-09,2.39808173319033812731504440307617188e-14,4.44089209850062616169452667236328125e-16,7.77156117237609578296542167663574219e-16,4.44089209850062616169452667236328125e-16
-1.67387427072791516978789163370144877e+13,-7.18489066940736689053215169309396515e+06,-1.13995085060944245647363004536600783e-01,-2.05321815105463656436768360435962677e-09,2.30926389122032560408115386962890625e-14,-8.88178419700125232338905334472656250e-16,4.44089209850062616169452667236328125e-16,0.00000000000000000000000000000000000e+00
