x1,x2
0.013300000000000001,0.08755620762129428
0.0134,0.08826318656421463
0.0135,0.0889709687653806
0.013600000000000001,0.08967955415344492
0.0137,0.09038894265912671
0.013800000000000002,0.09109913421513736
0.013900000000000001,0.09181012875610937
0.014,0.09252192621852835
0.014100000000000001,0.09323452654066774
0.0142,0.09394792966252646
0.0143,0.09466213552576902
0.014400000000000001,0.0953771440736681
0.0145,0.09609295525104955
0.0146,0.09680956900423966
0.014700000000000001,0.09752698528101443
0.0148,0.09824520403055102
0.0149,0.09896422520338106
0.015000000000000001,0.09968404875134587
0.0151,0.10040467462755337
0.0152,0.10112610278633674
0.015300000000000001,0.1018483331832147
0.0154,0.10257136577485326
0.0155,0.10329520051902898
0.015600000000000001,0.10401983737459364
0.015700000000000002,0.10474527630144027
0.0158,0.10547151726047038
0.0159,0.10619856021356251
0.016,0.10692640512354185
0.0161,0.10765505195415112
0.0162,0.10838450067002242
0.016300000000000002,0.10911475123665008
0.0164,0.10984580362036465
0.0165,0.11057765778830765
0.0166,0.11131031370840733
0.0167,0.11204377134935525
0.016800000000000002,0.1127780306805838
0.016900000000000002,0.11351309167224431
0.017,0.11424895429518611
0.0171,0.11498561852093622
0.0172,0.11572308432167983
0.0173,0.11646135167024133
0.017400000000000002,0.11720042054006609
0.0175,0.11794029090520283
0.0176,0.11868096274028664
0.0177,0.11942243602052238
0.0178,0.12016471072166891
0.0179,0.12090778682002366
0.018000000000000002,0.12165166429240774
0.0181,0.1223963431161516
0.0182,0.12314182326908112
0.0183,0.1238881047295041
0.0184,0.12463518747619728
0.018500000000000003,0.1253830714883938
0.018600000000000002,0.1261317567457709
0.0187,0.12688124322843816
0.0188,0.1276315309169261
0.0189,0.12838261979217508
0.019,0.1291345098355245
0.019100000000000002,0.12988720102870258
0.019200000000000002,0.13064069335381617
0.0193,0.13139498679334102
0.0194,0.13215008133011236
0.0195,0.13290597694731565
0.0196,0.13366267362847783
0.019700000000000002,0.1344201713574586
0.0198,0.13517847011844203
0.0199,0.13593756989592856
0.02,0.13669747067472712
0.0201,0.13745817243994743
0.020200000000000003,0.13821967517699257
0.020300000000000002,0.13898197887155198
0.0204,0.13974508350959425
0.0205,0.14050898907736045
0.0206,0.14127369556135763
0.0207,0.1420392029483523
0.020800000000000003,0.1428055112253642
0.020900000000000002,0.14357262037966048
0.021,0.14434053039874964
0.0211,0.1451092412703759
0.0212,0.1458787529825137
0.0213,0.14664906552336232
0.021400000000000002,0.14742017888134054
0.021500000000000002,0.1481920930450818
0.0216,0.14896480800342896
0.0217,0.14973832374542975
0.0218,0.15051264026033198
0.0219,0.15128775753757898
0.022000000000000002,0.1520636755668052
0.0221,0.15284039433783195
0.0222,0.15361791384066315
0.0223,0.1543962340654813
0.0224,0.15517535500264346
0.022500000000000003,0.15595527664267747
0.022600000000000002,0.1567359989762781
0.0227,0.15751752199430347
0.0228,0.15829984568777145
0.0229,0.1590829700478561
0.023,0.1598668950658845
0.023100000000000002,0.16065162073333328
0.023200000000000002,0.16143714704182546
0.0233,0.16222347398312728
0.0234,0.16301060154914532
0.0235,0.16379852973192327
0.0236,0.16458725852363926
0.023700000000000002,0.16537678791660293
0.0238,0.16616711790325273
0.0239,0.16695824847615315
0.024,0.1677501796279922
0.0241,0.16854291135157887
0.024200000000000003,0.1693364436398405
0.024300000000000002,0.17013077648582048
0.0244,0.17092590988267592
0.0245,0.17172184382367522
0.0246,0.17251857830219586
0.0247,0.17331611331172225
0.024800000000000003,0.1741144488458435
0.024900000000000002,0.17491358489825143
0.025,0.1757135214627384
0.0251,0.1765142585331954
0.0252,0.1773157961036102
0.0253,0.17811813416806513
0.025400000000000002,0.17892127272073555
0.025500000000000002,0.1797252117558879
0.0256,0.18052995126787796
0.0257,0.181335491251149
0.0258,0.18214183170023027
0.025900000000000003,0.18294897260973525
0.026000000000000002,0.18375691397436006
0.0261,0.18456565578888184
0.0262,0.1853751980481573
0.0263,0.18618554074712113
0.0264,0.18699668388078453
0.026500000000000003,0.18780862744423382
0.026600000000000002,0.18862137143262905
0.0267,0.18943491584120256
0.0268,0.19024926066525769
0.0269,0.19106440590016735
0.027,0.19188035154137295
0.027100000000000003,0.19269709758438294
0.027200000000000002,0.19351464402477173
0.0273,0.19433299085817832
0.0274,0.1951521380803053
0.0275,0.1959720856869176
0.027600000000000003,0.1967928336738414
0.027700000000000002,0.197614382036963
0.027800000000000002,0.19843673077222773
0.0279,0.199259879875639
0.028,0.20008382934325714
0.0281,0.20090857917119845
0.028200000000000003,0.2017341293556342
0.028300000000000002,0.20256047989278966
0.0284,0.20338763077894317
0.0285,0.20421558201042525
0.0286,0.20504433358361754
0.0287,0.2058738854949521
0.028800000000000003,0.20670423774091043
0.028900000000000002,0.2075353903180226
0.029,0.2083673432228665
0.0291,0.209200096452067
0.0292,0.21003365000229507
0.029300000000000003,0.21086800387026708
0.029400000000000003,0.211703158052744
0.029500000000000002,0.21253911254653066
0.0296,0.21337586734847497
0.0297,0.2142134224554673
0.0298,0.21505177786443957
0.029900000000000003,0.21589093357236483
0.030000000000000002,0.21673088957625636
0.030100000000000002,0.21757164587316705
0.0302,0.21841320246018883
0.0303,0.21925555933445198
0.0304,0.22009871649312443
0.030500000000000003,0.22094267393341124
0.030600000000000002,0.221787431652554
0.0307,0.22263298964783013
0.0308,0.22347934791655244
0.0309,0.22432650645606841
0.031,0.2251744652637598
0.031100000000000003,0.22602322433704197
0.031200000000000002,0.2268727836733634
0.0313,0.2277231432702051
0.031400000000000004,0.22857430312508017
0.0315,0.22942626323553333
0.0316,0.2302790235991403
0.0317,0.23113258421350732
0.0318,0.23198694507627082
0.031900000000000005,0.2328421061850968
0.032,0.23369806753768038
0.032100000000000004,0.23455482913174547
0.0322,0.23541239096504418
0.0323,0.23627075303535644
0.0324,0.23712991534048963
0.0325,0.23798987787827808
0.032600000000000004,0.23885064064658262
0.0327,0.23971220364329038
0.0328,0.24057456686631412
0.0329,0.24143773031359206
0.033,0.24230169398308732
0.033100000000000004,0.24316645787278773
0.0332,0.24403202198070528
0.0333,0.24489838630487593
0.0334,0.24576555084335902
0.0335,0.2466335155942372
0.033600000000000005,0.2475022805556159
0.0337,0.24837184572562304
0.033800000000000004,0.24924221110240868
0.0339,0.2501133766841448
0.034,0.2509853424690247
0.0341,0.2518581084552631
0.0342,0.25273167464109547
0.034300000000000004,0.25360604102477796
0.0344,0.25448120760458687
0.0345,0.25535717437881866
0.0346,0.2562339413457894
0.0347,0.25711150850383463
0.034800000000000005,0.25798987585130895
0.0349,0.2588690433865859
0.035,0.2597490111080576
0.0351,0.26062977901413453
0.0352,0.2615113471032452
0.035300000000000005,0.26239371537383605
0.0354,0.263276883824371
0.035500000000000004,0.2641608524533312
0.0356,0.26504562125921516
0.0357,0.2659311902405379
0.0358,0.2668175593958314
0.0359,0.2677047287236437
0.036000000000000004,0.2685926982225391
0.0361,0.269481467891098
0.0362,0.2703710377279162
0.0363,0.2712614077316053
0.0364,0.2721525779007919
0.036500000000000005,0.27304454823411783
0.0366,0.2739373187302398
0.0367,0.2748308893878291
0.0368,0.2757252602055716
0.0369,0.2766204311821672
0.037000000000000005,0.2775164023163303
0.0371,0.2784131736067887
0.037200000000000004,0.2793107450522842
0.0373,0.28020911665157205
0.0374,0.2811082884034209
0.0375,0.28200826030661236
0.0376,0.2829090323599413
0.037700000000000004,0.28381060456221513
0.0378,0.2847129769122541
0.0379,0.28561614940889096
0.038,0.2865201220509705
0.0381,0.28742489483735
0.038200000000000005,0.2883304677668985
0.0383,0.28923684083849704
0.038400000000000004,0.29014401405103823
0.0385,0.2910519874034262
0.0386,0.2919607608945765
0.038700000000000005,0.292870334523416
0.0388,0.29378070828888253
0.038900000000000004,0.294691882189925
0.039,0.2956038562255029
0.0391,0.2965166303945867
0.0392,0.29743020469615716
0.0393,0.29834457912920553
0.039400000000000004,0.2992597536927334
0.0395,0.3001757283857523
0.0396,0.30109250320728403
0.0397,0.30201007815636005
0.0398,0.3029284532320217
0.039900000000000005,0.30384762843331997
0.04,0.3047676037593153
0.040100000000000004,0.30568837920907754
0.0402,0.3066099547816859
0.0403,0.30753233047622863
0.040400000000000005,0.3084555062918032
0.0405,0.3093794822275158
0.040600000000000004,0.31030425828248176
0.0407,0.3112298344558248
0.0408,0.3121562107466775
0.0409,0.31308338715418077
0.041,0.31401136367748417
0.041100000000000005,0.31494014031574535
0.0412,0.3158697170681302
0.0413,0.31680009393381287
0.0414,0.3177312709119753
0.0415,0.31866324800180745
0.041600000000000005,0.3195960252025072
0.0417,0.3205296025132799
0.041800000000000004,0.3214639799333387
0.0419,0.32239915746190434
0.042,0.32333513509820494
0.042100000000000005,0.3242719128414759
0.0422,0.32520949069096
0.042300000000000004,0.32614786864590717
0.0424,0.32708704670557454
0.0425,0.328027024869226
0.0426,0.3289678031361327
0.0427,0.3299093815055725
0.042800000000000005,0.33085175997682986
0.0429,0.3317949385491963
0.043000000000000003,0.33273891722196963
0.0431,0.3336836959944544
0.0432,0.3346292748659616
0.043300000000000005,0.3355756538358085
0.0434,0.33652283290331886
0.043500000000000004,0.3374708120678225
0.0436,0.33841959132865546
0.0437,0.33936917068516004
0.0438,0.3403195501366844
0.0439,0.34127072968258276
0.044000000000000004,0.34222270932221516
0.0441,0.34317548905494755
0.0442,0.3441290688801515
0.0443,0.3450834487972045
0.0444,0.34603862880548947
0.044500000000000005,0.346994608904395
0.0446,0.34795138909331513
0.044700000000000004,0.3489089693716495
0.0448,0.3498673497388029
0.0449,0.3508265301941857
0.045000000000000005,0.35178651073721323
0.0451,0.3527472913673063
0.045200000000000004,0.3537088720838908
0.0453,0.35467125288639756
0.0454,0.3556344337742627
0.0455,0.35659841474692705
0.0456,0.3575631958038366
0.045700000000000005,0.35852877694444213
0.0458,0.35949515816819916
0.0459,0.360462339474568
0.046,0.36143032086301385
0.0461,0.36239910233300626
0.046200000000000005,0.3633686838840197
0.0463,0.3643390655155331
0.046400000000000004,0.36531024722702965
0.0465,0.36628222901799745
0.0466,0.36725501088792867
0.046700000000000005,0.36822859283632003
0.0468,0.3692029748626725
0.046900000000000004,0.37017815696649126
0.047,0.3711541391472859
0.0471,0.37213092140457
0.0472,0.3731085037378614
0.0473,0.374086886146682
0.047400000000000005,0.3750660686305578
0.0475,0.3760460511890187
0.0476,0.3770268338215987
0.0477,0.3780084165278355
0.0478,0.3789907993072711
0.047900000000000005,0.37997398215945083
0.048,0.3809579650839242
0.048100000000000004,0.3819427480802444
0.0482,0.3829283311479682
0.0483,0.38391471428665624
0.048400000000000006,0.3849018974958727
0.0485,0.38588988077518543
0.048600000000000004,0.3868786641241657
0.0487,0.3878682475423886
0.0488,0.3888586310294324
0.0489,0.3898498145848791
0.049,0.39084179820831394
0.049100000000000005,0.39183458189932563
0.0492,0.3928281656575063
0.049300000000000004,0.3938225494824512
0.0494,0.3948177333737591
0.0495,0.39581371733103193
0.049600000000000005,0.39681050135387474
0.0497,0.397808085441896
0.049800000000000004,0.3988064695947071
0.0499,0.3998056538119227
0.05,0.004345547865157129
0.050100000000000006,0.004345544332419005
0.0502,0.004345538433038495
0.050300000000000004,0.004345530157621765
0.0504,0.004345519496776829
0.0505,0.00434550644111374
0.050600000000000006,0.004753523709325991
0.0507,0.005298123789889155
0.050800000000000005,0.00585546158165491
0.0509,0.006422448309859237
0.051000000000000004,0.006996946914381108
0.0511,0.007577441535092327
0.0512,0.008162832033797023
0.051300000000000005,0.008752303238538501
0.0514,0.009345239731207012
0.051500000000000004,0.009941169022258868
0.0516,0.010539722826499712
0.0517,0.011140610138526002
0.051800000000000006,0.011743598162429838
0.0519,0.012348498572675472
0.052000000000000005,0.012955157459822463
0.0521,0.01356344786633688
0.0522,0.01417326417151106
0.0523,0.014784517815624948
0.0524,0.015397134007082341
0.052500000000000005,0.016011049159999943
0.0526,0.016626208880863892
0.052700000000000004,0.017242566372339552
0.0528,0.017860081157181868
0.0529,0.01847871805006554
0.053000000000000005,0.019098446323105887
0.0531,0.019719239023939943
0.053200000000000004,0.020341072414892806
0.0533,0.020963925508940502
0.0534,0.0215877796835778
0.053500000000000006,0.02221261835778747
0.0536,0.022838426720429197
0.053700000000000005,0.02346519150076828
0.0538,0.02409290077372587
0.0539,0.024721543793885036
0.054000000000000006,0.025351110853428064
0.0541,0.0259815931600819
0.054200000000000005,0.02661298273186552
0.0543,0.02724527230600606
0.054400000000000004,0.027878455259850946
0.05450000000000001,0.028512525541975326
0.0546,0.029147477611986057
0.054700000000000006,0.029783306387769753
0.0548,0.03042000719913406
0.054900000000000004,0.031057575746957354
0.055,0.03169600806709901
0.0551,0.03233530049843622
0.055200000000000006,0.0329754496544877
0.0553,0.03361645239816398
0.055400000000000005,0.03425830581925
0.0555,0.034901007214281486
0.055600000000000004,0.035544554068523825
0.0557,0.036188944039801635
0.0558,0.036834174943961406
0.055900000000000005,0.03748024474177805
0.056,0.038127151527140926
0.056100000000000004,0.03877489351637601
0.0562,0.03942346903857877
0.0563,0.040072876526848024
0.056400000000000006,0.040723114510324315
0.0565,0.041374181606948134
0.056600000000000004,0.04202607651686313
0.0567,0.04267879801639837
0.0568,0.04333234495257128
0.056900000000000006,0.04398671623805941
0.057,0.04464191084659509
0.057100000000000005,0.045297927808742186
0.0572,0.04595476620801826
0.057300000000000004,0.046612425177329934
0.05740000000000001,0.047270903895692086
0.0575,0.047930201585205064
0.057600000000000005,0.04859031750826648
0.0577,0.0492512509649966
0.057800000000000004,0.049913001290858586
0.05790000000000001,0.050575567854456514
0.058,0.05123895005549593
0.0581,0.05190314732289311
0.0582,0.052568159113020506
0.058300000000000005,0.05323398490807711
0.05840000000000001,0.0539006242145735
0.0585,0.05456807656192216
0.0586,0.05523634150112485
0.0587,0.05590541860354905
0.058800000000000005,0.05657530745978674
0.0589,0.05724600767858904
0.059000000000000004,0.05791751888587083
0.0591,0.05858984072378015
0.0592,0.0592629728498275
0.059300000000000005,0.05993691493607049
0.0594,0.06061166666834995
0.059500000000000004,0.06128722774557356
0.0596,0.06196359787904374
0.0597,0.06264077679182661
0.059800000000000006,0.06331876421815906
0.0599,0.06399755990289127
0.060000000000000005,0.06467716360096241
0.0601,0.065357575076907
0.060200000000000004,0.06603879410438991
0.060300000000000006,0.06672082046576834
0.0604,0.06740365395167855
0.060500000000000005,0.06808729436064608
0.0606,0.06877174149871766
0.060700000000000004,0.06945699517911372
0.06080000000000001,0.07014305522189974
0.0609,0.0708299214536757
0.061000000000000006,0.07151759370728218
0.0611,0.07220607182152224
0.061200000000000004,0.07289535564089789
0.06130000000000001,0.07358544501536067
0.0614,0.07427633980007496
0.0615,0.07496803985519367
0.0616,0.07566054504564532
0.061700000000000005,0.076353855240932
0.0618,0.07704797031493746
0.061900000000000004,0.07774289014574483
0.062,0.07843861461546325
0.0621,0.07913514361006316
0.062200000000000005,0.07983247701921947
0.0623,0.08053061473616245
0.062400000000000004,0.08122955665753565
0.0625,0.08192930268326064
0.0626,0.08262985271640808
0.0627,0.0833312066630749
0.06280000000000001,0.08403336443226714
0.0629,0.0847363259357881
0.063,0.08544009108813184
0.0631,0.08614465980638128
0.0632,0.08685003201011096
0.06330000000000001,0.08755620762129428
0.0634,0.08826318656421463
0.0635,0.0889709687653806
0.0636,0.08967955415344492
0.0637,0.09038894265912671
0.06380000000000001,0.09109913421513736
0.0639,0.09181012875610937
0.064,0.09252192621852835
0.0641,0.09323452654066774
0.06420000000000001,0.09394792966252646
0.0643,0.09466213552576902
0.0644,0.0953771440736681
0.0645,0.09609295525104955
0.0646,0.09680956900423966
0.06470000000000001,0.09752698528101443
0.0648,0.09824520403055102
0.0649,0.09896422520338106
0.065,0.09968404875134587
0.0651,0.10040467462755337
0.06520000000000001,0.10112610278633674
0.0653,0.1018483331832147
0.0654,0.10257136577485326
0.0655,0.10329520051902898
0.0656,0.10401983737459364
0.06570000000000001,0.10474527630144027
0.0658,0.10547151726047038
0.0659,0.10619856021356251
0.066,0.10692640512354185
0.0661,0.10765505195415112
0.06620000000000001,0.10838450067002242
0.0663,0.10911475123665008
0.0664,0.10984580362036465
0.0665,0.11057765778830765
0.0666,0.11131031370840733
0.06670000000000001,0.11204377134935525
0.0668,0.1127780306805838
0.0669,0.11351309167224431
0.067,0.11424895429518611
0.0671,0.11498561852093622
0.06720000000000001,0.11572308432167983
0.0673,0.11646135167024133
0.0674,0.11720042054006609
0.0675,0.11794029090520283
0.06760000000000001,0.11868096274028664
0.06770000000000001,0.11942243602052238
0.0678,0.12016471072166891
0.0679,0.12090778682002366
0.068,0.12165166429240774
0.06810000000000001,0.1223963431161516
0.06820000000000001,0.12314182326908112
0.0683,0.1238881047295041
0.0684,0.12463518747619728
0.0685,0.1253830714883938
0.06860000000000001,0.1261317567457709
0.06870000000000001,0.12688124322843816
0.0688,0.1276315309169261
0.0689,0.12838261979217508
0.069,0.1291345098355245
0.06910000000000001,0.12988720102870258
0.06920000000000001,0.13064069335381617
0.0693,0.13139498679334102
0.0694,0.13215008133011236
0.0695,0.13290597694731565
0.0696,0.13366267362847783
0.06970000000000001,0.1344201713574586
0.0698,0.13517847011844203
0.0699,0.13593756989592856
0.07,0.13669747067472712
0.0701,0.13745817243994743
0.07020000000000001,0.13821967517699257
0.0703,0.13898197887155198
0.0704,0.13974508350959425
0.07050000000000001,0.14050898907736045
0.0706,0.14127369556135763
0.0707,0.1420392029483523
0.0708,0.1428055112253642
0.0709,0.14357262037966048
0.07100000000000001,0.14434053039874964
0.0711,0.1451092412703759
0.0712,0.1458787529825137
0.0713,0.14664906552336232
0.0714,0.14742017888134054
0.07150000000000001,0.1481920930450818
0.0716,0.14896480800342896
0.0717,0.14973832374542975
0.0718,0.15051264026033198
0.0719,0.15128775753757898
0.07200000000000001,0.1520636755668052
0.0721,0.15284039433783195
0.0722,0.15361791384066315
0.0723,0.1543962340654813
0.0724,0.15517535500264346
0.07250000000000001,0.15595527664267747
0.0726,0.1567359989762781
0.0727,0.15751752199430347
0.0728,0.15829984568777145
0.0729,0.1590829700478561
0.07300000000000001,0.1598668950658845
0.0731,0.16065162073333328
0.0732,0.16143714704182546
0.0733,0.16222347398312728
0.0734,0.16301060154914532
0.07350000000000001,0.16379852973192327
0.0736,0.16458725852363926
0.0737,0.16537678791660293
0.0738,0.16616711790325273
0.07390000000000001,0.16695824847615315
0.07400000000000001,0.1677501796279922
0.0741,0.16854291135157887
0.0742,0.1693364436398405
0.0743,0.17013077648582048
0.07440000000000001,0.17092590988267592
0.07450000000000001,0.17172184382367522
0.0746,0.17251857830219586
0.0747,0.17331611331172225
0.0748,0.1741144488458435
0.07490000000000001,0.17491358489825143
0.07500000000000001,0.1757135214627384
0.0751,0.1765142585331954
0.0752,0.1773157961036102
0.0753,0.17811813416806513
0.07540000000000001,0.17892127272073555
0.07550000000000001,0.1797252117558879
0.0756,0.18052995126787796
0.0757,0.181335491251149
0.0758,0.18214183170023027
0.07590000000000001,0.18294897260973525
0.07600000000000001,0.18375691397436006
0.0761,0.18456565578888184
0.0762,0.1853751980481573
0.0763,0.18618554074712113
0.0764,0.18699668388078453
0.07650000000000001,0.18780862744423382
0.0766,0.18862137143262905
0.0767,0.18943491584120256
0.07680000000000001,0.19024926066525769
0.0769,0.19106440590016735
0.077,0.19188035154137295
0.0771,0.19269709758438294
0.0772,0.19351464402477173
0.07730000000000001,0.19433299085817832
0.0774,0.1951521380803053
0.0775,0.1959720856869176
0.0776,0.1967928336738414
0.0777,0.197614382036963
0.07780000000000001,0.19843673077222773
0.0779,0.199259879875639
0.078,0.20008382934325714
0.0781,0.20090857917119845
0.0782,0.2017341293556342
0.07830000000000001,0.20256047989278966
0.0784,0.20338763077894317
0.0785,0.20421558201042525
0.0786,0.20504433358361754
0.0787,0.2058738854949521
0.07880000000000001,0.20670423774091043
0.0789,0.2075353903180226
0.079,0.2083673432228665
0.0791,0.209200096452067
0.0792,0.21003365000229507
0.07930000000000001,0.21086800387026708
0.0794,0.211703158052744
0.0795,0.21253911254653066
0.0796,0.21337586734847497
0.07970000000000001,0.2142134224554673
0.07980000000000001,0.21505177786443957
0.0799,0.21589093357236483
0.08,0.21673088957625636
0.0801,0.21757164587316705
0.08020000000000001,0.21841320246018883
0.08030000000000001,0.21925555933445198
0.0804,0.22009871649312443
0.0805,0.22094267393341124
0.0806,0.221787431652554
0.08070000000000001,0.22263298964783013
0.08080000000000001,0.22347934791655244
0.0809,0.22432650645606841
0.081,0.2251744652637598
0.0811,0.22602322433704197
0.08120000000000001,0.2268727836733634
0.08130000000000001,0.2277231432702051
0.0814,0.22857430312508017
0.0815,0.22942626323553333
0.0816,0.2302790235991403
0.0817,0.23113258421350732
0.08180000000000001,0.23198694507627082
0.0819,0.2328421061850968
0.082,0.23369806753768038
0.0821,0.23455482913174547
0.0822,0.23541239096504418
0.08230000000000001,0.23627075303535644
0.0824,0.23712991534048963
0.0825,0.23798987787827808
0.0826,0.23885064064658262
0.0827,0.23971220364329038
0.08280000000000001,0.24057456686631412
0.0829,0.24143773031359206
0.083,0.24230169398308732
0.08310000000000001,0.24316645787278773
0.0832,0.24403202198070528
0.08330000000000001,0.24489838630487593
0.0834,0.24576555084335902
0.0835,0.2466335155942372
0.08360000000000001,0.2475022805556159
0.0837,0.24837184572562304
0.08380000000000001,0.24924221110240868
0.0839,0.2501133766841448
0.084,0.2509853424690247
0.08410000000000001,0.2518581084552631
0.0842,0.25273167464109547
0.08430000000000001,0.25360604102477796
0.0844,0.25448120760458687
0.0845,0.25535717437881866
0.08460000000000001,0.2562339413457894
0.0847,0.25711150850383463
0.08480000000000001,0.25798987585130895
0.0849,0.2588690433865859
0.085,0.2597490111080576
0.08510000000000001,0.26062977901413453
0.0852,0.2615113471032452
0.08530000000000001,0.26239371537383605
0.0854,0.263276883824371
0.0855,0.2641608524533312
0.08560000000000001,0.26504562125921516
0.0857,0.2659311902405379
0.0858,0.2668175593958314
0.0859,0.2677047287236437
0.08600000000000001,0.2685926982225391
0.08610000000000001,0.269481467891098
0.0862,0.2703710377279162
0.0863,0.2712614077316053
0.0864,0.2721525779007919
0.08650000000000001,0.27304454823411783
0.08660000000000001,0.2739373187302398
0.0867,0.2748308893878291
0.0868,0.2757252602055716
0.0869,0.2766204311821672
0.08700000000000001,0.2775164023163303
0.08710000000000001,0.2784131736067887
0.0872,0.2793107450522842
0.0873,0.28020911665157205
0.0874,0.2811082884034209
0.0875,0.28200826030661236
0.08760000000000001,0.2829090323599413
0.0877,0.28381060456221513
0.0878,0.2847129769122541
0.0879,0.28561614940889096
0.088,0.2865201220509705
0.08810000000000001,0.28742489483735
0.0882,0.2883304677668985
0.0883,0.28923684083849704
0.0884,0.29014401405103823
0.0885,0.2910519874034262
0.08860000000000001,0.2919607608945765
0.0887,0.292870334523416
0.0888,0.29378070828888253
0.0889,0.294691882189925
0.089,0.2956038562255029
0.08910000000000001,0.2965166303945867
0.0892,0.29743020469615716
0.0893,0.29834457912920553
0.08940000000000001,0.2992597536927334
0.0895,0.3001757283857523
0.08960000000000001,0.30109250320728403
0.0897,0.30201007815636005
0.0898,0.3029284532320217
0.08990000000000001,0.30384762843331997
0.09,0.3047676037593153
0.09010000000000001,0.30568837920907754
0.0902,0.3066099547816859
0.0903,0.30753233047622863
0.09040000000000001,0.3084555062918032
0.0905,0.3093794822275158
0.09060000000000001,0.31030425828248176
0.0907,0.3112298344558248
0.0908,0.3121562107466775
0.09090000000000001,0.31308338715418077
0.091,0.31401136367748417
0.09110000000000001,0.31494014031574535
0.0912,0.3158697170681302
0.0913,0.31680009393381287
0.09140000000000001,0.3177312709119753
0.0915,0.31866324800180745
0.09160000000000001,0.3195960252025072
0.0917,0.3205296025132799
0.0918,0.3214639799333387
