x1,x2,x3,x4,x5,x6,x7,x8
0.0,0.424485901,0.0,1.2157148,0.0,11.8418517,0.0,63.4888372
0.0,0.294903301,0.0,1.5676773,0.0,10.382527,0.0,67.4703927
0.0,0.2705018,0.0,1.3591239,0.0,8.4997304,0.0,67.9137511
0.0,0.2309564,0.0,1.3416511,0.0,7.9128028,0.0,63.17368
0.0,0.2243557,0.0,1.470432601,0.0,7.636242,0.0,65.8823102
0.0,0.2278984,0.0,1.373635901,0.0,7.855076299,0.0,63.947598
0.0,0.32682,0.0,1.349002899,0.0,8.7136187,0.0,65.1810867
0.0,0.2774548,0.0,1.3280251,0.0,7.922552401,0.0,66.168719499
0.0,0.2717313,0.0,1.3896442,0.0,7.995224899,0.0,63.4730432
0.0,0.270422399,0.0,1.3730715,0.0,8.832226,0.0,64.9932185
0.0,0.294628,0.0,1.3631777,0.0,7.729410601,0.0,64.4269204
0.0,0.2674594,0.0,1.2969897,0.0,7.4190912,0.0,64.90546
0.0,0.270625399,0.0,1.308774201,0.0,8.3549188,0.0,62.6687284
0.0,0.4685137,0.0,1.250761201,0.0,12.133997,0.0,66.0561013
0.0,0.2753632,0.0,1.5924597,0.0,10.7291119,0.0,69.2734689
0.0,0.288089401,0.0,1.416198401,0.0,8.8462827,0.0,70.487269599
0.0,0.274619101,0.0,1.3693913,0.0,8.133317999,0.0,66.4573371
0.0,0.275030901,0.0,1.489907101,0.0,7.8200866,0.0,67.697821899
0.0,0.2377265,0.0,1.40216,0.0,8.0989113,0.0,66.158412799
0.0,0.323719001,0.0,1.374747,0.0,8.9158216,0.0,67.389156599
0.0,0.274368399,0.0,1.3544945,0.0,8.0499253,0.0,67.5829258
0.0,0.2774044,0.0,1.411808,0.0,8.3061077,0.0,66.068261
0.0,0.273757299,0.0,1.4125701,0.0,9.198921299,0.0,66.6663731
0.0,0.2906897,0.0,1.3947264,0.0,8.0158688,0.0,65.6938214
0.0,0.3543444,0.0,1.3277759,0.0,7.652489901,0.0,67.350255001
0.0,0.232932701,0.0,1.3386181,0.0,8.600747799,0.0,64.964368199
0.0,0.472420001,0.0,1.250006201,0.0,12.1415908,0.0,66.1221708
0.0,0.279234,0.0,1.5936209,0.0,10.7148878,0.0,69.4622094
0.0,0.288946801,0.0,1.4186562,0.0,8.8137914,0.0,70.6124934
0.0,0.274287701,0.0,1.3700259,0.0,8.1347797,0.0,66.3287845
0.0,0.220627299,0.0,1.4912368,0.0,7.8553631,0.0,68.3040568
0.0,0.235350999,0.0,1.399091,0.0,8.0746485,0.0,66.0249302
0.0,0.322578401,0.0,1.377135301,0.0,8.908324301,0.0,66.8257928
0.0,0.2757707,0.0,1.3412263,0.0,8.082433899,0.0,68.1121333
0.0,0.28545,0.0,1.4155583,0.0,8.2342061,0.0,66.507825
0.0,0.2732605,0.0,1.4175951,0.0,9.1086045,0.0,67.1374359
0.0,0.2894644,0.0,1.3900016,0.0,8.033687801,0.0,66.1881799
0.0,0.2714003,0.0,1.3312974,0.0,7.646365,0.0,67.4512053
0.0,0.2760062,0.0,1.3423294,0.0,8.604668,0.0,65.4544023
0.0,0.9785425,0.0,0.7862689,0.0,5.4671631,0.0,38.0135459
