,0,1,2,3
0,0.006896200000000019,0.042512000000000105,0.35921429999999965,3.5904330999999985
1,0.005707100000000076,0.045902200000000004,0.3656801999999999,3.6428455
2,0.005897299999999994,0.03689500000000012,0.35773030000000006,3.677583799999997
3,0.005878599999999956,0.03956000000000004,0.3567779,3.5546641999999977
4,0.0054579000000000155,0.04052850000000019,0.35641569999999945,3.666427200000001
5,0.006889499999999993,0.03918980000000016,0.3554611000000003,3.5925622999999973
6,0.006708099999999995,0.03909469999999993,0.35943590000000025,3.5712218999999976
7,0.006302299999999983,0.036540899999999876,0.3648730999999996,3.5816266
8,0.006340899999999983,0.03591010000000017,0.3587682000000001,3.6553319
9,0.005492500000000011,0.04713809999999996,0.37430830000000004,3.5851636999999954
10,0.00647450000000005,0.039927500000000116,0.3582476999999997,3.6756394000000014
11,0.006021399999999955,0.0386552,0.35615050000000004,3.664837900000002
12,0.006675300000000051,0.038438399999999984,0.35631959999999996,3.5866702999999944
13,0.004917500000000019,0.03672160000000013,0.3630393999999999,3.6659740000000056
14,0.009915600000000024,0.03664360000000011,0.36434699999999953,3.6676069000000098
15,0.005353799999999964,0.03734079999999995,0.35725229999999897,3.667398399999996
16,0.006289299999999942,0.04048729999999989,0.36352540000000033,3.706236699999991
17,0.005681500000000006,0.06161850000000002,0.36129509999999954,3.7222699999999946
18,0.007281199999999988,0.05572630000000012,0.36117810000000006,3.6827358000000032
19,0.005496799999999968,0.038429499999999894,0.35993099999999956,3.7043352999999968
20,0.007392599999999971,0.0402973000000002,0.3606145000000005,3.6673808000000037
21,0.006361999999999979,0.04200919999999986,0.3569306999999995,3.704745399999993
22,0.0072910000000000474,0.041356999999999866,0.35593560000000046,3.657662799999997
23,0.004888699999999968,0.03666949999999991,0.361893499999999,3.6913465000000087
24,0.009357400000000071,0.045924999999999994,0.36370089999999955,3.654175600000002
25,0.005221699999999996,0.03666159999999996,0.3604316000000001,3.6136417999999964
26,0.006342599999999976,0.037632599999999794,0.3581108999999998,3.624472499999996
27,0.005893000000000037,0.03698660000000009,0.35939750000000004,3.604658299999997
28,0.004921799999999976,0.03750399999999976,0.3619443999999987,3.752517299999994
29,0.00698169999999998,0.03794059999999977,0.3563276999999996,3.689871100000005
30,0.0066853999999999525,0.03680410000000034,0.3557687000000005,3.5970450999999883
31,0.006371299999999969,0.03664730000000027,0.3589082999999995,3.592549399999996
32,0.006795500000000065,0.03536550000000016,0.361089999999999,3.682526899999999
33,0.008377999999999997,0.04254860000000038,0.35445670000000007,3.6465795000000014
34,0.006199100000000013,0.042129199999999756,0.4736665000000002,3.6600236999999822
35,0.005510000000000015,0.03829530000000014,0.35490129999999986,3.6926209000000085
36,0.006008100000000072,0.03731210000000029,0.3682314000000009,3.6371500999999853
37,0.00635740000000018,0.03638299999999983,0.36806949999999716,3.627088200000003
38,0.006817699999999816,0.03651319999999991,0.3576176000000011,3.891943199999986
39,0.008153599999999983,0.03992400000000007,0.3608930999999984,3.786940900000019
