,0,1,2,3
0,0.006452899999999984,0.043840700000000066,0.3575059999999999,3.5369071000000005
1,0.00561619999999996,0.040375700000000125,0.351572,3.5408778000000005
2,0.005691200000000007,0.038564800000000066,0.3541494999999997,3.5783452999999987
3,0.005796399999999924,0.03659100000000004,0.36261860000000024,3.5865230000000032
4,0.005625700000000067,0.04019269999999997,0.35281379999999984,3.537929699999996
5,0.0057355000000000045,0.04284790000000016,0.36328020000000016,3.624444700000005
6,0.007027600000000023,0.04186610000000002,0.3523987000000002,3.637041400000001
7,0.005635899999999916,0.039528100000000066,0.3545525999999999,3.5942899999999938
8,0.005774100000000004,0.036679099999999965,0.3474010999999999,3.618131600000005
9,0.005537499999999973,0.036421100000000095,0.35694789999999976,3.639611099999996
10,0.005619400000000052,0.038880500000000096,0.3671311999999993,3.642138299999999
11,0.006887900000000058,0.04099410000000003,0.3494577999999997,3.5361199000000028
12,0.005645699999999976,0.0399449999999999,0.3521511999999998,3.5609454000000014
13,0.0056026999999999605,0.037789300000000026,0.35163420000000034,3.6575268999999935
14,0.005694300000000041,0.03812199999999999,0.3504997000000003,3.6358512000000047
15,0.005564400000000025,0.04053679999999993,0.34852550000000004,3.530513599999992
16,0.0061411000000000104,0.03978579999999998,0.3558028999999987,3.4918083000000024
17,0.005794799999999989,0.04072699999999996,0.3503123000000006,3.5716311000000047
18,0.0056483000000000505,0.03880689999999998,0.3525071999999998,3.672363500000003
19,0.006420399999999993,0.039262200000000025,0.3499163999999997,3.609815900000001
20,0.006616799999999978,0.037316499999999975,0.35060309999999895,3.653189900000001
21,0.006938599999999906,0.03637859999999993,0.35369770000000145,3.7143837000000133
22,0.007200399999999996,0.05488819999999994,0.3485859999999992,3.5077373000000023
23,0.006414099999999978,0.04531459999999998,0.348503899999999,3.633068899999998
24,0.00692500000000007,0.03794220000000004,0.35291299999999914,3.6353260000000063
25,0.006919499999999967,0.03696720000000009,0.34736919999999927,3.5363704999999896
26,0.007078799999999941,0.0384450999999999,0.35212040000000044,3.6351748000000015
27,0.007223400000000102,0.03559219999999996,0.34999179999999974,3.648301399999994
28,0.007139400000000018,0.04017740000000014,0.3517656999999996,3.670540200000005
29,0.006889299999999987,0.04287239999999981,0.3490808000000012,3.597267500000001
30,0.006777599999999939,0.04350750000000003,0.3499541999999991,3.589936899999998
31,0.007818600000000009,0.04394299999999962,0.3509419000000005,3.5133202000000097
32,0.006234000000000073,0.0392566999999997,0.35116179999999986,3.523482400000006
33,0.008074600000000043,0.03804730000000012,0.35108980000000045,3.681359399999991
34,0.00740430000000003,0.03868079999999985,0.3509266999999987,3.682033700000005
35,0.007786600000000088,0.03790300000000002,0.3490902999999985,3.6568104999999775
36,0.0077377000000000695,0.03916720000000007,0.35765320000000145,3.654178800000011
37,0.008049900000000054,0.03802430000000001,0.3530432000000001,3.6800513000000024
38,0.00805710000000004,0.037146900000000205,0.34937660000000115,3.6714263000000074
39,0.007749200000000012,0.03807420000000006,0.3508346999999965,3.670849799999985
