23Ry,1Rx,periodicity error,period
1.08705966433283374855678360404453997e+00,3.45281693188283003541350080212168905e-01,1.13194565455243596060795858059506951e-01,6.32019999999999981810105964541435242e+01
1.08705966433283374855678360404453997e+00,3.46281693188283003562166761923890590e-01,7.32095620240205531906124197332807975e-02,6.36920000000000001705302565824240446e+01
1.08705966433283374855678360404453997e+00,3.47281693188283003582983443635612275e-01,1.46729063287380692607382253201397851e-01,6.41620000000000061390892369672656059e+01
1.08705966433283374855678360404453997e+00,3.48281693188283003603800125347333960e-01,3.00955038796530090648060866684650965e-01,5.14930000000000021032064978498965502e+01
1.08705966433283374855678360404453997e+00,3.49281693188283003624616807059055645e-01,4.30117228707147315696818747213952557e-01,4.53819999999999978967935021501034498e+01
1.08705966433283374855678360404453997e+00,3.50281693188283003645433488770777331e-01,5.58164913401700223907822814368214711e-01,3.92130000000000009663381206337362528e+01
1.08705966433283374855678360404453997e+00,3.51281693188283003666250170482499016e-01,6.33432871894283040898398473909719221e-01,3.28830000000000026716406864579766989e+01
1.08705966433283374855678360404453997e+00,3.52281693188283003687066852194220701e-01,6.67745880008834952026836213394818819e-01,2.65130000000000016768808563938364387e+01
1.08705966433283374855678360404453997e+00,3.53281693188283003707883533905942386e-01,7.19732432905521516004524332657281691e-01,2.68019999999999996020960679743438959e+01
1.08705966433283374855678360404453997e+00,3.54281693188283003728700215617664071e-01,7.44996716157877862901847344248940244e-01,2.04840000000000017621459846850484610e+01
1.08705966433283374855678360404453997e+00,3.55281693188283003749516897329385756e-01,7.62449877664191014996588757563100105e-01,5.77860000000000013642420526593923569e+01
1.08705966433283374855678360404453997e+00,3.56281693188283003770333579041107441e-01,7.44105703724384952801480685899245554e-01,5.15720000000000027284841053187847137e+01
1.08705966433283374855678360404453997e+00,3.57281693188283004658511998741232674e-01,7.32562365902923685086636475617469098e-01,4.49650000000000034106051316484808922e+01
1.08705966433283374855678360404453997e+00,3.58281693188283003811966942464550812e-01,6.96366943192968621637012702593342949e-01,4.53830000000000026716406864579766989e+01
1.08805966433283374944496202374466520e+00,3.38281693188283003395633308230117109e-01,7.65666957399136976602796179846059609e-01,1.66310000000000002273736754432320595e+01
1.08805966433283374944496202374466520e+00,3.39281693188283002549088251953435247e-01,6.96549074368044287146947510255608544e-01,2.30160000000000017905676941154524684e+01
1.08805966433283374944496202374466520e+00,3.40281693188283003437266671653560479e-01,6.42633464455869383441781013727047584e-01,2.95960000000000000852651282912120223e+01
1.08805966433283374944496202374466520e+00,3.41281693188283003458083353365282164e-01,5.66671596466192166580198857520660446e-01,3.61959999999999979536369210109114647e+01
1.08805966433283374944496202374466520e+00,3.42281693188283003478900035077003849e-01,4.55557133581653021627507971117137465e-01,4.28879999999999981241671775933355093e+01
1.08805966433283374944496202374466520e+00,3.43281693188283003499716716788725535e-01,3.21534642354747631260435357830339731e-01,4.96360000000000027853275241795927286e+01
1.08805966433283374944496202374466520e+00,3.44281693188283003520533398500447220e-01,1.36582075494329249629856346280759995e-01,6.28049999999999997157829056959599257e+01
1.08805966433283374944496202374466520e+00,3.45281693188283003541350080212168905e-01,8.39271561893210058747837699211048513e-02,6.32800000000000011368683772161602974e+01
1.08805966433283374944496202374466520e+00,3.46281693188283003562166761923890590e-01,9.92407641399757218486247882009589896e-02,6.37710000000000007958078640513122082e+01
1.08805966433283374944496202374466520e+00,3.47281693188283003582983443635612275e-01,1.11994546045792867236040690933370418e-01,6.42429999999999949977791402488946915e+01
1.08805966433283374944496202374466520e+00,3.48281693188283003603800125347333960e-01,2.68010048030439322148109025321778088e-01,5.81259999999999976694198267068713903e+01
1.08805966433283374944496202374466520e+00,3.49281693188283003624616807059055645e-01,4.11809253538314562844249375304773544e-01,5.19280000000000043769432522822171450e+01
1.08805966433283374944496202374466520e+00,3.50281693188283003645433488770777331e-01,5.23274464322897524521027137316409962e-01,4.57740000000000009094947017729282379e+01
1.08805966433283374944496202374466520e+00,3.51281693188283003666250170482499016e-01,6.18727606926403901465033041334179037e-01,3.29470000000000027284841053187847137e+01
1.08805966433283374944496202374466520e+00,3.52281693188283003687066852194220701e-01,6.71490906468075935759672802464531722e-01,2.65109999999999992326138453790917993e+01
1.08805966433283374944496202374466520e+00,3.53281693188283003707883533905942386e-01,7.04688965562048050446478014641439957e-01,2.68590000000000017621459846850484610e+01
1.08805966433283374944496202374466520e+00,3.54281693188283003728700215617664071e-01,7.45343866056795157146333792457768660e-01,2.04980000000000011084466677857562900e+01
1.08805966433283374944496202374466520e+00,3.55281693188283003749516897329385756e-01,7.63398061944897918549117748269246463e-01,5.78870000000000004547473508864641190e+01
1.08805966433283374944496202374466520e+00,3.56281693188283003770333579041107441e-01,7.57405370291766396156471166818376004e-01,5.16420000000000030127011996228247881e+01
1.08805966433283374944496202374466520e+00,3.57281693188283004658511998741232674e-01,7.32673046503662006165780990853197206e-01,5.20480000000000018189894035458564758e+01
1.08805966433283374944496202374466520e+00,3.58281693188283003811966942464550812e-01,6.99101315490818875805792799359274731e-01,4.54209999999999993747223925311118364e+01
1.08905966433283374946577870545638689e+00,3.38281693188283003395633308230117109e-01,7.63366405230837858794925281966255482e-01,1.66230000000000011084466677857562900e+01
1.08905966433283374946577870545638689e+00,3.39281693188283002549088251953435247e-01,7.12756690779213751517669385055668853e-01,2.30670000000000001705302565824240446e+01
1.08905966433283374946577870545638689e+00,3.40281693188283003437266671653560479e-01,6.62459390522634727543988909287910820e-01,2.96550000000000011368683772161602974e+01
1.08905966433283374946577870545638689e+00,3.41281693188283003458083353365282164e-01,5.89674926881003466139958565201027224e-01,3.62629999999999981241671775933355093e+01
1.08905966433283374946577870545638689e+00,3.42281693188283003478900035077003849e-01,4.80666257786241570425782083149056243e-01,4.29639999999999986357579473406076431e+01
1.08905966433283374946577870545638689e+00,3.43281693188283003499716716788725535e-01,3.47311889800244425906337949919897349e-01,4.97180000000000035242919693700969219e+01
1.08905966433283374946577870545638689e+00,3.44281693188283003520533398500447220e-01,1.80902985074088520563178938432903615e-01,6.28819999999999978967935021501034498e+01
1.08905966433283374946577870545638689e+00,3.45281693188283003541350080212168905e-01,7.46870513924111715252513459406976730e-02,6.33580000000000040927261579781770706e+01
1.08905966433283374946577870545638689e+00,3.46281693188283003562166761923890590e-01,1.53844339089205900239504030925160793e-01,7.03110000000000070485839387401938438e+01
1.08905966433283374946577870545638689e+00,3.47281693188283003582983443635612275e-01,8.77904687029914978698620708339285508e-02,6.43230000000000075033312896266579628e+01
1.08905966433283374946577870545638689e+00,3.48281693188283003603800125347333960e-01,2.36656529313409526135965788149610260e-01,5.82019999999999981810105964541435242e+01
1.08905966433283374946577870545638689e+00,3.49281693188283003624616807059055645e-01,3.64743713024035040390341953739939653e-01,5.19740000000000037516656448133289814e+01
1.08905966433283374946577870545638689e+00,3.50281693188283003645433488770777331e-01,4.89083984779610889769103620459300396e-01,4.58500000000000014210854715202003717e+01
1.08905966433283374946577870545638689e+00,3.51281693188283003666250170482499016e-01,6.05162334151203625900354078116592077e-01,3.30110000000000027853275241795927286e+01
1.08905966433283374946577870545638689e+00,3.52281693188283003687066852194220701e-01,6.76455002195375050249258002592624605e-01,2.65549999999999997157829056959599257e+01
1.08905966433283374946577870545638689e+00,3.53281693188283003707883533905942386e-01,6.90081018665487164696383974598301777e-01,2.69170000000000015916157281026244164e+01
1.08905966433283374946577870545638689e+00,3.54281693188283003728700215617664071e-01,7.45995846485144294318298994160230268e-01,2.05090000000000003410605131648480892e+01
1.08905966433283374946577870545638689e+00,3.55281693188283003749516897329385756e-01,7.73943200488465625396066247779006322e-01,5.79720000000000013073986337985843420e+01
1.08905966433283374946577870545638689e+00,3.56281693188283003770333579041107441e-01,7.74365928213151755971019465003840395e-01,5.17090000000000031832314562052488327e+01
1.08905966433283374946577870545638689e+00,3.57281693188283004658511998741232674e-01,7.30264867157140535847831569758686778e-01,5.21219999999999998863131622783839703e+01
1.08905966433283374946577870545638689e+00,3.58281693188283003811966942464550812e-01,7.04641187122331193977708618173554309e-01,4.54759999999999990905052982270717621e+01
1.09005966433283374948659538716810857e+00,3.38281693188283003395633308230117109e-01,7.62253122864055481531643146883406146e-01,1.66219999999999998863131622783839703e+01
1.09005966433283374948659538716810857e+00,3.39281693188283002549088251953435247e-01,7.30119885475396029285810397646086208e-01,2.31189999999999997726263245567679405e+01
1.09005966433283374948659538716810857e+00,3.40281693188283003437266671653560479e-01,6.83478030573942329574505320669497557e-01,2.97140000000000021884716261411085725e+01
1.09005966433283374948659538716810857e+00,3.41281693188283003458083353365282164e-01,6.03288828188190299929864776413029142e-01,2.99860000000000006536993168992921710e+01
1.09005966433283374948659538716810857e+00,3.42281693188283003478900035077003849e-01,5.08519559725807017116365826782002662e-01,4.30420000000000015916157281026244164e+01
1.09005966433283374948659538716810857e+00,3.43281693188283003499716716788725535e-01,3.76891174809077377386934287579340005e-01,4.98010000000000019326762412674725056e+01
1.09005966433283374948659538716810857e+00,3.44281693188283003520533398500447220e-01,2.25059360859310660069875329614543970e-01,5.65670000000000001705302565824240446e+01
1.09005966433283374948659538716810857e+00,3.45281693188283003541350080212168905e-01,7.62654595851594295820664598099196621e-02,6.34329999999999998294697434175759554e+01
1.09005966433283374948659538716810857e+00,3.46281693188283003562166761923890590e-01,5.47783109773766658876253777505658353e-01,7.67909999999999968167685437947511673e+01
1.09005966433283374948659538716810857e+00,3.47281693188283003582983443635612275e-01,7.20327996460637959956414607847109644e-02,6.44110000000000013642420526593923569e+01
1.09005966433283374948659538716810857e+00,3.48281693188283003603800125347333960e-01,2.12415690225585546823874731681505798e-01,5.82899999999999991473487170878797770e+01
1.09005966433283374948659538716810857e+00,3.49281693188283003624616807059055645e-01,3.37121135979668719329916914132112725e-01,5.20730000000000003979039320256561041e+01
1.09005966433283374948659538716810857e+00,3.50281693188283003645433488770777331e-01,4.64996077451105228696138176456367801e-01,4.59329999999999998294697434175759554e+01
1.09005966433283374948659538716810857e+00,3.51281693188283003666250170482499016e-01,5.92536584155501184236022258630017326e-01,3.30739999999999980673237587325274944e+01
1.09005966433283374948659538716810857e+00,3.52281693188283003687066852194220701e-01,6.64070600469748976054213887354031886e-01,3.33430000000000035242919693700969219e+01
1.09005966433283374948659538716810857e+00,3.53281693188283003707883533905942386e-01,6.76531597781596747124013382977999711e-01,2.69740000000000001989519660128280520e+01
1.09005966433283374948659538716810857e+00,3.54281693188283003728700215617664071e-01,7.46645856957552085796258741405104421e-01,2.72190000000000011937117960769683123e+01
1.09005966433283374948659538716810857e+00,3.55281693188283003749516897329385756e-01,7.65436492433586982764096421526544437e-01,2.08730000000000011084466677857562900e+01
1.09005966433283374948659538716810857e+00,3.56281693188283003770333579041107441e-01,7.77033056390643692998618745737480943e-01,5.84810000000000016484591469634324312e+01
1.09005966433283374948659538716810857e+00,3.57281693188283004658511998741232674e-01,7.33719798551276086229655200357769254e-01,5.22030000000000029558577807620167732e+01
1.09005966433283374948659538716810857e+00,3.58281693188283003811966942464550812e-01,7.14621665826302629411802053803659796e-01,4.55420000000000015916157281026244164e+01
1.09105966433283374950741206887983026e+00,3.38281693188283003395633308230117109e-01,7.61983577062370372615535462292737498e-01,1.66250000000000000000000000000000000e+01
1.09105966433283374950741206887983026e+00,3.39281693188283002549088251953435247e-01,7.48265570068176244248007903454463515e-01,2.31709999999999993747223925311118364e+01
1.09105966433283374950741206887983026e+00,3.40281693188283003437266671653560479e-01,6.89336996584939297608566068850958865e-01,2.34580000000000019610979506978765130e+01
1.09105966433283374950741206887983026e+00,3.41281693188283003458083353365282164e-01,6.13842186090982603001684570481292967e-01,3.00280000000000022453150450019165874e+01
1.09105966433283374950741206887983026e+00,3.42281693188283003478900035077003849e-01,5.31933483052847073540326555587597929e-01,3.66839999999999974988895701244473457e+01
1.09105966433283374950741206887983026e+00,3.43281693188283003499716716788725535e-01,4.10294644137772680290850245999673393e-01,4.98870000000000004547473508864641190e+01
1.09105966433283374950741206887983026e+00,3.44281693188283003520533398500447220e-01,2.55178832238643440456191479012174064e-01,5.66550000000000011368683772161602974e+01
1.09105966433283374950741206887983026e+00,3.45281693188283003541350080212168905e-01,8.93347193883596618146547534719657071e-02,6.35170000000000030127011996228247881e+01
1.09105966433283374950741206887983026e+00,3.46281693188283003562166761923890590e-01,1.51957736879677145082582214409486005e-01,7.04440000000000026147972675971686840e+01
1.09105966433283374950741206887983026e+00,3.47281693188283003582983443635612275e-01,6.63232613458221699577450211127082095e-02,6.44950000000000045474735088646411896e+01
1.09105966433283374950741206887983026e+00,3.48281693188283003603800125347333960e-01,1.80687548945960289777840348280504870e-01,6.49680000000000035242919693700969219e+01
1.09105966433283374950741206887983026e+00,3.49281693188283003624616807059055645e-01,3.14825271001307584994149445271675816e-01,5.21670000000000015916157281026244164e+01
1.09105966433283374950741206887983026e+00,3.50281693188283003645433488770777331e-01,4.43810859217460931537177006786300333e-01,4.60140000000000028990143619012087584e+01
1.09105966433283374950741206887983026e+00,3.51281693188283003666250170482499016e-01,5.74483799558564700973806812894177002e-01,3.98000000000000042632564145606011152e+01
1.09105966433283374950741206887983026e+00,3.52281693188283003687066852194220701e-01,6.47548147446633703091602186342814160e-01,3.34080000000000012505552149377763271e+01
1.09105966433283374950741206887983026e+00,3.53281693188283003707883533905942386e-01,6.66080970691790950384786565591761947e-01,2.70229999999999996873611962655559182e+01
1.09105966433283374950741206887983026e+00,3.54281693188283003728700215617664071e-01,7.30350240686435614842258432836931052e-01,2.72770000000000010231815394945442677e+01
1.09105966433283374950741206887983026e+00,3.55281693188283003749516897329385756e-01,7.52481116759215707275734120216946846e-01,2.09250000000000007105427357601001859e+01
1.09105966433283374950741206887983026e+00,3.56281693188283003770333579041107441e-01,7.66086080325452396104576354644751301e-01,5.85350000000000036948222259525209665e+01
1.09105966433283374950741206887983026e+00,3.57281693188283004658511998741232674e-01,7.42071227072446346753364039553079266e-01,5.22790000000000034674485505092889071e+01
1.09105966433283374950741206887983026e+00,3.58281693188283003811966942464550812e-01,7.28390979976575112790249734285428972e-01,4.56030000000000015347723092418164015e+01
1.09205966433283374952822875059155194e+00,3.38281693188283003395633308230117109e-01,7.40644017699492878723457871817056377e-01,5.09369999999999976125764078460633755e+01
1.09205966433283374952822875059155194e+00,3.39281693188283002549088251953435247e-01,7.67190954569657539903965824819899743e-01,2.32229999999999989768184605054557323e+01
1.09205966433283374952822875059155194e+00,3.40281693188283003437266671653560479e-01,6.87973172023118969283976082107788829e-01,2.34630000000000009663381206337362528e+01
1.09205966433283374952822875059155194e+00,3.41281693188283003458083353365282164e-01,6.31089655458893498217019462757134625e-01,3.00860000000000020747847884194925427e+01
1.09205966433283374952822875059155194e+00,3.42281693188283003478900035077003849e-01,5.51667695681082716774066303622905630e-01,3.67509999999999976694198267068713903e+01
1.09205966433283374952822875059155194e+00,3.43281693188283003499716716788725535e-01,4.38371338184711775950424578562100451e-01,4.34960000000000022168933355715125799e+01
1.09205966433283374952822875059155194e+00,3.44281693188283003520533398500447220e-01,2.90752018237734651214329117843814815e-01,5.67460000000000022168933355715125799e+01
1.09205966433283374952822875059155194e+00,3.45281693188283003541350080212168905e-01,1.09559713114943275706784207216365471e-01,6.36030000000000015347723092418164015e+01
1.09205966433283374952822875059155194e+00,3.46281693188283003562166761923890590e-01,1.06681824003530578522462185362957693e-01,6.40790000000000077307049650698900223e+01
1.09205966433283374952822875059155194e+00,3.47281693188283003582983443635612275e-01,7.52942715026065340415357459433776967e-02,6.45739999999999980673237587325274944e+01
1.09205966433283374952822875059155194e+00,3.48281693188283003603800125347333960e-01,1.39192288828161514189503525197553391e-01,6.50510000000000019326762412674725056e+01
1.09205966433283374952822875059155194e+00,3.49281693188283003624616807059055645e-01,2.96732367850511184895126698803946409e-01,5.22569999999999978967935021501034498e+01
1.09205966433283374952822875059155194e+00,3.50281693188283003645433488770777331e-01,4.24941177210650442075087035750283161e-01,4.60949999999999988631316227838397026e+01
1.09205966433283374952822875059155194e+00,3.51281693188283003666250170482499016e-01,5.56474513178490392981352495006020476e-01,3.98729999999999975557329889852553606e+01
1.09205966433283374952822875059155194e+00,3.52281693188283003687066852194220701e-01,6.32065331444143658148931458470785125e-01,3.34729999999999989768184605054557323e+01
1.09205966433283374952822875059155194e+00,3.53281693188283003707883533905942386e-01,6.68737961153212792659518195214664001e-01,2.70270000000000010231815394945442677e+01
1.09205966433283374952822875059155194e+00,3.54281693188283003728700215617664071e-01,7.14823447746761638490479668012296670e-01,2.73350000000000008526512829121202230e+01
1.09205966433283374952822875059155194e+00,3.55281693188283003749516897329385756e-01,7.46835688889740160482659477609999472e-01,2.09580000000000019610979506978765130e+01
1.09205966433283374952822875059155194e+00,3.56281693188283003770333579041107441e-01,7.62621744247535330646814601372678504e-01,5.86310000000000002273736754432320595e+01
1.09205966433283374952822875059155194e+00,3.57281693188283004658511998741232674e-01,7.54232285932187908880608201535996354e-01,5.23500000000000014210854715202003717e+01
1.09205966433283374952822875059155194e+00,3.58281693188283003811966942464550812e-01,7.35026990859316104229620319581092921e-01,5.27610000000000027853275241795927286e+01
1.09305966433283374954904543230327363e+00,3.38281693188283003395633308230117109e-01,7.21562347441795305599944447489688899e-01,5.09890000000000043200998334214091301e+01
1.09305966433283374954904543230327363e+00,3.39281693188283002549088251953435247e-01,7.65095642656700325677059824816986760e-01,1.70569999999999986073362379102036357e+01
1.09305966433283374954904543230327363e+00,3.40281693188283003437266671653560479e-01,7.00623578681379047493418680859325368e-01,2.35070000000000014495071809506043792e+01
1.09305966433283374954904543230327363e+00,3.41281693188283003458083353365282164e-01,6.49848948943929081609702036097094562e-01,3.01449999999999995736743585439398885e+01
1.09305966433283374954904543230327363e+00,3.42281693188283003478900035077003849e-01,5.73142845411153887799315446987570312e-01,3.68179999999999978399500832892954350e+01
1.09305966433283374954904543230327363e+00,3.43281693188283003499716716788725535e-01,4.61199751256723732680443089143567751e-01,4.35720000000000027284841053187847137e+01
1.09305966433283374954904543230327363e+00,3.44281693188283003520533398500447220e-01,3.27718825651925513503968879459263861e-01,5.03759999999999976694198267068713903e+01
1.09305966433283374954904543230327363e+00,3.45281693188283003541350080212168905e-01,1.44078327349304168213710469275274945e-01,6.36780000000000043769432522822171450e+01
1.09305966433283374954904543230327363e+00,3.46281693188283003562166761923890590e-01,8.43624982972608045209878755327825042e-02,6.41580000000000012505552149377763271e+01
1.09305966433283374954904543230327363e+00,3.47281693188283003582983443635612275e-01,1.11551376636852078069192632019969674e-01,6.46539999999999963620211929082870483e+01
1.09305966433283374954904543230327363e+00,3.48281693188283003603800125347333960e-01,1.07171134113741425617104074610092728e-01,6.51320000000000050022208597511053085e+01
1.09305966433283374954904543230327363e+00,3.49281693188283003624616807059055645e-01,2.58130555268083000371003566381647915e-01,5.89420000000000001705302565824240446e+01
1.09305966433283374954904543230327363e+00,3.50281693188283003645433488770777331e-01,3.93257654105134633730963289615617539e-01,5.26829999999999998294697434175759554e+01
1.09305966433283374954904543230327363e+00,3.51281693188283003666250170482499016e-01,5.06681531813614413398129610949612077e-01,4.64860000000000042064129956997931004e+01
1.09305966433283374954904543230327363e+00,3.52281693188283003687066852194220701e-01,6.17869311477010606522214636995550777e-01,3.35369999999999990336618793662637472e+01
1.09305966433283374954904543230327363e+00,3.53281693188283003707883533905942386e-01,6.72968876345570279428700137989055707e-01,2.70309999999999988062882039230316877e+01
1.09305966433283374954904543230327363e+00,3.54281693188283003728700215617664071e-01,7.00054844900049385940836956441127038e-01,2.73930000000000006821210263296961784e+01
1.09305966433283374954904543230327363e+00,3.55281693188283003749516897329385756e-01,7.47159582600058915936785011247902538e-01,2.09729999999999989768184605054557323e+01
1.09305966433283374954904543230327363e+00,3.56281693188283003770333579041107441e-01,7.70775566179157329541156178702732789e-01,5.87190000000000011937117960769683123e+01
1.09305966433283374954904543230327363e+00,3.57281693188283004658511998741232674e-01,7.69978587378969996713117538584673509e-01,5.24170000000000015916157281026244164e+01
1.09305966433283374954904543230327363e+00,3.58281693188283003811966942464550812e-01,7.31432654917362953026448926568087635e-01,5.28299999999999982946974341757595539e+01
1.09405966433283374956986211401499531e+00,3.38281693188283003395633308230117109e-01,7.24905990498324028496804037931572980e-01,5.10940000000000011937117960769683123e+01
1.09405966433283374956986211401499531e+00,3.39281693188283002549088251953435247e-01,7.62958871612402296991110923875716831e-01,1.70510000000000019326762412674725056e+01
1.09405966433283374956986211401499531e+00,3.40281693188283003437266671653560479e-01,7.17261918573118474534474188353869928e-01,2.35590000000000010516032489249482751e+01
1.09405966433283374956986211401499531e+00,3.41281693188283003458083353365282164e-01,6.69799665970563056190233307227552811e-01,3.02040000000000006252776074688881636e+01
1.09405966433283374956986211401499531e+00,3.42281693188283003478900035077003849e-01,5.96723907507769445188595046875001484e-01,3.68860000000000027853275241795927286e+01
1.09405966433283374956986211401499531e+00,3.43281693188283003499716716788725535e-01,4.86907231485067828497309268604049929e-01,4.36490000000000009094947017729282379e+01
1.09405966433283374956986211401499531e+00,3.44281693188283003520533398500447220e-01,3.54577827279507282757470576342436637e-01,5.04579999999999984083842718973755836e+01
1.09405966433283374956986211401499531e+00,3.45281693188283003541350080212168905e-01,1.91703973185138446992364881714662951e-01,6.37560000000000002273736754432320595e+01
1.09405966433283374956986211401499531e+00,3.46281693188283003562166761923890590e-01,7.73746579350651678022339823043141853e-02,6.42369999999999947704054648056626320e+01
1.09405966433283374956986211401499531e+00,3.47281693188283003582983443635612275e-01,1.77395148969335157858784420219161393e-01,7.12639999999999957935870043002068996e+01
1.09405966433283374956986211401499531e+00,3.48281693188283003603800125347333960e-01,8.34870684361400212485042158920417979e-02,6.52130000000000080717654782347381115e+01
1.09405966433283374956986211401499531e+00,3.49281693188283003624616807059055645e-01,2.31407053320375519008244491622109253e-01,5.90330000000000012505552149377763271e+01
1.09405966433283374956986211401499531e+00,3.50281693188283003645433488770777331e-01,3.54991875889054024355087944543373414e-01,5.27490000000000023305801732931286097e+01
1.09405966433283374956986211401499531e+00,3.51281693188283003666250170482499016e-01,4.80966211920030656983027112610766472e-01,4.65700000000000002842170943040400743e+01
1.09405966433283374956986211401499531e+00,3.52281693188283003687066852194220701e-01,6.04637431107288500191309372167319989e-01,3.36009999999999990905052982270717621e+01
1.09405966433283374956986211401499531e+00,3.53281693188283003707883533905942386e-01,6.77816219524752675466497528135051264e-01,2.70850000000000008526512829121202230e+01
1.09405966433283374956986211401499531e+00,3.54281693188283003728700215617664071e-01,6.86030653095393390895342903019524674e-01,2.74510000000000005115907697472721338e+01
1.09405966433283374956986211401499531e+00,3.55281693188283003749516897329385756e-01,7.47741808960177732936413413309834386e-01,2.09849999999999994315658113919198513e+01
1.09405966433283374956986211401499531e+00,3.56281693188283003770333579041107441e-01,7.76272859059077497021077977972543002e-01,2.13090000000000010516032489249482751e+01
1.09405966433283374956986211401499531e+00,3.57281693188283004658511998741232674e-01,7.81027497242037323263638162023001908e-01,5.92439999999999997726263245567679405e+01
1.09405966433283374956986211401499531e+00,3.58281693188283003811966942464550812e-01,7.33713496233425587679216425579595809e-01,5.29140000000000014779288903810083866e+01
1.09505966433283374959067879572671700e+00,3.38281693188283003395633308230117109e-01,7.30045714610740341790483820930792341e-01,5.12000000000000028421709430404007435e+01
1.09505966433283374959067879572671700e+00,3.39281693188283002549088251953435247e-01,7.61913387391975861086100621747436909e-01,1.70510000000000019326762412674725056e+01
1.09505966433283374959067879572671700e+00,3.40281693188283003437266671653560479e-01,7.34683227216077799033227879986529275e-01,2.36110000000000006536993168992921710e+01
1.09505966433283374959067879572671700e+00,3.41281693188283003458083353365282164e-01,6.91299642630042215188411773627952412e-01,3.02639999999999993463006831007078290e+01
