23Ry,1Rx,periodicity error,period
-1.00000000000000002081668171172168513e-03,-9.00000000000000105471187339389871340e-03,7.63084258322141322780552151929406492e-01,1.57770000000000010231815394945442677e+01
-1.00000000000000002081668171172168513e-03,-8.00000000000000016653345369377348106e-03,7.21071425917605531951753033311574303e-01,2.21470000000000020179413695586845279e+01
-1.00000000000000002081668171172168513e-03,-7.00000000000000014571677198205179593e-03,6.68409496802186627625544780500413967e-01,2.86280000000000001136868377216160297e+01
-1.00000000000000002081668171172168513e-03,-6.00000000000000012490009027033011080e-03,6.01053894099768480553761504082883778e-01,3.51009999999999990905052982270717621e+01
-1.00000000000000002081668171172168513e-03,-5.00000000000000010408340855860842566e-03,4.96218097791695275721868611802289850e-01,4.16899999999999977262632455676794052e+01
-1.00000000000000002081668171172168513e-03,-4.00000000000000008326672684688674053e-03,3.63187592937956727574643877761328350e-01,4.83380000000000009663381206337362528e+01
-1.00000000000000002081668171172168513e-03,-3.00000000000000006245004513516505540e-03,2.10403758432906177075578670968774011e-01,5.49669999999999987494447850622236729e+01
-1.00000000000000002081668171172168513e-03,-2.00000000000000004163336342344337027e-03,7.19810177353757641035859162508319267e-02,6.16980000000000003979039320256561041e+01
-1.00000000000000002081668171172168513e-03,-1.00000000000000002081668171172168513e-03,2.52416487718198420556178158068886474e-01,6.85690000000000026147972675971686840e+01
-1.00000000000000002081668171172168513e-03,0.00000000000000000000000000000000000e+00,7.97057850495831382635717932126931386e-02,6.26589999999999989199750416446477175e+01
-1.00000000000000002081668171172168513e-03,1.00000000000000002081668171172168513e-03,2.21903201048600180980972159384677143e-01,5.66499999999999985789145284797996283e+01
-1.00000000000000002081668171172168513e-03,2.00000000000000004163336342344337027e-03,3.53585485954596966526980545598642242e-01,5.05450000000000017053025658242404461e+01
-1.00000000000000002081668171172168513e-03,3.00000000000000006245004513516505540e-03,4.78787372669166105292396944900364046e-01,4.45140000000000028990143619012087584e+01
-1.00000000000000002081668171172168513e-03,4.00000000000000008326672684688674053e-03,5.93216982019914861218653041293343090e-01,3.19070000000000000284217094304040074e+01
-1.00000000000000002081668171172168513e-03,5.00000000000000010408340855860842566e-03,6.68537992760926733288698845317058105e-01,3.21690000000000040358827391173690557e+01
-1.00000000000000002081668171172168513e-03,6.00000000000000012490009027033011080e-03,6.84515163958095295449473110657386433e-01,2.59200000000000017053025658242404461e+01
-1.00000000000000002081668171172168513e-03,7.00000000000000014571677198205179593e-03,7.43808353811005522628982858288172425e-01,1.95779999999999994031441019615158439e+01
-1.00000000000000002081668171172168513e-03,8.00000000000000016653345369377348106e-03,7.69274327180589268774098635241079398e-01,5.64140000000000014779288903810083866e+01
-1.00000000000000002081668171172168513e-03,9.00000000000000105471187339389871340e-03,7.66738470018150899646831013318759989e-01,5.02430000000000021032064978498965502e+01
-1.00000000000000002081668171172168513e-03,1.00000000000000002081668171172168513e-02,7.29525261463096555540798136930482720e-01,5.06390000000000028990143619012087584e+01
0.00000000000000000000000000000000000e+00,-1.00000000000000002081668171172168513e-02,7.34219978823462880369093584238612063e-01,4.90519999999999996020960679743438959e+01
0.00000000000000000000000000000000000e+00,-9.00000000000000105471187339389871340e-03,7.62690454653233807610583224177833845e-01,1.57780000000000004689582056016661227e+01
0.00000000000000000000000000000000000e+00,-8.00000000000000016653345369377348106e-03,7.38862357683572144833151957339880636e-01,2.21980000000000003979039320256561041e+01
0.00000000000000000000000000000000000e+00,-7.00000000000000014571677198205179593e-03,6.89675014366661738754696484893413616e-01,2.25030000000000001136868377216160297e+01
0.00000000000000000000000000000000000e+00,-6.00000000000000012490009027033011080e-03,6.02333908503194509167877131350934339e-01,2.89400000000000012789769243681803346e+01
0.00000000000000000000000000000000000e+00,-5.00000000000000010408340855860842566e-03,5.21696861892940650807225642740928455e-01,3.54489999999999980673237587325274944e+01
0.00000000000000000000000000000000000e+00,-4.00000000000000008326672684688674053e-03,3.94767995024725812697299764956040909e-01,4.84209999999999993747223925311118364e+01
0.00000000000000000000000000000000000e+00,-3.00000000000000006245004513516505540e-03,2.37142578395297097917508104564156489e-01,5.50519999999999996020960679743438959e+01
0.00000000000000000000000000000000000e+00,-2.00000000000000004163336342344337027e-03,8.28618013379168078513524009908064467e-02,6.17820000000000035811353882309049368e+01
0.00000000000000000000000000000000000e+00,-1.00000000000000002081668171172168513e-03,1.95899769604030371993263544410608375e-01,6.85679999999999978399500832892954350e+01
0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00,6.87931849761504723210301411088132718e-02,6.27379999999999995452526491135358810e+01
0.00000000000000000000000000000000000e+00,1.00000000000000002081668171172168513e-03,1.98547654114820890859768683645916362e-01,5.67370000000000018758328224066644907e+01
0.00000000000000000000000000000000000e+00,2.00000000000000004163336342344337027e-03,3.26814123994363465595161644684523539e-01,5.06420000000000030127011996228247881e+01
0.00000000000000000000000000000000000e+00,3.00000000000000006245004513516505540e-03,4.55630267845536853850556651266979703e-01,4.45949999999999988631316227838397026e+01
0.00000000000000000000000000000000000e+00,4.00000000000000008326672684688674053e-03,5.78814422108558707661974429167067708e-01,3.84860000000000042064129956997931004e+01
0.00000000000000000000000000000000000e+00,5.00000000000000010408340855860842566e-03,6.50888564195369690970511836349016528e-01,3.22340000000000017621459846850484610e+01
0.00000000000000000000000000000000000e+00,6.00000000000000012490009027033011080e-03,6.70852018587119613995006821508702407e-01,2.59759999999999990905052982270717621e+01
0.00000000000000000000000000000000000e+00,7.00000000000000014571677198205179593e-03,7.41607076499485109381377903210129080e-01,2.62149999999999998578914528479799628e+01
0.00000000000000000000000000000000000e+00,8.00000000000000016653345369377348106e-03,7.56803834250195574408058715922413220e-01,1.99610000000000020747847884194925427e+01
0.00000000000000000000000000000000000e+00,9.00000000000000105471187339389871340e-03,7.78932958199793566201058557271262420e-01,5.69190000000000040358827391173690557e+01
0.00000000000000000000000000000000000e+00,1.00000000000000002081668171172168513e-02,7.29960967300119500138475590199335345e-01,5.07210000000000036379788070917129517e+01
1.00000000000000002081668171172168513e-03,-1.00000000000000002081668171172168513e-02,7.23865704258454286968365996115663904e-01,4.29909999999999996589394868351519108e+01
1.00000000000000002081668171172168513e-03,-9.00000000000000105471187339389871340e-03,7.49470831858741805856844136890110615e-01,4.94510000000000005115907697472721338e+01
1.00000000000000002081668171172168513e-03,-8.00000000000000016653345369377348106e-03,7.57548850667509766325621541767582706e-01,2.22500000000000000000000000000000000e+01
1.00000000000000002081668171172168513e-03,-7.00000000000000014571677198205179593e-03,6.87537694027145670028668467628587243e-01,2.25049999999999990052401699358597398e+01
1.00000000000000002081668171172168513e-03,-6.00000000000000012490009027033011080e-03,6.17929368020527432671359250730755820e-01,2.89939999999999997726263245567679405e+01
1.00000000000000002081668171172168513e-03,-5.00000000000000010408340855860842566e-03,5.40400294749870624966563023047185477e-01,3.55129999999999981241671775933355093e+01
1.00000000000000002081668171172168513e-03,-4.00000000000000008326672684688674053e-03,4.29119979276999012562794885316376121e-01,4.21349999999999980104803398717194796e+01
1.00000000000000002081668171172168513e-03,-3.00000000000000006245004513516505540e-03,2.69326879674319668381833411210590180e-01,5.51390000000000028990143619012087584e+01
1.00000000000000002081668171172168513e-03,-2.00000000000000004163336342344337027e-03,1.00029261926915288281890636190662643e-01,6.18689999999999997726263245567679405e+01
1.00000000000000002081668171172168513e-03,-1.00000000000000002081668171172168513e-03,1.22952350322981222754062767595108202e-01,6.23310000000000030695446184836328030e+01
1.00000000000000002081668171172168513e-03,0.00000000000000000000000000000000000e+00,7.23092868295909652917462232488217065e-02,6.28160000000000025011104298755526543e+01
1.00000000000000002081668171172168513e-03,1.00000000000000002081668171172168513e-03,1.55783452494500650419946429749886913e-01,6.32800000000000011368683772161602974e+01
1.00000000000000002081668171172168513e-03,2.00000000000000004163336342344337027e-03,3.05372430330213618554713222121111070e-01,5.07349999999999994315658113919198513e+01
1.00000000000000002081668171172168513e-03,3.00000000000000006245004513516505540e-03,4.35087595534424380203759757931499907e-01,4.46750000000000042632564145606011152e+01
1.00000000000000002081668171172168513e-03,4.00000000000000008326672684688674053e-03,5.59743785408185702624296756654092165e-01,3.85579999999999998294697434175759554e+01
1.00000000000000002081668171172168513e-03,5.00000000000000010408340855860842566e-03,6.34642147013203897121331826785784267e-01,3.22980000000000018189894035458564758e+01
1.00000000000000002081668171172168513e-03,6.00000000000000012490009027033011080e-03,6.66867918837632996418741086199621909e-01,2.60019999999999988915533322142437100e+01
1.00000000000000002081668171172168513e-03,7.00000000000000014571677198205179593e-03,7.24843713680673565886999632379434663e-01,2.62729999999999996873611962655559182e+01
1.00000000000000002081668171172168513e-03,8.00000000000000016653345369377348106e-03,7.43745237521858111539846220455417282e-01,2.00120000000000004547473508864641190e+01
1.00000000000000002081668171172168513e-03,9.00000000000000105471187339389871340e-03,7.68168497003204002528065871258879684e-01,5.69720000000000013073986337985843420e+01
1.00000000000000002081668171172168513e-03,1.00000000000000002081668171172168513e-02,7.36261181294817038638022540903271676e-01,5.07980000000000018189894035458564758e+01
2.00000000000000004163336342344337027e-03,-1.00000000000000002081668171172168513e-02,7.04419166015465042521706676072597519e-01,4.30369999999999990336618793662637472e+01
2.00000000000000004163336342344337027e-03,-9.00000000000000105471187339389871340e-03,7.29501439906766358117087297700007708e-01,4.95020000000000024442670110147446394e+01
2.00000000000000004163336342344337027e-03,-8.00000000000000016653345369377348106e-03,7.66282071784435053200003816926976107e-01,1.62089999999999996305177774047479033e+01
2.00000000000000004163336342344337027e-03,-7.00000000000000014571677198205179593e-03,6.92463400815602248086917694913966772e-01,2.25279999999999986926013662014156580e+01
2.00000000000000004163336342344337027e-03,-6.00000000000000012490009027033011080e-03,6.36040034367805550261833177602777664e-01,2.90510000000000019326762412674725056e+01
2.00000000000000004163336342344337027e-03,-5.00000000000000010408340855860842566e-03,5.60804294140317285910845224294608411e-01,3.55790000000000006252776074688881636e+01
2.00000000000000004163336342344337027e-03,-4.00000000000000008326672684688674053e-03,4.50846302989764765559315101508707018e-01,4.22100000000000008526512829121202230e+01
2.00000000000000004163336342344337027e-03,-3.00000000000000006245004513516505540e-03,3.12811866388809843338029310018552137e-01,5.52030000000000029558577807620167732e+01
2.00000000000000004163336342344337027e-03,-2.00000000000000004163336342344337027e-03,1.30129500062969311628201368341073123e-01,6.19400000000000048316906031686812639e+01
2.00000000000000004163336342344337027e-03,-1.00000000000000002081668171172168513e-03,8.46294795507433449350366820008730409e-02,6.24089999999999989199750416446477175e+01
2.00000000000000004163336342344337027e-03,0.00000000000000000000000000000000000e+00,9.18416136079189291703456438972291417e-02,6.28950000000000031263880373444408178e+01
2.00000000000000004163336342344337027e-03,1.00000000000000002081668171172168513e-03,1.18176538244355337100064258825886586e-01,6.33580000000000040927261579781770706e+01
2.00000000000000004163336342344337027e-03,2.00000000000000004163336342344337027e-03,2.80240587198755126135321857470076239e-01,5.73120000000000047180037654470652342e+01
2.00000000000000004163336342344337027e-03,3.00000000000000006245004513516505540e-03,4.17272652149663677675493584578196729e-01,4.47530000000000001136868377216160297e+01
2.00000000000000004163336342344337027e-03,4.00000000000000008326672684688674053e-03,5.39785246046377659035887999907553931e-01,4.50690000000000026147972675971686840e+01
2.00000000000000004163336342344337027e-03,5.00000000000000010408340855860842566e-03,6.19645814308108267959305564101758553e-01,3.23610000000000042064129956997931004e+01
2.00000000000000004163336342344337027e-03,6.00000000000000012490009027033011080e-03,6.70161242183654266779614086655464193e-01,2.60010000000000012221335055073723197e+01
2.00000000000000004163336342344337027e-03,7.00000000000000014571677198205179593e-03,7.09205543008036280693286987660994297e-01,2.63300000000000018474111129762604833e+01
2.00000000000000004163336342344337027e-03,8.00000000000000016653345369377348106e-03,7.43533849494724864186192983916746885e-01,2.00270000000000010231815394945442677e+01
2.00000000000000004163336342344337027e-03,9.00000000000000105471187339389871340e-03,7.59686982472087978477644066446040919e-01,5.70560000000000044906300900038331747e+01
2.00000000000000004163336342344337027e-03,1.00000000000000002081668171172168513e-02,7.47097232212925010553654346048498929e-01,5.08710000000000022168933355715125799e+01
3.00000000000000006245004513516505540e-03,-1.00000000000000002081668171172168513e-02,6.87797782625922511112233207893362182e-01,4.30850000000000008526512829121202230e+01
3.00000000000000006245004513516505540e-03,-9.00000000000000105471187339389871340e-03,7.24653678539785955495705075564443986e-01,4.95859999999999985220711096189916134e+01
3.00000000000000006245004513516505540e-03,-8.00000000000000016653345369377348106e-03,7.63790323326874258937102991783546604e-01,1.61990000000000016200374375330284238e+01
3.00000000000000006245004513516505540e-03,-7.00000000000000014571677198205179593e-03,7.08638475222618605543109268634989532e-01,2.25790000000000006252776074688881636e+01
3.00000000000000006245004513516505540e-03,-6.00000000000000012490009027033011080e-03,6.55493245330569279902645252642079162e-01,2.91099999999999994315658113919198513e+01
3.00000000000000006245004513516505540e-03,-5.00000000000000010408340855860842566e-03,5.83330900710145165596445327244187227e-01,3.56450000000000031263880373444408178e+01
3.00000000000000006245004513516505540e-03,-4.00000000000000008326672684688674053e-03,4.75193892862471097781094780041890138e-01,4.22850000000000036948222259525209665e+01
3.00000000000000006245004513516505540e-03,-3.00000000000000006245004513516505540e-03,3.41269866170529841876347637251745309e-01,4.89830000000000040927261579781770706e+01
3.00000000000000006245004513516505540e-03,-2.00000000000000004163336342344337027e-03,1.71842532825637487879637003514370485e-01,6.20150000000000005684341886080801487e+01
3.00000000000000006245004513516505540e-03,-1.00000000000000002081668171172168513e-03,7.28584856389084478428187902996833039e-02,6.24849999999999994315658113919198513e+01
3.00000000000000006245004513516505540e-03,0.00000000000000000000000000000000000e+00,1.44291880578601455328052487240264907e-01,6.93769999999999953388396534137427807e+01
3.00000000000000006245004513516505540e-03,1.00000000000000002081668171172168513e-03,9.29112892720736753623578114856936351e-02,6.34429999999999978399500832892954350e+01
3.00000000000000006245004513516505540e-03,2.00000000000000004163336342344337027e-03,2.42692528736501180591483504600285356e-01,5.73770000000000024442670110147446394e+01
3.00000000000000006245004513516505540e-03,3.00000000000000006245004513516505540e-03,3.76352396210616167177003450906198022e-01,5.12250000000000014210854715202003717e+01
3.00000000000000006245004513516505540e-03,4.00000000000000008326672684688674053e-03,4.96605183223508523697841154084756753e-01,4.51370000000000004547473508864641190e+01
3.00000000000000006245004513516505540e-03,5.00000000000000010408340855860842566e-03,6.05719882326548822265649879941712346e-01,3.24239999999999994884092302527278662e+01
3.00000000000000006245004513516505540e-03,6.00000000000000012490009027033011080e-03,6.75065125357416930927436549049786464e-01,2.60289999999999999147348717087879777e+01
3.00000000000000006245004513516505540e-03,7.00000000000000014571677198205179593e-03,6.94342101413927770654843990994002499e-01,2.63870000000000004547473508864641190e+01
3.00000000000000006245004513516505540e-03,8.00000000000000016653345369377348106e-03,7.44301936280863459333238613157944113e-01,2.00369999999999990336618793662637472e+01
3.00000000000000006245004513516505540e-03,9.00000000000000105471187339389871340e-03,7.65672225990892955881910585050273838e-01,5.71469999999999984652276907581835985e+01
3.00000000000000006245004513516505540e-03,1.00000000000000002081668171172168513e-02,7.61694512344316978156496181689816160e-01,5.09390000000000000568434188608080149e+01
4.00000000000000008326672684688674053e-03,-1.00000000000000002081668171172168513e-02,6.73470111714902108246908982518410716e-01,4.31340000000000003410605131648480892e+01
4.00000000000000008326672684688674053e-03,-9.00000000000000105471187339389871340e-03,7.28989458222635238218440992429824538e-01,4.96910000000000025011104298755526543e+01
4.00000000000000008326672684688674053e-03,-8.00000000000000016653345369377348106e-03,7.62653794536853781616225766955490150e-01,1.61960000000000015063505998114123940e+01
4.00000000000000008326672684688674053e-03,-7.00000000000000014571677198205179593e-03,7.25835571799748296797194374527427999e-01,2.26299999999999990052401699358597398e+01
4.00000000000000008326672684688674053e-03,-6.00000000000000012490009027033011080e-03,6.76043328859213261172321760600070611e-01,2.91679999999999992610355548094958067e+01
4.00000000000000008326672684688674053e-03,-5.00000000000000010408340855860842566e-03,6.03908246424518078650150918314377575e-01,2.94580000000000019610979506978765130e+01
4.00000000000000008326672684688674053e-03,-4.00000000000000008326672684688674053e-03,5.02506732698942450632652022751539135e-01,4.23620000000000018758328224066644907e+01
4.00000000000000008326672684688674053e-03,-3.00000000000000006245004513516505540e-03,3.69931384859977931482105592138537411e-01,4.90649999999999977262632455676794052e+01
4.00000000000000008326672684688674053e-03,-2.00000000000000004163336342344337027e-03,2.17334301030933545296870706428873979e-01,5.57629999999999981241671775933355093e+01
4.00000000000000008326672684688674053e-03,-1.00000000000000002081668171172168513e-03,7.39858752160040241011650038717669274e-02,6.25590000000000046043169277254492044e+01
4.00000000000000008326672684688674053e-03,0.00000000000000000000000000000000000e+00,4.01743093017959426629533052175262876e-01,7.59470000000000027284841053187847137e+01
4.00000000000000008326672684688674053e-03,1.00000000000000002081668171172168513e-03,7.53773183140274559869390928520828778e-02,6.35300000000000011368683772161602974e+01
4.00000000000000008326672684688674053e-03,2.00000000000000004163336342344337027e-03,2.16400052411066644671811832678686531e-01,5.74660000000000010800249583553522825e+01
4.00000000000000008326672684688674053e-03,3.00000000000000006245004513516505540e-03,3.44655291537818343124958672869701626e-01,5.13049999999999997157829056959599257e+01
4.00000000000000008326672684688674053e-03,4.00000000000000008326672684688674053e-03,4.71747697909074912196638202453715084e-01,4.52199999999999988631316227838397026e+01
4.00000000000000008326672684688674053e-03,5.00000000000000010408340855860842566e-03,5.92774140942086712520418750372914583e-01,3.24870000000000018758328224066644907e+01
4.00000000000000008326672684688674053e-03,6.00000000000000012490009027033011080e-03,6.65997032630482121253048081978361077e-01,3.27530000000000001136868377216160297e+01
4.00000000000000008326672684688674053e-03,7.00000000000000014571677198205179593e-03,6.80237734466162734699507096281788829e-01,2.64439999999999990620835887966677547e+01
4.00000000000000008326672684688674053e-03,8.00000000000000016653345369377348106e-03,7.45486846440520768097569810981151342e-01,2.00440000000000004831690603168681264e+01
4.00000000000000008326672684688674053e-03,9.00000000000000105471187339389871340e-03,7.67947505889002745204785366264126314e-01,2.03889999999999993463006831007078290e+01
4.00000000000000008326672684688674053e-03,1.00000000000000002081668171172168513e-02,7.80039825193170749103777465149256135e-01,5.10039999999999977831066644284874201e+01
5.00000000000000010408340855860842566e-03,-1.00000000000000002081668171172168513e-02,6.63345283991178210716528229036701559e-01,4.31890000000000000568434188608080149e+01
5.00000000000000010408340855860842566e-03,-9.00000000000000105471187339389871340e-03,7.34745708224815356639665868806911966e-01,4.97959999999999993747223925311118364e+01
5.00000000000000010408340855860842566e-03,-8.00000000000000016653345369377348106e-03,7.62297722118124177464533025980854481e-01,1.61990000000000016200374375330284238e+01
5.00000000000000010408340855860842566e-03,-7.00000000000000014571677198205179593e-03,7.43674595624018106264460967271910463e-01,2.26820000000000021600499167107045650e+01
5.00000000000000010408340855860842566e-03,-6.00000000000000012490009027033011080e-03,6.89376597722212160622047180357587455e-01,2.29770000000000003126388037344440818e+01
5.00000000000000010408340855860842566e-03,-5.00000000000000010408340855860842566e-03,6.07509323732072763786554343359104660e-01,2.94789999999999992041921359486877918e+01
5.00000000000000010408340855860842566e-03,-4.00000000000000008326672684688674053e-03,5.26823688943143254527355242853108874e-01,3.60630000000000023874235921539366245e+01
5.00000000000000010408340855860842566e-03,-3.00000000000000006245004513516505540e-03,4.02431407009554707630913082872775256e-01,4.91499999999999985789145284797996283e+01
5.00000000000000010408340855860842566e-03,-2.00000000000000004163336342344337027e-03,2.45738540181975363428774358187284700e-01,5.58490000000000037516656448133289814e+01
5.00000000000000010408340855860842566e-03,-1.00000000000000002081668171172168513e-03,8.62408175153470480245106866759506274e-02,6.26450000000000031263880373444408178e+01
5.00000000000000010408340855860842566e-03,0.00000000000000000000000000000000000e+00,1.64679162342065741914798214878340364e-01,6.95060000000000002273736754432320595e+01
5.00000000000000010408340855860842566e-03,1.00000000000000002081668171172168513e-03,6.73184131128218661711869590030355956e-02,6.36110000000000042064129956997931004e+01
5.00000000000000010408340855860842566e-03,2.00000000000000004163336342344337027e-03,1.91777980786983476658808344395074182e-01,6.40780000000000029558577807620167732e+01
5.00000000000000010408340855860842566e-03,3.00000000000000006245004513516505540e-03,3.20310281461176981481108563704332913e-01,5.14010000000000033537617127876728773e+01
5.00000000000000010408340855860842566e-03,4.00000000000000008326672684688674053e-03,4.49374872266322285671377455810841047e-01,4.53010000000000019326762412674725056e+01
5.00000000000000010408340855860842566e-03,5.00000000000000010408340855860842566e-03,5.76522300623241200623225426579101249e-01,3.91390000000000028990143619012087584e+01
5.00000000000000010408340855860842566e-03,6.00000000000000012490009027033011080e-03,6.49215909731080919090955570448445879e-01,3.28170000000000001705302565824240446e+01
5.00000000000000010408340855860842566e-03,7.00000000000000014571677198205179593e-03,6.67172793688581209523460287631012595e-01,2.65000000000000000000000000000000000e+01
5.00000000000000010408340855860842566e-03,8.00000000000000016653345369377348106e-03,7.35677962197464807604650464071424978e-01,2.67430000000000021032064978498965502e+01
5.00000000000000010408340855860842566e-03,9.00000000000000105471187339389871340e-03,7.54510605775403653325073007721106744e-01,2.04400000000000012789769243681803346e+01
5.00000000000000010408340855860842566e-03,1.00000000000000002081668171172168513e-02,7.72608930167814881670423541838071350e-01,5.77220000000000013073986337985843420e+01
6.00000000000000012490009027033011080e-03,-1.00000000000000002081668171172168513e-02,6.68898081151841072170375695251833882e-01,4.32779999999999986926013662014156580e+01
6.00000000000000012490009027033011080e-03,-9.00000000000000105471187339389871340e-03,7.21147176016990601119034540852448819e-01,4.36690000000000040358827391173690557e+01
6.00000000000000012490009027033011080e-03,-8.00000000000000016653345369377348106e-03,7.44915893048104632142090102524594763e-01,5.01899999999999977262632455676794052e+01
6.00000000000000012490009027033011080e-03,-7.00000000000000014571677198205179593e-03,7.62552474732888255052323452157620378e-01,2.27340000000000017621459846850484610e+01
6.00000000000000012490009027033011080e-03,-6.00000000000000012490009027033011080e-03,6.87632269383824506702213345346607305e-01,2.29810000000000016484591469634324312e+01
6.00000000000000012490009027033011080e-03,-5.00000000000000010408340855860842566e-03,6.24585284235288842372557960394726512e-01,2.95369999999999990336618793662637472e+01
6.00000000000000012490009027033011080e-03,-4.00000000000000008326672684688674053e-03,5.46077225344885896324133576421361862e-01,3.61289999999999977831066644284874201e+01
6.00000000000000012490009027033011080e-03,-3.00000000000000006245004513516505540e-03,4.33690281578762343698441552138181987e-01,4.28109999999999999431565811391919851e+01
6.00000000000000012490009027033011080e-03,-2.00000000000000004163336342344337027e-03,2.79594091517145126946213045673948140e-01,5.59380000000000023874235921539366245e+01
6.00000000000000012490009027033011080e-03,-1.00000000000000002081668171172168513e-03,1.04946139091337472158371803242718999e-01,6.27310000000000016484591469634324312e+01
6.00000000000000012490009027033011080e-03,0.00000000000000000000000000000000000e+00,1.12320247510545530156799405252059690e-01,6.32000000000000028421709430404007435e+01
6.00000000000000012490009027033011080e-03,1.00000000000000002081668171172168513e-03,7.33476246411597368733625868872330951e-02,6.36900000000000048316906031686812639e+01
6.00000000000000012490009027033011080e-03,2.00000000000000004163336342344337027e-03,1.46152029690353662479761815299218258e-01,6.41599999999999965893948683515191078e+01
6.00000000000000012490009027033011080e-03,3.00000000000000006245004513516505540e-03,3.00650224488785525578787688872087332e-01,5.14920000000000044337866711430251598e+01
6.00000000000000012490009027033011080e-03,4.00000000000000008326672684688674053e-03,4.29803562621774831995740381528126402e-01,4.53810000000000002273736754432320595e+01
6.00000000000000012490009027033011080e-03,5.00000000000000010408340855860842566e-03,5.57861986579858627214136440571101626e-01,3.92120000000000032969182939268648624e+01
6.00000000000000012490009027033011080e-03,6.00000000000000012490009027033011080e-03,6.33199372276277814397293082151081641e-01,3.28819999999999978967935021501034498e+01
6.00000000000000012490009027033011080e-03,7.00000000000000014571677198205179593e-03,6.67779508611517998772693133724635133e-01,2.65109999999999992326138453790917993e+01
6.00000000000000012490009027033011080e-03,8.00000000000000016653345369377348106e-03,7.19537864636522540469522762419345304e-01,2.68010000000000019326762412674725056e+01
6.00000000000000012490009027033011080e-03,9.00000000000000105471187339389871340e-03,7.45045964998341515148222620876614317e-01,2.04830000000000005400124791776761413e+01
6.00000000000000012490009027033011080e-03,1.00000000000000002081668171172168513e-02,7.62354238414099343260957542038644585e-01,5.77850000000000036948222259525209665e+01
7.00000000000000014571677198205179593e-03,-1.00000000000000002081668171172168513e-02,6.76351827600017382012692831786312938e-01,4.33599999999999994315658113919198513e+01
7.00000000000000014571677198205179593e-03,-9.00000000000000105471187339389871340e-03,7.02101375458208660135384558031400220e-01,4.37160000000000010800249583553522825e+01
7.00000000000000014571677198205179593e-03,-8.00000000000000016653345369377348106e-03,7.25164994637397949783076201813490770e-01,5.02409999999999996589394868351519108e+01
7.00000000000000014571677198205179593e-03,-7.00000000000000014571677198205179593e-03,7.65606949384329531087671719523484846e-01,1.66299999999999990052401699358597398e+01
7.00000000000000014571677198205179593e-03,-6.00000000000000012490009027033011080e-03,6.96731901018053375574929400726683622e-01,2.30150000000000005684341886080801487e+01
7.00000000000000014571677198205179593e-03,-5.00000000000000010408340855860842566e-03,6.42888849220224334937581755514402993e-01,2.95949999999999988631316227838397026e+01
7.00000000000000014571677198205179593e-03,-4.00000000000000008326672684688674053e-03,5.67021345334964796197426052528552668e-01,3.61950000000000002842170943040400743e+01
7.00000000000000014571677198205179593e-03,-3.00000000000000006245004513516505540e-03,4.55955399560177622349633173069430847e-01,4.28870000000000004547473508864641190e+01
7.00000000000000014571677198205179593e-03,-2.00000000000000004163336342344337027e-03,3.21925679715143615408552535224050279e-01,4.96349999999999980104803398717194796e+01
7.00000000000000014571677198205179593e-03,-1.00000000000000002081668171172168513e-03,1.37183105794813164366504813879838916e-01,6.28030000000000043769432522822171450e+01
7.00000000000000014571677198205179593e-03,0.00000000000000000000000000000000000e+00,8.37594918953740938863757630326089998e-02,6.32779999999999986926013662014156580e+01
7.00000000000000014571677198205179593e-03,1.00000000000000002081668171172168513e-03,1.00192587044595237274040900732794877e-01,6.37700000000000031263880373444408178e+01
7.00000000000000014571677198205179593e-03,2.00000000000000004163336342344337027e-03,1.11429925262199951890633486063459918e-01,6.42409999999999996589394868351519108e+01
7.00000000000000014571677198205179593e-03,3.00000000000000006245004513516505540e-03,2.67297098092434177544085715869220245e-01,5.81240000000000023305801732931286097e+01
7.00000000000000014571677198205179593e-03,4.00000000000000008326672684688674053e-03,4.10850380938725069788364781728415460e-01,5.19269999999999996020960679743438959e+01
7.00000000000000014571677198205179593e-03,5.00000000000000010408340855860842566e-03,5.22283497414324663324283279249072212e-01,4.57730000000000032400748750660568476e+01
7.00000000000000014571677198205179593e-03,6.00000000000000012490009027033011080e-03,6.18508760238185908472974746038636495e-01,3.29459999999999979536369210109114647e+01
7.00000000000000014571677198205179593e-03,7.00000000000000014571677198205179593e-03,6.71566028747988251939486641116032513e-01,2.65090000000000003410605131648480892e+01
7.00000000000000014571677198205179593e-03,8.00000000000000016653345369377348106e-03,7.04179523029683926321003516460247147e-01,2.68590000000000017621459846850484610e+01
7.00000000000000014571677198205179593e-03,9.00000000000000105471187339389871340e-03,7.45395626413634588181342268238788785e-01,2.04969999999999998863131622783839703e+01
7.00000000000000014571677198205179593e-03,1.00000000000000002081668171172168513e-02,7.63592010696206079795785994020477179e-01,5.78860000000000027853275241795927286e+01
8.00000000000000016653345369377348106e-03,-1.00000000000000002081668171172168513e-02,6.74381014942609144012891810752998902e-01,3.73800000000000025579538487363606691e+01
8.00000000000000016653345369377348106e-03,-9.00000000000000105471187339389871340e-03,6.85556989543338275945366955546407578e-01,4.37640000000000028990143619012087584e+01
8.00000000000000016653345369377348106e-03,-8.00000000000000016653345369377348106e-03,7.24667485913379489771873135476212093e-01,5.03359999999999985220711096189916134e+01
8.00000000000000016653345369377348106e-03,-7.00000000000000014571677198205179593e-03,7.63313674018719993189243539430859194e-01,1.66219999999999998863131622783839703e+01
