23Ry,1Rx,periodicity error,period
-1.00000000000000002081668171172168513e-03,6.99999999999999992887633748495090913e-04,6.83032159136677437916533304727118492e-01,2.74900000000000019895196601282805204e+01
-1.00000000000000002081668171172168513e-03,8.00000000000000038337388819087436787e-04,6.72785699550275800371681056992025050e-01,2.75139999999999993463006831007078290e+01
-1.00000000000000002081668171172168513e-03,9.00000000000000083787143889679782660e-04,6.62811204853721239363315343544287126e-01,2.75380000000000002557953848736360669e+01
-1.00000000000000002081668171172168513e-03,1.00000000000000002081668171172168513e-03,6.53349376091807695313519558488232663e-01,2.75620000000000011652900866465643048e+01
-9.00000000000000083787143889679782660e-04,-1.00000000000000002081668171172168513e-03,7.64007776227767421003541788767068261e-01,1.49500000000000010658141036401502788e+01
-9.00000000000000083787143889679782660e-04,-9.00000000000000083787143889679782660e-04,7.64515001737118540013582805566565839e-01,1.49930000000000003268496584496460855e+01
-9.00000000000000083787143889679782660e-04,-8.00000000000000038337388819087436787e-04,7.65262395400605525529916809787078288e-01,1.50389999999999997015720509807579219e+01
-9.00000000000000083787143889679782660e-04,-6.99999999999999992887633748495090913e-04,7.66443850641754240826834002508623991e-01,1.50869999999999997442046151263639331e+01
-9.00000000000000083787143889679782660e-04,-6.00000000000000055858095926453188440e-04,7.65462875583074762124084555374966179e-01,2.10670000000000001705302565824240446e+01
-9.00000000000000083787143889679782660e-04,-5.00000000000000010408340855860842566e-04,7.56448498770613734693126537456419626e-01,2.10890000000000021884716261411085725e+01
-9.00000000000000083787143889679782660e-04,-4.00000000000000019168694409543718393e-04,7.47599237084881704175551249294013925e-01,2.11110000000000006536993168992921710e+01
-9.00000000000000083787143889679782660e-04,-3.00000000000000027929047963226594220e-04,7.38634562880424760700690644245221715e-01,2.11320000000000014495071809506043792e+01
-9.00000000000000083787143889679782660e-04,-2.00000000000000009584347204771859197e-04,7.30011600978989480561981228036846986e-01,2.11539999999999999147348717087879777e+01
-9.00000000000000083787143889679782660e-04,-1.00000000000000004792173602385929598e-04,7.21676726709544410070379574317954927e-01,2.11760000000000019326762412674725056e+01
-9.00000000000000083787143889679782660e-04,0.00000000000000000000000000000000000e+00,7.13690142270556563941887221875820722e-01,2.11980000000000003979039320256561041e+01
-9.00000000000000083787143889679782660e-04,1.00000000000000004792173602385929598e-04,7.05873147279087099503092007904879968e-01,2.12210000000000000852651282912120223e+01
-9.00000000000000083787143889679782660e-04,2.00000000000000009584347204771859197e-04,6.98036873416860349385571040349780701e-01,2.12430000000000021032064978498965502e+01
-9.00000000000000083787143889679782660e-04,3.00000000000000027929047963226594220e-04,6.90382795146795203222230567213728462e-01,2.12650000000000005684341886080801487e+01
-9.00000000000000083787143889679782660e-04,4.00000000000000019168694409543718393e-04,6.85926220092707036305148935406116387e-01,2.12950000000000017053025658242404461e+01
-9.00000000000000083787143889679782660e-04,5.00000000000000010408340855860842566e-04,6.86717812571713977753934612373929627e-01,2.13399999999999998578914528479799628e+01
-9.00000000000000083787143889679782660e-04,6.00000000000000055858095926453188440e-04,6.87805433463928967437696193314479865e-01,2.13850000000000015631940186722204089e+01
-9.00000000000000083787143889679782660e-04,6.99999999999999992887633748495090913e-04,6.85370010791234559815911834001696488e-01,2.74960000000000022168933355715125799e+01
-9.00000000000000083787143889679782660e-04,8.00000000000000038337388819087436787e-04,6.75063704209535415207328556044868599e-01,2.75199999999999995736743585439398885e+01
-9.00000000000000083787143889679782660e-04,9.00000000000000083787143889679782660e-04,6.65029110187950802282315727799538584e-01,2.75440000000000004831690603168681264e+01
-9.00000000000000083787143889679782660e-04,1.00000000000000002081668171172168513e-03,6.55267087210540605434519455836251946e-01,2.75680000000000013926637620897963643e+01
-8.00000000000000038337388819087436787e-04,-1.00000000000000002081668171172168513e-03,7.63984396498891054207790690556944331e-01,1.49489999999999998436805981327779591e+01
-8.00000000000000038337388819087436787e-04,-9.00000000000000083787143889679782660e-04,7.64346581097693416000769969267314507e-01,1.49930000000000003268496584496460855e+01
-8.00000000000000038337388819087436787e-04,-8.00000000000000038337388819087436787e-04,7.65060118853121132476040268856767375e-01,1.50380000000000002557953848736360669e+01
-8.00000000000000038337388819087436787e-04,-6.99999999999999992887633748495090913e-04,7.66158845086583340603000657495274208e-01,1.50850000000000008526512829121202230e+01
-8.00000000000000038337388819087436787e-04,-6.00000000000000055858095926453188440e-04,7.67376453021382973535485498178878856e-01,2.10719999999999991757704265182837844e+01
-8.00000000000000038337388819087436787e-04,-5.00000000000000010408340855860842566e-04,7.58325790414613422608687800431907942e-01,2.10940000000000011937117960769683123e+01
-8.00000000000000038337388819087436787e-04,-4.00000000000000019168694409543718393e-04,7.49439931539963150794821857766063731e-01,2.11159999999999996589394868351519108e+01
-8.00000000000000038337388819087436787e-04,-3.00000000000000027929047963226594220e-04,7.40554585521799553735886928407872002e-01,2.11370000000000004547473508864641190e+01
-8.00000000000000038337388819087436787e-04,-2.00000000000000009584347204771859197e-04,7.31849135824383741584926862854833631e-01,2.11589999999999989199750416446477175e+01
-8.00000000000000038337388819087436787e-04,-1.00000000000000004792173602385929598e-04,7.23472689709775850040974488072151807e-01,2.11810000000000009379164112033322453e+01
-8.00000000000000038337388819087436787e-04,0.00000000000000000000000000000000000e+00,7.15424327406439886551469315141164562e-01,2.12029999999999994031441019615158439e+01
-8.00000000000000038337388819087436787e-04,1.00000000000000004792173602385929598e-04,7.07528335000966870114436772769318691e-01,2.12259999999999990905052982270717621e+01
-8.00000000000000038337388819087436787e-04,2.00000000000000009584347204771859197e-04,6.99654835760420955516972367386385034e-01,2.12480000000000011084466677857562900e+01
-8.00000000000000038337388819087436787e-04,3.00000000000000027929047963226594220e-04,6.91951567538326666582315961531725937e-01,2.12699999999999995736743585439398885e+01
-8.00000000000000038337388819087436787e-04,4.00000000000000019168694409543718393e-04,6.85820916554538467660090822322015528e-01,2.12950000000000017053025658242404461e+01
-8.00000000000000038337388819087436787e-04,5.00000000000000010408340855860842566e-04,6.86543164025875458637743880961042912e-01,2.13399999999999998578914528479799628e+01
-8.00000000000000038337388819087436787e-04,6.00000000000000055858095926453188440e-04,6.87564396576356480520425770939584831e-01,2.13850000000000015631940186722204089e+01
-8.00000000000000038337388819087436787e-04,6.99999999999999992887633748495090913e-04,6.87720244275466634634166820767084909e-01,2.75019999999999988915533322142437100e+01
-8.00000000000000038337388819087436787e-04,8.00000000000000038337388819087436787e-04,6.77354172733541126769097889543643012e-01,2.75259999999999998010480339871719480e+01
-8.00000000000000038337388819087436787e-04,9.00000000000000083787143889679782660e-04,6.67259536931892132959273091077380864e-01,2.75500000000000007105427357601001859e+01
-8.00000000000000038337388819087436787e-04,1.00000000000000002081668171172168513e-03,6.57437310696362086257369556618401228e-01,2.75740000000000016200374375330284238e+01
-6.99999999999999992887633748495090913e-04,-1.00000000000000002081668171172168513e-03,7.63897286772398203216854548685088003e-01,1.49489999999999998436805981327779591e+01
-6.99999999999999992887633748495090913e-04,-9.00000000000000083787143889679782660e-04,7.64255187103097497627745422856926223e-01,1.49920000000000008810729923425242305e+01
-6.99999999999999992887633748495090913e-04,-8.00000000000000038337388819087436787e-04,7.64877368934003203366277415257508654e-01,1.50370000000000008100187187665142119e+01
-6.99999999999999992887633748495090913e-04,-6.99999999999999992887633748495090913e-04,7.65902368997570860839120945041679001e-01,1.50830000000000001847411112976260483e+01
-6.99999999999999992887633748495090913e-04,-6.00000000000000055858095926453188440e-04,7.67376441674374475428834696299737799e-01,1.51330000000000008952838470577262342e+01
-6.99999999999999992887633748495090913e-04,-5.00000000000000010408340855860842566e-04,7.60210426218518291366026240426867024e-01,2.10990000000000001989519660128280520e+01
-6.99999999999999992887633748495090913e-04,-4.00000000000000019168694409543718393e-04,7.51288022486202713122138298755534543e-01,2.11209999999999986641796567710116506e+01
-6.99999999999999992887633748495090913e-04,-3.00000000000000027929047963226594220e-04,7.42488406022038882872488393096621144e-01,2.11419999999999994599875208223238587e+01
-6.99999999999999992887633748495090913e-04,-2.00000000000000009584347204771859197e-04,7.33720891647622849703638945948469028e-01,2.11640000000000014779288903810083866e+01
-6.99999999999999992887633748495090913e-04,-1.00000000000000004792173602385929598e-04,7.25282446270368968368151794903111952e-01,2.11859999999999999431565811391919851e+01
-6.99999999999999992887633748495090913e-04,0.00000000000000000000000000000000000e+00,7.17172268774314812209467647037209500e-01,2.12080000000000019610979506978765130e+01
-6.99999999999999992887633748495090913e-04,1.00000000000000004792173602385929598e-04,7.09190998990198048671455314913731793e-01,2.12310000000000016484591469634324312e+01
-6.99999999999999992887633748495090913e-04,2.00000000000000009584347204771859197e-04,7.01280258963839074875354715396136965e-01,2.12530000000000001136868377216160297e+01
-6.99999999999999992887633748495090913e-04,3.00000000000000027929047963226594220e-04,6.93539810619075021852982974050993310e-01,2.12750000000000021316282072803005576e+01
-6.99999999999999992887633748495090913e-04,4.00000000000000019168694409543718393e-04,6.86337585686548735095253524788234286e-01,2.12980000000000018189894035458564758e+01
-6.99999999999999992887633748495090913e-04,5.00000000000000010408340855860842566e-04,6.86385252857326107063421985527816111e-01,2.13399999999999998578914528479799628e+01
-6.99999999999999992887633748495090913e-04,6.00000000000000055858095926453188440e-04,6.87338818626899475003309522187863928e-01,2.13850000000000015631940186722204089e+01
-6.99999999999999992887633748495090913e-04,6.99999999999999992887633748495090913e-04,6.88537978599075671147283079664845675e-01,2.14320000000000021600499167107045650e+01
-6.99999999999999992887633748495090913e-04,8.00000000000000038337388819087436787e-04,6.79297598447062107107652303128012937e-01,2.75309999999999988062882039230316877e+01
-6.99999999999999992887633748495090913e-04,9.00000000000000083787143889679782660e-04,6.69241065463009518453805377952202695e-01,2.75549999999999997157829056959599257e+01
-6.99999999999999992887633748495090913e-04,1.00000000000000002081668171172168513e-03,6.59620079288426063867553715946612203e-01,2.75800000000000018474111129762604833e+01
-6.00000000000000055858095926453188440e-04,-1.00000000000000002081668171172168513e-03,7.63822396481468546498440249680789854e-01,1.49489999999999998436805981327779591e+01
-6.00000000000000055858095926453188440e-04,-9.00000000000000083787143889679782660e-04,7.64162700847006558620701075729815710e-01,1.49920000000000008810729923425242305e+01
-6.00000000000000055858095926453188440e-04,-8.00000000000000038337388819087436787e-04,7.64714135003011285711658210710333221e-01,1.50359999999999995878852132591418922e+01
-6.00000000000000055858095926453188440e-04,-6.99999999999999992887633748495090913e-04,7.65643761096330873021813569945574861e-01,1.50820000000000007389644451905041933e+01
-6.00000000000000055858095926453188440e-04,-6.00000000000000055858095926453188440e-04,7.67013348493189362909907589574628427e-01,1.51310000000000002273736754432320595e+01
-6.00000000000000055858095926453188440e-04,-5.00000000000000010408340855860842566e-04,7.62102393706952905026361813472515005e-01,2.11039999999999992041921359486877918e+01
-6.00000000000000055858095926453188440e-04,-4.00000000000000019168694409543718393e-04,7.53143500210162756527989949527664059e-01,2.11260000000000012221335055073723197e+01
-6.00000000000000055858095926453188440e-04,-3.00000000000000027929047963226594220e-04,7.44350475148438798408696161958202849e-01,2.11479999999999996873611962655559182e+01
-6.00000000000000055858095926453188440e-04,-2.00000000000000009584347204771859197e-04,7.35606452275150718550217136730284495e-01,2.11690000000000004831690603168681264e+01
-6.00000000000000055858095926453188440e-04,-1.00000000000000004792173602385929598e-04,7.27105998295693723444444012871003806e-01,2.11909999999999989483967510750517249e+01
-6.00000000000000055858095926453188440e-04,0.00000000000000000000000000000000000e+00,7.18933972901326025031627902528431166e-01,2.12130000000000009663381206337362528e+01
-6.00000000000000055858095926453188440e-04,1.00000000000000004792173602385929598e-04,7.10861141040206650287901056291850176e-01,2.12360000000000006536993168992921710e+01
-6.00000000000000055858095926453188440e-04,2.00000000000000009584347204771859197e-04,7.02913146690619054844250198423350427e-01,2.12579999999999991189270076574757695e+01
-6.00000000000000055858095926453188440e-04,3.00000000000000027929047963226594220e-04,6.95135495668080750235547604426002919e-01,2.12800000000000011368683772161602974e+01
-6.00000000000000055858095926453188440e-04,4.00000000000000019168694409543718393e-04,6.87897067371655666641184490147359785e-01,2.13030000000000008242295734817162156e+01
-6.00000000000000055858095926453188440e-04,5.00000000000000010408340855860842566e-04,6.86242905287429698904854489407177884e-01,2.13399999999999998578914528479799628e+01
-6.00000000000000055858095926453188440e-04,6.00000000000000055858095926453188440e-04,6.87128714863925175730871254642782722e-01,2.13850000000000015631940186722204089e+01
-6.00000000000000055858095926453188440e-04,6.99999999999999992887633748495090913e-04,6.88281592066626880310251367126285222e-01,2.14310000000000009379164112033322453e+01
-6.00000000000000055858095926453188440e-04,8.00000000000000038337388819087436787e-04,6.81593557987003106082027261882058438e-01,2.75369999999999990336618793662637472e+01
-6.00000000000000055858095926453188440e-04,9.00000000000000083787143889679782660e-04,6.71382807270047282352066979471944994e-01,2.75609999999999999431565811391919851e+01
-6.00000000000000055858095926453188440e-04,1.00000000000000002081668171172168513e-03,6.61444254828569891507297430353210399e-01,2.75850000000000008526512829121202230e+01
-5.00000000000000010408340855860842566e-04,-1.00000000000000002081668171172168513e-03,7.63759736870049649241508705764986646e-01,1.49489999999999998436805981327779591e+01
-5.00000000000000010408340855860842566e-04,-9.00000000000000083787143889679782660e-04,7.64058004708762901099343746469652804e-01,1.49909999999999996589394868351519108e+01
-5.00000000000000010408340855860842566e-04,-8.00000000000000038337388819087436787e-04,7.64570408784927179706848116053461995e-01,1.50350000000000001421085471520200372e+01
-5.00000000000000010408340855860842566e-04,-6.99999999999999992887633748495090913e-04,7.65404719085018787930017805693131331e-01,1.50809999999999995168309396831318736e+01
-5.00000000000000010408340855860842566e-04,-6.00000000000000055858095926453188440e-04,7.66678933298267196770137209601665206e-01,1.51289999999999995594635038287378848e+01
-5.00000000000000010408340855860842566e-04,-5.00000000000000010408340855860842566e-04,7.64001679826660190264518209932822033e-01,2.11090000000000017621459846850484610e+01
-5.00000000000000010408340855860842566e-04,-4.00000000000000019168694409543718393e-04,7.55006354453869192756934440037193784e-01,2.11310000000000002273736754432320595e+01
-5.00000000000000010408340855860842566e-04,-3.00000000000000027929047963226594220e-04,7.46176611390434471372481274793659029e-01,2.11529999999999986926013662014156580e+01
-5.00000000000000010408340855860842566e-04,-2.00000000000000009584347204771859197e-04,7.37505813849260467909374915956911911e-01,2.11739999999999994884092302527278662e+01
-5.00000000000000010408340855860842566e-04,-1.00000000000000004792173602385929598e-04,7.28943346731029979577189092459353457e-01,2.11960000000000015063505998114123940e+01
-5.00000000000000010408340855860842566e-04,0.00000000000000000000000000000000000e+00,7.20694230866691107918607971129060750e-01,2.12190000000000011937117960769683123e+01
-5.00000000000000010408340855860842566e-04,1.00000000000000004792173602385929598e-04,7.12538762555582440186777477054196744e-01,2.12409999999999996589394868351519108e+01
-5.00000000000000010408340855860842566e-04,2.00000000000000009584347204771859197e-04,7.04553502243589139271789074809834706e-01,2.12630000000000016768808563938364387e+01
-5.00000000000000010408340855860842566e-04,3.00000000000000027929047963226594220e-04,6.96738627753091083640472263086159796e-01,2.12850000000000001421085471520200372e+01
-5.00000000000000010408340855860842566e-04,4.00000000000000019168694409543718393e-04,6.89463964150433333287528081270527804e-01,2.13079999999999998294697434175759554e+01
-5.00000000000000010408340855860842566e-04,5.00000000000000010408340855860842566e-04,6.86049432667092460075435416542090400e-01,2.13410000000000010800249583553522825e+01
-5.00000000000000010408340855860842566e-04,6.00000000000000055858095926453188440e-04,6.86898428188181060372521233651192927e-01,2.13859999999999992326138453790917993e+01
-5.00000000000000010408340855860842566e-04,6.99999999999999992887633748495090913e-04,6.88015855911599312473136130237203180e-01,2.14310000000000009379164112033322453e+01
-5.00000000000000010408340855860842566e-04,8.00000000000000038337388819087436787e-04,6.83920527020598188589691939627215759e-01,2.75429999999999992610355548094958067e+01
-5.00000000000000010408340855860842566e-04,9.00000000000000083787143889679782660e-04,6.73649888191978137566955097721327785e-01,2.75670000000000001705302565824240446e+01
-5.00000000000000010408340855860842566e-04,1.00000000000000002081668171172168513e-03,6.63651213750021370109137769503078286e-01,2.75910000000000010800249583553522825e+01
-4.00000000000000019168694409543718393e-04,-1.00000000000000002081668171172168513e-03,7.63750974433221711729514395690435412e-01,1.49489999999999998436805981327779591e+01
-4.00000000000000019168694409543718393e-04,-9.00000000000000083787143889679782660e-04,7.63944906222975167985078545201605864e-01,1.49909999999999996589394868351519108e+01
-4.00000000000000019168694409543718393e-04,-8.00000000000000038337388819087436787e-04,7.64446184403572588443747605767672846e-01,1.50340000000000006963318810448981822e+01
-4.00000000000000019168694409543718393e-04,-6.99999999999999992887633748495090913e-04,7.65198163072955617567792640684204494e-01,1.50800000000000000710542735760100186e+01
-4.00000000000000019168694409543718393e-04,-6.00000000000000055858095926453188440e-04,7.66373131359795223874244882102966585e-01,1.51270000000000006679101716144941747e+01
-4.00000000000000019168694409543718393e-04,-5.00000000000000010408340855860842566e-04,7.65985583792784772287901061223509721e-01,2.11140000000000007673861546209082007e+01
-4.00000000000000019168694409543718393e-04,-4.00000000000000019168694409543718393e-04,7.56876574407828101831866880328803904e-01,2.11359999999999992326138453790917993e+01
-4.00000000000000019168694409543718393e-04,-3.00000000000000027929047963226594220e-04,7.48010160470924679988344784675371404e-01,2.11580000000000012505552149377763271e+01
-4.00000000000000019168694409543718393e-04,-2.00000000000000009584347204771859197e-04,7.39310575376649389842741028370297954e-01,2.11799999999999997157829056959599257e+01
-4.00000000000000019168694409543718393e-04,-1.00000000000000004792173602385929598e-04,7.30779065351780379941250654731668271e-01,2.12020000000000017337242752546444535e+01
-4.00000000000000019168694409543718393e-04,0.00000000000000000000000000000000000e+00,7.22416594871411702568605061450423779e-01,2.12240000000000001989519660128280520e+01
-4.00000000000000019168694409543718393e-04,1.00000000000000004792173602385929598e-04,7.14223864546024590035629053143237090e-01,2.12460000000000022168933355715125799e+01
-4.00000000000000019168694409543718393e-04,2.00000000000000009584347204771859197e-04,7.06201328559087286112181804994076806e-01,2.12680000000000006821210263296961784e+01
-4.00000000000000019168694409543718393e-04,3.00000000000000027929047963226594220e-04,6.98349211602639142694602066791910169e-01,2.12899999999999991473487170878797770e+01
-4.00000000000000019168694409543718393e-04,4.00000000000000019168694409543718393e-04,6.91038282436719287459201227018975509e-01,2.13129999999999988347099133534356952e+01
-4.00000000000000019168694409543718393e-04,5.00000000000000010408340855860842566e-04,6.85934508469068247357307859260240743e-01,2.13410000000000010800249583553522825e+01
-4.00000000000000019168694409543718393e-04,6.00000000000000055858095926453188440e-04,6.86701336433784478634167318813241240e-01,2.13859999999999992326138453790917993e+01
-4.00000000000000019168694409543718393e-04,6.99999999999999992887633748495090913e-04,6.87765564432609631508903443656379399e-01,2.14310000000000009379164112033322453e+01
-4.00000000000000019168694409543718393e-04,8.00000000000000038337388819087436787e-04,6.86259884636266330531150376983628739e-01,2.75489999999999994884092302527278662e+01
-4.00000000000000019168694409543718393e-04,9.00000000000000083787143889679782660e-04,6.75929435249382702664187780569688699e-01,2.75730000000000003979039320256561041e+01
-4.00000000000000019168694409543718393e-04,1.00000000000000002081668171172168513e-03,6.65870692205259593807262483283622901e-01,2.75970000000000013073986337985843420e+01
-3.00000000000000027929047963226594220e-04,-1.00000000000000002081668171172168513e-03,7.63746540937248548326713667369834390e-01,1.49489999999999998436805981327779591e+01
-3.00000000000000027929047963226594220e-04,-9.00000000000000083787143889679782660e-04,7.63923502991650245831534575594626083e-01,1.49900000000000002131628207280300558e+01
-3.00000000000000027929047963226594220e-04,-8.00000000000000038337388819087436787e-04,7.64316030813127319713286273029007374e-01,1.50340000000000006963318810448981822e+01
-3.00000000000000027929047963226594220e-04,-6.99999999999999992887633748495090913e-04,7.65027751461729326553844549423929252e-01,1.50790000000000006252776074688881636e+01
-3.00000000000000027929047963226594220e-04,-6.00000000000000055858095926453188440e-04,7.66073759581108854374549506206143553e-01,1.51259999999999994457766661071218550e+01
-3.00000000000000027929047963226594220e-04,-5.00000000000000010408340855860842566e-04,7.67668619537889823597608671572713940e-01,1.51739999999999994884092302527278662e+01
-3.00000000000000027929047963226594220e-04,-4.00000000000000019168694409543718393e-04,7.58754148704019221139838191468687368e-01,2.11410000000000017905676941154524684e+01
-3.00000000000000027929047963226594220e-04,-3.00000000000000027929047963226594220e-04,7.49851113724426808144454352429237633e-01,2.11630000000000002557953848736360669e+01
-3.00000000000000027929047963226594220e-04,-2.00000000000000009584347204771859197e-04,7.41114659307506281858441122528256524e-01,2.11849999999999987210230756318196654e+01
-3.00000000000000027929047963226594220e-04,-1.00000000000000004792173602385929598e-04,7.32546093164430169347195713449540474e-01,2.12070000000000007389644451905041933e+01
-3.00000000000000027929047963226594220e-04,0.00000000000000000000000000000000000e+00,7.24146437626789163866230582009222484e-01,2.12289999999999992041921359486877918e+01
-3.00000000000000027929047963226594220e-04,1.00000000000000004792173602385929598e-04,7.15916447620237026859058158720022140e-01,2.12510000000000012221335055073723197e+01
-3.00000000000000027929047963226594220e-04,2.00000000000000009584347204771859197e-04,7.07856628201094523493182993808523059e-01,2.12729999999999996873611962655559182e+01
-3.00000000000000027929047963226594220e-04,3.00000000000000027929047963226594220e-04,6.99967251600422181695071319938074340e-01,2.12950000000000017053025658242404461e+01
-3.00000000000000027929047963226594220e-04,4.00000000000000019168694409543718393e-04,6.92620028326010201088699355839860588e-01,2.13180000000000013926637620897963643e+01
-3.00000000000000027929047963226594220e-04,5.00000000000000010408340855860842566e-04,6.85801913643366648971395840550672621e-01,2.13419999999999987494447850622236729e+01
-3.00000000000000027929047963226594220e-04,6.00000000000000055858095926453188440e-04,6.86533992485781829378454338414715371e-01,2.13859999999999992326138453790917993e+01
-3.00000000000000027929047963226594220e-04,6.99999999999999992887633748495090913e-04,6.87530729545038442700411573521195803e-01,2.14310000000000009379164112033322453e+01
-3.00000000000000027929047963226594220e-04,8.00000000000000038337388819087436787e-04,6.88369327337562913098134194766442985e-01,2.75540000000000020463630789890885353e+01
-3.00000000000000027929047963226594220e-04,9.00000000000000083787143889679782660e-04,6.77933349172993388656453868677098002e-01,2.75779999999999994031441019615158439e+01
-3.00000000000000027929047963226594220e-04,1.00000000000000002081668171172168513e-03,6.67974744592745598363877281271769520e-01,2.76020000000000003126388037344440818e+01
-2.00000000000000009584347204771859197e-04,-1.00000000000000002081668171172168513e-03,7.63733078151251835563170617360368499e-01,1.49489999999999998436805981327779591e+01
-2.00000000000000009584347204771859197e-04,-9.00000000000000083787143889679782660e-04,7.63838110979227011258371639264708151e-01,1.49900000000000002131628207280300558e+01
-2.00000000000000009584347204771859197e-04,-8.00000000000000038337388819087436787e-04,7.64190338912077423235891123092345561e-01,1.50329999999999994741983755375258625e+01
-2.00000000000000009584347204771859197e-04,-6.99999999999999992887633748495090913e-04,7.64843039027973676246017773741642973e-01,1.50780000000000011795009413617663085e+01
-2.00000000000000009584347204771859197e-04,-6.00000000000000055858095926453188440e-04,7.65820188282363058828017486035437801e-01,1.51240000000000005542233338928781450e+01
-2.00000000000000009584347204771859197e-04,-5.00000000000000010408340855860842566e-04,7.67281101884291615765459367797599213e-01,1.51739999999999994884092302527278662e+01
-2.00000000000000009584347204771859197e-04,-4.00000000000000019168694409543718393e-04,7.60639065408868059754126522841705220e-01,2.11460000000000007958078640513122082e+01
-2.00000000000000009584347204771859197e-04,-3.00000000000000027929047963226594220e-04,7.51699461953077344590403619406433706e-01,2.11679999999999992610355548094958067e+01
-2.00000000000000009584347204771859197e-04,-2.00000000000000009584347204771859197e-04,7.42926177638318706745146676061134515e-01,2.11900000000000012789769243681803346e+01
-2.00000000000000009584347204771859197e-04,-1.00000000000000004792173602385929598e-04,7.34320582414662838253594328084970478e-01,2.12119999999999997442046151263639331e+01
-2.00000000000000009584347204771859197e-04,0.00000000000000000000000000000000000e+00,7.25883757208494488244170587675601200e-01,2.12340000000000017621459846850484610e+01
-2.00000000000000009584347204771859197e-04,1.00000000000000004792173602385929598e-04,7.17616511979774101628720822333089550e-01,2.12560000000000002273736754432320595e+01
-2.00000000000000009584347204771859197e-04,2.00000000000000009584347204771859197e-04,7.09519403355316338722256701750868558e-01,2.12779999999999986926013662014156580e+01
-2.00000000000000009584347204771859197e-04,3.00000000000000027929047963226594220e-04,7.01592751779626598083529488884037665e-01,2.13000000000000007105427357601001859e+01
-2.00000000000000009584347204771859197e-04,4.00000000000000019168694409543718393e-04,6.94209207590026611116490618308859830e-01,2.13230000000000003979039320256561041e+01
-2.00000000000000009584347204771859197e-04,5.00000000000000010408340855860842566e-04,6.86619399707105487065000439710200178e-01,2.13449999999999988631316227838397026e+01
-2.00000000000000009584347204771859197e-04,6.00000000000000055858095926453188440e-04,6.86382202629018557907406394040164243e-01,2.13859999999999992326138453790917993e+01
-2.00000000000000009584347204771859197e-04,6.99999999999999992887633748495090913e-04,6.87311365170019784160997983070184667e-01,2.14310000000000009379164112033322453e+01
-2.00000000000000009584347204771859197e-04,8.00000000000000038337388819087436787e-04,6.88482344012626715624095496419407855e-01,2.14780000000000015347723092418164015e+01
-2.00000000000000009584347204771859197e-04,9.00000000000000083787143889679782660e-04,6.80147318114831342213889066512529995e-01,2.75839999999999996305177774047479033e+01
-2.00000000000000009584347204771859197e-04,1.00000000000000002081668171172168513e-03,6.69972428100982865080419552959519958e-01,2.76080000000000005400124791776761413e+01
-1.00000000000000004792173602385929598e-04,-1.00000000000000002081668171172168513e-03,7.63710538903872010975163094715834742e-01,1.49489999999999998436805981327779591e+01
