x cord,y cord,z cord,periodicity error
2.75243295633073550463757600548220239e-05,4.67209878061247363412178401631535962e-01,0.00000000000000000000000000000000000e+00,8.05464817463240089202398670544533880e-02
-4.99724756704366954205111858028365290e-02,4.17209878061247360636620840068644611e-01,-5.00000000000000027755575615628913511e-02,1.09836322862618386633538815093436601e+02
-4.99724756704366954205111858028365290e-02,4.17209878061247360636620840068644611e-01,-4.00000000000000008326672684688674053e-02,0.00000000000000000000000000000000000e+00
-4.99724756704366954205111858028365290e-02,4.17209878061247360636620840068644611e-01,-2.99999999999999988897769753748434596e-02,0.00000000000000000000000000000000000e+00
-4.99724756704366954205111858028365290e-02,4.17209878061247360636620840068644611e-01,-2.00000000000000004163336342344337027e-02,0.00000000000000000000000000000000000e+00
-4.99724756704366954205111858028365290e-02,4.17209878061247360636620840068644611e-01,-1.00000000000000002081668171172168513e-02,0.00000000000000000000000000000000000e+00
-4.99724756704366954205111858028365290e-02,4.17209878061247360636620840068644611e-01,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
-4.99724756704366954205111858028365290e-02,4.17209878061247360636620840068644611e-01,1.00000000000000002081668171172168513e-02,0.00000000000000000000000000000000000e+00
-4.99724756704366954205111858028365290e-02,4.17209878061247360636620840068644611e-01,2.00000000000000004163336342344337027e-02,0.00000000000000000000000000000000000e+00
-4.99724756704366954205111858028365290e-02,4.17209878061247360636620840068644611e-01,2.99999999999999988897769753748434596e-02,0.00000000000000000000000000000000000e+00
-4.99724756704366954205111858028365290e-02,4.17209878061247360636620840068644611e-01,4.00000000000000008326672684688674053e-02,0.00000000000000000000000000000000000e+00
-4.99724756704366954205111858028365290e-02,4.17209878061247360636620840068644611e-01,5.00000000000000027755575615628913511e-02,0.00000000000000000000000000000000000e+00
-4.99724756704366954205111858028365290e-02,4.27209878061247362579511133162668557e-01,-5.00000000000000027755575615628913511e-02,0.00000000000000000000000000000000000e+00
-4.99724756704366954205111858028365290e-02,4.27209878061247362579511133162668557e-01,-4.00000000000000008326672684688674053e-02,0.00000000000000000000000000000000000e+00
-4.99724756704366954205111858028365290e-02,4.27209878061247362579511133162668557e-01,-2.99999999999999988897769753748434596e-02,0.00000000000000000000000000000000000e+00
-4.99724756704366954205111858028365290e-02,4.27209878061247362579511133162668557e-01,-2.00000000000000004163336342344337027e-02,0.00000000000000000000000000000000000e+00
-4.99724756704366954205111858028365290e-02,4.27209878061247362579511133162668557e-01,-1.00000000000000002081668171172168513e-02,0.00000000000000000000000000000000000e+00
-4.99724756704366954205111858028365290e-02,4.27209878061247362579511133162668557e-01,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
-4.99724756704366954205111858028365290e-02,4.27209878061247362579511133162668557e-01,1.00000000000000002081668171172168513e-02,0.00000000000000000000000000000000000e+00
-4.99724756704366954205111858028365290e-02,4.27209878061247362579511133162668557e-01,2.00000000000000004163336342344337027e-02,0.00000000000000000000000000000000000e+00
-4.99724756704366954205111858028365290e-02,4.27209878061247362579511133162668557e-01,2.99999999999999988897769753748434596e-02,0.00000000000000000000000000000000000e+00
-4.99724756704366954205111858028365290e-02,4.27209878061247362579511133162668557e-01,4.00000000000000008326672684688674053e-02,0.00000000000000000000000000000000000e+00
