x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
1.89999999999999991118215802998747677e+00,-3.02643625184556863778091310655898325e-01,1.07523404696650889965446043887457804e+00,-7.72590421781952035876369128218679623e-01,-2.53645174385541186540304145461241199e-01,-9.59660854459952121701722072130006144e-02,3.49611259831536398710476352674241910e-01,4.71477563335744438343403937639871895e-02,1.05228315704616246115133794013161512e-02,-5.76705879040360684458537731653033407e-02,-1.03104220611337235278927901737797501e+00,1.63853927863663689165785760914886910e-01,8.67178278249708583396796659680145380e-01,-6.55407374424444071597629565206169208e-01,4.63780021835953941230598730073565922e-01,1.91637352588490084856768609698186381e-01,-1.75867352151165366513719905653334661e-02,-4.79687589685124532414814594115588691e-02,6.55554941836289898928534499768923352e-02,2.52455629441524198597335271188057959e+00,1.44236147873962555981496575763675353e+00,2.01663298619809433765818034862713405e+00
2.00000000000000000000000000000000000e+00,-4.07986460014500546457282771174101875e-01,1.08781604034127938533607893328812101e+00,-6.79829580326778838878796162114019137e-01,-3.11583053397237758388233787495141621e-01,-4.95868684490793160675973284233943373e-02,3.61169921846317074455831115918536006e-01,4.41521291326015550494855760387201463e-02,5.74124645486935722226206843527199034e-03,-4.98933755874709122717476444739921306e-02,-1.07183736469858031992583473563909441e+00,8.88203071055602118677880449505280709e-02,9.83007057593020027831350093905623900e-01,-4.96278070338035762402871458920167657e-01,4.63617360864763762093918416463868673e-01,3.26707094732719547986908170218821088e-02,-4.24865794581986699359925416218627980e-02,-4.76988675593654309931155049917722813e-02,9.01854470175641009291080466136350672e-02,1.70901946575064367372931428690208122e+00,9.39128759727267445693166068611626899e-01,2.10572672558650805818853454052717437e+00
2.10000000000000008881784197001252323e+00,-5.15813198441658671977307354125174380e-01,1.09314774356258576058126527604207283e+00,-5.77334545120927088603957921916898544e-01,-3.51759461404563484383050414967749980e-01,-3.25915494669062152720999633179725215e-03,3.55018616351254105910260411299547087e-01,3.86771336257273511440509860602664244e-02,9.76935935962814893505111605878957957e-04,-3.96540695616901660375560976661453763e-02,-1.07701901315688487754034457121048265e+00,1.82577919203550655888397564998125383e-02,1.05875122123652973172480821792772710e+00,-3.03387579794152410882968536273743659e-01,4.62943610776556925350371469216691103e-01,-1.59546030982404559977665158377364421e-01,-6.65593973416898362055450083510564072e-02,-4.76102134357691777803098132487057000e-02,1.14169610777459013985854821599762107e-01,1.32140948967957505555403940888936631e+00,5.79510951022104177794855497321204214e-01,2.16776244927099236488355854475294830e+00
2.20000000000000017763568394002504647e+00,-6.21667786396052698595136960169057283e-01,1.09150011479177255958376868231466410e+00,-4.69832328395719860988631722145606818e-01,-3.71970362412549585790506799746859286e-01,4.30077103431889567008122690544931612e-02,3.28962652069360629089694530692366028e-01,3.09928403916279274129892090085914166e-02,-3.78307111862126468362502865183292845e-03,-2.72097692730066627293641803567584852e-02,-1.03120556109205482737690327790867073e+00,-5.13481032358607978932382832926203013e-02,1.08254366432791554504344496441834821e+00,-1.01911044891055741429383932725363788e-01,4.62436406817851285475474105126545328e-01,-3.60515361926795589556352397835598349e-01,-8.60988003975975342950349462979337850e-02,-4.75870633326613322103955292166916436e-02,1.33685863730258866505430475514625453e-01,1.41446063191470250419712328948662616e+00,6.93129427164564867553676993232872032e-01,2.19583318425273667282653727207663663e+00
2.29999999999999982236431605997495353e+00,-7.20421991161732229351909544983049744e-01,1.08279461536174074155792850600926116e+00,-3.62372624200008512206018961026211560e-01,-3.72827586515720991275143502319327388e-01,8.92266186079534810108427687688378094e-02,2.83600967907767510264300733550489578e-01,2.16941388960588913651203983087014849e-02,-8.53609962350964122328824489730913590e-03,-1.31580392725492501418321534113923535e-02,-9.36975878805998449073650760020263819e-01,-1.23479527732537999941972169420601228e-01,1.06044540653853636878892633265792223e+00,7.93871179918749295726751954890811411e-02,4.61873374440764001313264205736574299e-01,-5.41250492432638976396201626660072345e-01,-9.86217591776703571751412691762002587e-02,-4.74288138217928346066463883533445446e-02,1.46050572999463191781787657529544827e-01,2.00762586610323978675296530127525330e+00,1.17198308299457249722947262137054660e+00,2.19323629362565199389527196923791914e+00
2.39999999999999991118215802998747677e+00,-8.08025261042309125568084381851981824e-01,1.06660454988906994324412171068977647e+00,-2.58579288846760817676037328837794603e-01,-3.57409315203992399266595433619789986e-01,1.35342316464326290530920034726019154e-01,2.22066998739666108735675398893770856e-01,1.15090506601935578495438147165474373e-02,-1.32539587938404196054848694485545533e-02,1.74490813364686175594105473200711505e-03,-8.11722424283787590951407588199900027e-01,-2.01620362305986543838697717690196945e-01,1.01333278658977405456340870910715415e+00,2.21756191127106307858417691930285198e-01,4.60089214458992858175662713127529481e-01,-6.81835405586099211544342630492231391e-01,-1.03990040941001013493892695331186506e-01,-4.68187862916825589371072519592498286e-02,1.50808827232683572430999947290436335e-01,2.91075518610888006598713673156453297e+00,1.62020040585079429642089810654381773e+00,2.17205374130633452799099779572048355e+00
2.50000000000000000000000000000000000e+00,-8.82424834067658547755725668154202220e-01,1.04215562941432120422606561954324832e+00,-1.59730795346662656470339951389046172e-01,-3.29913123344980350432184071538305213e-01,1.81126176145559705283490766675934609e-01,1.48786947199420645148693304862370579e-01,1.08028989294960118551444562450045897e-03,-1.78689059849963842339244665218188670e-02,1.67886160920467830484100208973184141e-02,-6.76022846468308490186659966656619690e-01,-2.89221248861654144780002160365275377e-01,9.65234095329962554739965530238952439e-01,3.21388082186237444519670945564822576e-01,4.54722127983195599770994278956969225e-01,-7.76100210169433089800927449956208514e-01,-1.03847657117327707815746547420928189e-01,-4.52723703195795357751452015599060115e-02,1.49120027436907243590891748980834200e-01,3.70051863851541695815683397086104378e+00,1.86037683966287189351286074992294508e+00,2.14700810225267058134163580697192094e+00
2.60000000000000008881784197001252323e+00,-9.43390656965053675398834797191555041e-01,1.00833864969218955649962298211320717e+00,-6.49479927271358811007881849216520372e-02,-2.94345914474383028937694819224797547e-01,2.26035428811070177491100687569570453e-01,6.83104856633128514465941316552270579e-02,-9.14867865585753953250410759548215581e-03,-2.22535297643630210365453819811025771e-02,3.14022084202205605690494895765847389e-02,-5.44906197495562297739104885578488009e-01,-3.89463508770588785249311286419300093e-01,9.34359706266151002761719575214845378e-01,3.84715666704077939703862271995104515e-01,4.41761047875707922554776831497526324e-01,-8.26466714579785907768901328927048033e-01,-1.00336422800281680297726421567473322e-01,-4.20685406427353841323298009483308225e-02,1.42404963443017064430056222515804169e-01,4.14901544435136260258190077365725301e+00,1.95509697474251320089504378938789872e+00,2.13005287157843017590286441203923524e+00
2.70000000000000017763568394002504647e+00,-9.91817621442865202671401471001486665e-01,9.63764854608295009155432661596465512e-01,2.80527668345701935159688094050210897e-02,-2.53849563069684466989552168248270910e-01,2.69019670566447095403206988377671484e-01,-1.51701074967626284136548201294005669e-02,-1.89347177251224591369972127260416314e-02,-2.61935562837100112215570445465090303e-02,4.51282740088324703585542572725506617e-02,-4.25970224197414276033393737901253043e-01,-5.04593553056966466074496916168300365e-01,9.30553777254380661881194057286610877e-01,4.21641609110955663913159871893009058e-01,4.14967038676906480146995197512455186e-01,-8.36598647787862189570417294839880860e-01,-9.52354247284978592592533181981010327e-02,-3.61817000154379256245260581675606546e-02,1.31417124743935784883779376365661663e-01,4.22054351854871379057243530041887425e+00,1.99985604295113632201228171807991871e+00,2.12804723261105399885968009899004019e+00
2.79999999999999982236431605997495353e+00,-1.02906147588380392403787176536577361e+00,9.06923121555391705913315034906825704e-01,1.22138354328412218124556730458947846e-01,-2.10588833097581722767864891888320754e-01,3.08273548239737928939002269357107018e-01,-9.76847151421562061711373774687862764e-02,-2.81824100082734563980454111746282419e-02,-2.93558578329696700026832345297900189e-02,5.75382678412431264007286457044182729e-02,-3.21255064834675044226374391294476047e-01,-6.34490116172160778732995098526195692e-01,9.55735181006835742732672893037729208e-01,4.41373233378730302121925870790068152e-01,3.65454418594893599389957108751851827e-01,-8.06817651973623947022145204976336885e-01,-8.97159378158944652424831438028113795e-02,-2.62680402352578162033719522206473758e-02,1.15983978051152281445855096023458743e-01,3.88029696003247981384021159101394005e+00,2.06791436884595259714302944767264431e+00,2.14229072101449181712926033470624018e+00
2.89999999999999991118215802998747677e+00,-1.05650567584454292578403156247015330e+00,8.36531867398850506373579287025647353e-01,2.19973808445692419410452275444505873e-01,-1.65911179814163341042482117758469714e-01,3.40985721690070212523804035037680424e-01,-1.75074541875906871481321917279210782e-01,-3.68857344524050040739286025653655137e-02,-3.12629179174271699941673422784038361e-02,6.81486523698321740680959448437693378e-02,-2.29623950099844676810026853112688811e-01,-7.74187515953752713813936332945264023e-01,1.00380146605359731039726658927501040e+00,4.50962052878869052731215930204748803e-01,2.82231034447388286890350664402596221e-01,-7.33183087326257385131828820041762025e-01,-8.44189218492226569721862065275141788e-02,-1.08391604837829251266486068319219046e-02,9.52580823330055820988348133594360593e-02,3.05501394477872190158507237356388941e+00,2.25939678340054588672490283501202997e+00,2.16830786830646421358597151198594410e+00
3.00000000000000000000000000000000000e+00,-1.07533410410851513774458853925683550e+00,7.52175623992034688886959472863374934e-01,3.23158480116480448857629066393460660e-01,-1.20571547737914898836375358577759701e-01,3.63252436691545645178518017755652713e-01,-2.42680888953630746342142659177893096e-01,-4.50826913693419036509187612211072675e-02,-3.13032120123689091380709038191084284e-02,7.63859033817108127889896650402156959e-02,-1.48429732536519494477286742889724120e-01,-9.10891349178053291278342478052764106e-01,1.05931108171457270552893262415954560e+00,4.55257695964042215920599239334023391e-01,1.55260987879640495421826036761901340e-01,-6.10508683843682756852687501530341828e-01,-7.96087053725172925818440616737096161e-02,1.11529594046429641033249741775895236e-02,6.84557459678743284785190874961200925e-02,1.83913856186441959650323951791506261e+00,2.70910040826200842924946403998831271e+00,2.19559331796821710865016552151980742e+00
3.10000000000000008881784197001252323e+00,-1.08643059768045883188711888507333744e+00,6.55159049868049490749650046542492707e-01,4.31271547812409341137468838530844877e-01,-7.49331158603545281377295533240967215e-02,3.70488983657752311105773209991795411e-01,-2.95555867797397782968043656667698738e-01,-5.28243786859903874037365516712835567e-02,-2.88271735664858911147378883241437033e-02,8.16515522524762785184744399954272600e-02,-7.44189027503705628537805759605441523e-02,-1.02335612519311031508258149021756670e+00,1.09776502794348079770966546939516803e+00,4.57324749327408005014162273483486799e-01,-1.75900190512252677592123561677149046e-02,-4.39724730276182782765212142750188799e-01,-7.53000297423888460159122051924291125e-02,3.92068463559787542283813290003707001e-02,3.60931833864100917875308761920584184e-02,7.57107861433852891153151176695246249e-01,3.37656031778052501641435396763216049e+00,2.20874430178582641429054485418089355e+00
3.20000000000000017763568394002504647e+00,-1.09034141052677868755287759281222871e+00,5.49090707104581958722572405845698581e-01,5.41250703422196728830305186966530034e-01,-2.91232006098677705793051751112253073e-02,3.58646467741937192722516424007756372e-01,-3.29523267132069422143211248896531016e-01,-6.01543204600744568990003461694471276e-02,-2.33599952252182841259043577385835784e-02,8.35143156852927410249047039080307300e-02,-4.13186777410307969597019034126396040e-03,-1.08869195076947647337150531068150494e+00,1.09281381854357947284077890423982627e+00,4.58879425853313130893113671093803081e-01,-2.22465364050711099944131876636760826e-01,-2.36404061802602076459244019891459208e-01,-7.13355084489956209306343186703445508e-02,7.02369281415686486423570180271925789e-02,1.09858030742697228827730064315197196e-03,3.18218851410215441966045091248815879e-01,3.78770636106689417322532978306011618e+00,2.19227955341170432386571069512464259e+00
