x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
3.15000000000000000000000000000000000e+01,8.05495179261558443127494194630475792e-01,-8.16842229711108696858991250095434462e-01,1.13470504495502537314970554649586053e-02,-2.27858199611849888894677891971774322e-01,1.92401836616561543756138901696517289e-01,3.54563629952883451385389902752570145e-02,5.81832217257380523190932379388676391e-01,-5.60706235043292905547980004117163494e-01,-2.11259822140876176429523752715128340e-02,5.67895015833189914438698414249789881e-01,5.72244680104348156577677898219005900e-01,-1.15558969593753819784270353052355279e+00,-1.06069076869548459956082634940557686e-01,-3.06250165026485140357665554165287995e-02,1.36144093372196951298890567018886775e-01,-2.31432615614575449880597571268336343e-01,-2.57513702891827515543892926329046227e-01,4.87496318506402966825453176796251980e-01,2.25915299322491036626558980060508475e+00,1.94342717575195975659492130491250061e+00,8.49592599963567338669348186186415922e-01
3.16000000000000014210854715202003717e+01,8.58302337758705443319537686950951674e-01,-7.53872110533956113046962637614338024e-01,-1.04430227224749330272575049336613710e-01,-2.37068356381996415330608447864598140e-01,1.88265539244057719278614088511715523e-01,4.88028171379386960519943593528826164e-02,5.55643160210181003870063465917743162e-01,-5.82584854884228051629614288134781287e-01,2.69416946740470477595508222170380617e-02,4.79023080741581572486887285887459620e-01,6.77904547899251841665142488863077718e-01,-1.17237762864083354097835699280529473e+00,-7.92221765247841442119740080833330768e-02,-5.30547536663753866963127400475925328e-02,1.31726930191159508215328124792725923e-01,-2.90206438143344906909329086014738535e-01,-1.76110189654400293835603932643213077e-01,4.64866627797745202145895697856820973e-01,2.02382012980753778208509174874052405e+00,1.93806954119396853688995404553413295e+00,7.91411326444967952750663416322312869e-01
3.16999999999999992894572642398998141e+01,9.02575551192548307876707698732623000e-01,-6.80160621113432800924370415661193526e-01,-2.22414930079115506952337283071429474e-01,-2.43800503008668472915907319473318228e-01,1.81710766849493966436233204585608489e-01,6.20897361591745064796741148877097569e-02,5.24402594506218969740019093274784630e-01,-5.94674847376112906400600563101167943e-01,7.02722528698939366605814698263833250e-02,3.97439796924904044042789864226160386e-01,7.85424013613228136395657890522048342e-01,-1.19831381053813230726477497280296632e+00,-5.63983854909455697120152744112433568e-02,-7.89530849703019299134211092366116332e-02,1.34801470461247476932477760309655352e-01,-3.33492804785137818926073634704593791e-01,-6.00388094533744304301062766522084236e-02,3.92081614238512250757142590555671576e-01,1.18607904399471586476266793397371657e+00,1.93716801318294130808644918941789408e+00,7.44777586241016116376572455884133170e-01
3.18000000000000007105427357601001859e+01,9.39074213146111696886870697122453449e-01,-5.96157576648939459490308984082697175e-01,-3.42916636497172237396561713039756130e-01,-2.48418783580270584844478508187077843e-01,1.72424746471009319136937669056147449e-01,7.59940371092612657075408391309303938e-02,4.89370603211833939434320336327670157e-01,-5.93047623576724644393886791009119696e-01,1.03677020364890704959566454681449575e-01,3.23423410007438937531186067666632854e-01,8.80634992660443181563757846355013196e-01,-1.21950840266788224592127113207640383e+00,-3.67925669499535816990688982478569117e-02,-1.07394583100027521984943263477420653e-01,1.43637150049981080991053538387077854e-01,-3.66854818391187906305792705800083320e-01,9.92013921167910192978147146470513206e-02,2.66203426274396888408940670351901432e-01,-3.82399766340084434901314125454518944e-01,2.01385639084707690324181770170029556e+00,7.08618275799250912016035461989308000e-01
3.18999999999999985789145284797996283e+01,9.68500618135895103035546809807023097e-01,-5.04151272581086736720043305200617863e-01,-4.64349345554808366315503504606405234e-01,-2.51197719131678288684711877974626349e-01,1.60271650383417312714281881615470035e-01,9.09260687482609759704299963591563253e-02,4.51315283872913188382928827592945184e-01,-5.73288937574217872380636976452550677e-01,1.21973653701304683997708148859605445e-01,2.55688765350411420561826031956577014e-01,9.41355617144762994172049193387918821e-01,-1.21249438249517454156020244339925362e+00,-1.94470488785363828445285932264435244e-02,-1.35678706882094052034988028615838414e-01,1.54575755760630412186557998504082300e-01,-3.94567432834928612663118630491366802e-01,3.01287565612366880638795491319433084e-01,9.18298672225617334252858183708030915e-02,-2.16147971153159912383046048489632085e+00,2.40086955882204364647291802331150211e+00,6.81645489075349144307492419693078218e-01
3.20000000000000000000000000000000000e+01,9.91378196596505081480938958819665694e-01,-4.08776614226991032828173138517589168e-01,-5.82601582369514048652765820302076526e-01,-2.52313851775725792114538082424557766e-01,1.45475295977300732876941149671333500e-01,1.06838555798425059237596932753224266e-01,4.10638098555743238298061059142808299e-01,-5.31840505588953947807802358140525975e-01,1.21202407033210709509741298997717689e-01,1.92022485456705033830367243437383534e-01,9.45027385266668261437750812169133477e-01,-1.15249987072337342209444527366127441e+00,-3.37170709345232404975717184340294911e-03,-1.59485266961123349810767037216259155e-01,1.62306974054575651167565585721462417e-01,-4.19716928634845844295507551532846775e-01,5.28311712770600164631009187463729998e-01,-1.10044784135754318934538956732013801e-01,-3.13534103024146815208439420530339703e+00,2.92005257294964786868337449289155118e+00,6.62702543494314924366193341947037292e-01
3.21000000000000014210854715202003717e+01,1.00797817056438733832946852861674566e+00,-3.16268039022348709386692367848923588e-01,-6.91710131542038628942776160767822117e-01,-2.51845014231087319302085778083803262e-01,1.28692084798868598413351004199543989e-01,1.23152929432218720888734773884259272e-01,3.67484123523785847495355077827456246e-01,-4.67857239912180952279522748806942660e-01,1.00373116388395104784167670979486450e-01,1.29634967502057635637708007166397716e-01,8.85106887704786635498262569762845713e-01,-1.03019185520684439796229779498400102e+00,1.24144121356524130754363288030779298e-02,-1.74993056617678154690613228350993619e-01,1.62028644482025718922218276209715955e-01,-4.44369320850425090911335814093138775e-01,7.45543334504235344567221094196433455e-01,-3.02624013653810252254922600904425319e-01,-3.00892055259948176804130071104736999e+00,2.81821280107337361967148043097350746e+00,6.82441749680821039678461417373269611e-01
3.22000000000000028421709430404007435e+01,1.01827191331749849840864276759851412e+00,-2.32216042511183778157837577402471633e-01,-7.86055870806314720250805190196042488e-01,-2.49771817677510767124984367028069692e-01,1.10809000136062129874499538562781510e-01,1.38962817541448637250484828465288206e-01,3.21838449282105348207741097375758586e-01,-3.84109089331303958737483706110755085e-01,6.22706400491986105297426087349964989e-02,6.53388359220971959223050369045941240e-02,7.80989315380505910229732231068448500e-01,-8.61778151302603232978364486027799923e-01,2.88744435850408378830592381482572121e-02,-1.81769952828038763945507625597166557e-01,1.52345509242997903369489764110709695e-01,-4.69663575269849853090602454536048363e-01,9.19322955421499252443237142708867045e-01,-4.51109380151649397951672008973949273e-01,-1.75535296719421129996163699615863152e+00,2.26868399543673626159919773163840587e+00,8.80120320583851846181757892140125026e-01
3.22999999999999971578290569595992565e+01,1.02189591710621407726966664122736516e+00,-1.59368736598888652910516736830819360e-01,-8.62527180507325424359149904396545707e-01,-2.45979542362893792609395588033620072e-01,9.25568170219618772038950628911014890e-02,1.53422725340931915405500525142518534e-01,2.73619775035567294615290540649566242e-01,-2.85825660969225880270453105466546799e-01,1.22058859336585856551625648169805895e-02,-4.36672542606945575548969692961651759e-03,6.66795356230008008118074095581661881e-01,-6.77878630803938679188911616706802663e-01,4.69508641116672195619055860379294776e-02,-1.83126524614480565437911978724223858e-01,1.35625660502813323183047769348094658e-01,-4.95768294549263584844202039781953712e-01,1.03592703037696124020046260373478968e+00,-5.41608735827697653955297884753966511e-01,5.72532491232866647123955772258341312e-02,1.99303920074355901349166247985197808e+00,1.03167414755288021559701490897679454e+00
3.23999999999999985789145284797996283e+01,1.01812320726776789908073991115341072e+00,-9.71662206867814077382214793699971207e-02,-9.20956986580986491342518431783413603e-01,-2.40260856029569396352719820874254769e-01,7.42453106241864598423912598280840349e-02,1.66015545405382936510328561046170722e-01,2.22786372374492514917297042992354001e-01,-1.78536506460644723959819709122507018e-01,-4.42498659138477909574773338698469832e-02,-8.32377851205961938768627106121230917e-02,5.71943580963469596638476865370381669e-01,-5.04155795842873529587941372813016165e-01,6.75479410366808815068876263991169597e-02,-1.83697207533163200752177902992132164e-01,1.15599266496482296552331653254815494e-01,-5.21674090685101510143623730713057769e-01,1.10146259589654635445776220528315217e+00,-5.81238505211444842913175795371225085e-01,1.41699114313185203783973520330619067e+00,1.95475819892090889804310827374647233e+00,1.13217349124869607643997185520025161e+00
3.25000000000000000000000000000000000e+01,1.00584377199676778067962015352623604e+00,-4.27470585988774348933623496212676025e-02,-9.63096713397890345786257803904968537e-01,-2.32322226782427515297274895549302736e-01,5.57538785676990463366389488833464679e-02,1.76568348214728468960635946665956268e-01,1.69471687164806986662371114844924927e-01,-6.66940851381618979405040046434386354e-02,-1.02777602026645088721867110201486315e-01,-1.75137746507852535311700059266004680e-01,5.12820720595689950179636520176794334e-01,-3.53132974087837541694263678965546929e-01,9.14688876972350542986025761913077759e-02,-1.87216176143223077990800924381661083e-01,9.51972884459880009992397248521536086e-02,-5.44808316436933588474402164446609361e-01,1.12913635630280982444503981761475971e+00,-5.85778039865876234569674973969281040e-01,2.06147475729946982880846917396411300e+00,1.95411459041159762701613066453072167e+00,1.18456730423749212410753906175011325e+00
3.26000000000000014210854715202003717e+01,9.83572177106005015373298895648884471e-01,7.81494242294215593793735160612770464e-03,-9.91387119528947171311236247255011887e-01,-2.21800795659387165028323841183844445e-01,3.66681538230226039302984547907426635e-02,1.85132641836364561098025386393101782e-01,1.14166272110749819843213584708707606e-01,4.64692672171347222125726062184646792e-02,-1.60635539327884542055786190927172285e-01,-2.83601333484905781245112850262920116e-01,4.95103149776511744009863978672775139e-01,-2.26951816291606089591078346464612418e-01,1.19260411473609128747038463982265704e-01,-1.95800500657054163384039752680234339e-01,7.59900891834450119440426653597689491e-02,-5.60508041408908076152146010545563665e-01,1.12902027798160632775923189298511771e+00,-5.69962236572698250206123203240684538e-01,2.18885309954389462028245816327398643e+00,1.95488322139566526322042078390312618e+00,1.19298977754383789615838576663287177e+00
3.27000000000000028421709430404007435e+01,9.49524383718924065877662334150406162e-01,5.86602940602064533384798589101738935e-02,-1.00818467777913051921614219306058006e+00,-2.08303760999913943205240688550364562e-01,1.64422324523988065207267749879125675e-02,1.91861528547515136684513913562451994e-01,5.79527219535600843581354156434115641e-02,1.58393633387878045658321388352892776e-01,-2.16346355341438130016456803996304364e-01,-4.10837564546443886709617421219928563e-01,5.17937093300956309988726391074743816e-01,-1.22549528754512550105436187909572637e-01,1.50909387303340022895545329371617740e-01,-2.09978528941785768582390730616306642e-01,5.85191416384457229938867779064892154e-02,-5.61539742561835890286411751403105160e-01,1.10428596977270241329980389000677005e+00,-5.44196227210866521612429459404795573e-01,1.97939555528929500560764154215576127e+00,1.95816065750753590495261662417349389e+00,1.15978321714721065876171902701412448e+00
3.27999999999999971578290569595992565e+01,9.01833246754230914423807366190503271e-01,1.13600731557229350945293428379771862e-01,-1.01543397831146026536910079457027513e+00,-1.91486770402021859802142076040200378e-01,-5.44324552817986243699872329321365599e-03,1.96930015930201722239140799333414058e-01,2.76643790272763502405683697780413147e-03,2.66493301782807598752310177996793234e-01,-2.69259739685535233776367014974597269e-01,-5.55929744884733712204229069957250765e-01,5.75637534657866162576031929017610338e-01,-3.51577897731325771981300771151169025e-02,1.85369859484283224542843930417053381e-01,-2.28665854926430215705627165287298967e-01,4.27459954421469684698246115320458999e-02,-5.38189500459074591157495237422632704e-01,1.05152065989186464400378746845264422e+00,-5.14781159432790051445329551831142203e-01,1.53128548358382365890406617836561054e+00,1.97023275937999184824362613721529000e+00,1.17463826578737552282413052030625446e+00
3.28999999999999985789145284797996283e+01,8.38979958658292592917891073512850293e-01,1.75611595609638756192440536548893027e-01,-1.01459155426793134911033161006174332e+00,-1.71183822817888586467968101039250040e-01,-2.93098397781772631182941119045377607e-02,2.00493662596065849586262212943787777e-01,-4.84212771242646761189765717214596511e-02,3.67619078032935848795584940513751275e-01,-3.19197800908671172676608368792291624e-01,-7.12423243600170464209631591215502525e-01,6.56916982119451243412458084128501709e-01,4.00562614807190939708462890322433540e-02,2.20049837726833535103257257881984037e-01,-2.48957314470794089668079398190030006e-01,2.83574767439605318718635169698462824e-02,-4.79927298156844766776814655611153824e-01,9.63536881435127455841087364872958024e-01,-4.85059583278282687663310030062934599e-01,9.62485623890122599100038769392995164e-01,2.01492884225728034338382212419074169e+00,1.23022505012776634301270000256808288e+00
3.30000000000000000000000000000000000e+01,7.60445255480678909046835544074822225e-01,2.46208020525638478090802713644319285e-01,-1.00665327600631738713763825771914151e+00,-1.47573070091535887575033241038330998e-01,-5.50970972718367676198492732086458088e-02,2.02670167363372655194882514246976831e-01,-9.17118622476012281514716156588881048e-02,4.57925007975430029764230109014968149e-01,-3.66213145727828801612758493356080093e-01,-8.66723322538742325378329713443434269e-01,7.43838577403493194337410050974927147e-01,1.07434745135249004214592444413749787e-01,2.50715155133595132986602408696244222e-01,-2.66192612858253816702150674601221721e-01,1.49274577246586610225896425667778200e-02,-3.79677881139530475338475812864417728e-01,8.34670282497492078420666352561564949e-01,-4.56442401357961601681227860498277764e-01,4.80227954212050667237576817569788545e-01,2.12370250394872939352160603126019331e+00,1.28177999347872945226557069713507105e+00
3.31000000000000014210854715202003717e+01,6.67362014221634607545631790994759739e-01,3.24847012749363466068696051105303013e-01,-9.92209026970998073614327842100062848e-01,-1.21301497098265968500860933183038257e-01,-8.22307288323103179039536834341600081e-02,2.03532225930576286404814616617198242e-01,-1.22927345926957095709403358686552811e-01,5.33360205877593887802909005848413842e-01,-4.10432859950636792093505647161860887e-01,-1.00019403850886593299164659924905530e+00,8.13978235166605475983820765164513522e-01,1.70765803342260330181498616029784406e-01,2.72513672157900689239585148142124015e-01,-2.75052861191719346459533193106862844e-01,1.98918903381863452698942162653911084e-03,-2.39910833462430437853808102784365186e-01,6.67555271427090501799055643621479546e-01,-4.29094437964660062544284861638244831e-01,2.51439413484898621753416136925807223e-01,2.23170625585192903064669956786802378e+00,1.33204291100639316214796186831246227e+00
3.32000000000000028421709430404007435e+01,5.62684606297805265046028207617013876e-01,4.08808537689622891279260983867830647e-01,-9.71493143987428156325289191484844716e-01,-9.34415149970659421502042329194174502e-02,-1.09663524523314836712000779358552650e-01,2.03105039520380778862205012277970076e-01,-1.38783268089343510653117459659539364e-01,5.90738116403893483423193054086412574e-01,-4.51954848314549972770075594426873306e-01,-1.09662112802152767990629806607339013e+00,8.47775055606704653085904526214777283e-01,2.33396072414822899994066321803855521e-01,2.82205777597266781627928844247627185e-01,-2.71817506979559050723610979606445261e-01,-1.09382706177077535972764879793816418e-02,-7.60355721642213035332201882373626153e-02,4.76892172620209282282465542750638774e-01,-4.02306600455987977348282675314406701e-01,2.92677925440938735412998994434019551e-01,2.20217843700237928149544797521669102e+00,1.38349181458091421540805480144194046e+00
3.32999999999999971578290569595992565e+01,4.50488706877619929225447610462602192e-01,4.93932832213318878757685457123500574e-01,-9.44421539090938807983133067586102670e-01,-6.52205588838108535806027781421846634e-02,-1.36144781433145100997641805187960118e-01,2.01365340316955954578244583330144757e-01,-1.38036844450903920706652295152456239e-01,6.28805141883828517788383423710990258e-01,-4.90768297432924597081731128558534019e-01,-1.15090406020196373210986578063467051e+00,8.37086478910956182775996018824157922e-01,2.98367581291007422507542543755755236e-01,2.80112444589141385465667942332767011e-01,-2.56319646662576485852297436987786985e-01,-2.43427979265649223063291286831797123e-02,8.79254188637301543322361288072090805e-02,2.85239200559106471384762784398059874e-01,-3.74614619422836624316036234006399545e-01,6.15163431839047092353212065063416958e-01,2.07380176117526466987902919710094389e+00,1.43847155665439788421551804722650093e+00
3.33999999999999985789145284797996283e+01,3.34671653099097332388856513778495770e-01,5.75945710724453831462125848825333077e-01,-9.10617363823551163850982362603829136e-01,-3.76535841556754152614395084945798292e-02,-1.60587307346438986115755066262596536e-01,1.98240891502114401377194574757176389e-01,-1.21868047240179306138871585545864431e-01,6.48542981766846787785294116115870470e-01,-5.26674934526667481646422530570006232e-01,-1.17131325193404532623951714308793674e+00,7.87364402843635777274803171708229306e-01,3.68498849090409422138386753324950082e-01,2.69924872021697290858237611949000122e-01,-2.31760255668011601752892072630291887e-01,-3.87146163536857117983041626569079265e-02,2.29197198352729048873444251769891870e-01,1.13052379559920441467683180705804005e-01,-3.43699577912649488940164753276826466e-01,1.15553230601631684582031311947503127e+00,1.98354031514977431600184952642245262e+00,1.49926820758819627198748139799822044e+00
3.35000000000000000000000000000000000e+01,2.17853241209486134594466718165591849e-01,6.51581127981145114805916239344052750e-01,-8.69434369190631249400382957509644599e-01,-1.13011671404708017633982666036607577e-02,-1.82309763850644808541893935446866278e-01,1.93610930991115610305292202050527012e-01,-9.33529169514460641957185721493121910e-02,6.52542811700027796777847510508341820e-01,-5.59189894748581732582128938359029725e-01,-1.17378989578665491103254966818627861e+00,7.12005447841123825400992976605574323e-01,4.46334447945530958805229473525946937e-01,2.56640348043607943518376935854834098e-01,-2.02661350099473353110797246809793350e-01,-5.45289979441346131005383123832404336e-02,3.33185934978314489779910646898115965e-01,-2.85560216362680283490201406848396675e-02,-3.06079913342046460029927827014406985e-01,1.70687676214846362210408869941602461e+00,1.95150319203915269889349380768741669e+00,1.56809675702036590650843650298891524e+00
3.36000000000000014210854715202003717e+01,1.01006351272911356472404426986157876e-01,7.18990657795214856935987316290376357e-01,-8.19997009068126213408391743276534329e-01,1.37523162524279439777528294126910652e-02,-2.01062269693235775726629483237637044e-01,1.87309953440807831748876653824945955e-01,-5.66017077040814653899614204064599908e-02,6.44003292541336628597841211113193137e-01,-5.87401584837255163207879790706733050e-01,-1.17420557777495723983047180948732032e+00,6.24925417586413268259337829642969692e-01,5.33830160188543844744806761789593232e-01,2.44532082724208638156532134052231339e-01,-1.72890929600785792149056938841251525e-01,-7.21911531234228687004338185491795004e-02,3.93266544079198670913799503850018227e-01,-1.38113508430858960601696227553443872e-01,-2.56603035648339708911140597097704994e-01,2.09055869808619743110966737731359899e+00,1.94264324502417195916728581071108645e+00,1.64693411693804994352031432156729693e+00
3.37000000000000028421709430404007435e+01,-1.62570502565341102143086387042953186e-02,7.77552373822262763750754433864461426e-01,-7.61295323565728653536445795160165915e-01,3.77700579363559357333942460029345768e-02,-2.16910810580325337697985974303564300e-01,1.79140752643969401964591728300629699e-01,-1.61666243711175047161737495514935755e-02,6.25939868407381129404094529512013206e-01,-6.09773244036263624687920779960519630e-01,-1.18334287219074213861913982032120077e+00,5.36378103610360904684882536876684469e-01,6.31514768580381107107930065389759006e-01,2.36206018095029771610907851593195502e-01,-1.44860480384153587584206988418257080e-01,-9.18955377108762067196594865131380961e-02,4.06405980074437318496561856966513377e-01,-2.20042025833841829434792499751803573e-01,-1.87813954240595487660806678015840443e-01,2.17244257495057646600855605356628075e+00,1.93908655764010361154534246490451144e+00,1.73705349087610538769301286753820656e+00
3.37999999999999971578290569595992565e+01,-1.35039462077126935516366164094286793e-01,8.27446789326407898808121116192674563e-01,-6.92407327249280963291754952098387577e-01,6.11831599337473271457574830682065378e-02,-2.30092237669975790711725673288186424e-01,1.68909077736228463565968190219979887e-01,2.30939866290369801565835426655734094e-02,6.00793918020241420820047917609959599e-01,-6.23887904649278400976631460275533105e-01,-1.20437187721458596403259344728716736e+00,4.52229297535241382500089089797353076e-01,7.36692579679344454706177139435057032e-01,2.32403451602400914017380760948373124e-01,-1.19635545920447254121025283414089481e-01,-1.13317905681953682589314100872483330e-01,3.68999307535606396438307930275116961e-01,-2.80890537983564280084695825655944939e-01,-8.95587695520421149526494254203026602e-02,1.69432870669933133278561854240251705e+00,1.93782063430310151577783063694695051e+00,1.83799950310033521123241265640230455e+00
3.38999999999999985789145284797996283e+01,-2.56287862535454595879378601270505716e-01,8.69256530857450818830342463803986424e-01,-6.12968668321996222950963862533480611e-01,8.43985085772910232708708733341602075e-02,-2.40899914192838892191884692143655517e-01,1.56501405615547868921013818809495334e-01,5.58627260459340061534465199070922334e-02,5.70345249420782956222599555190542478e-01,-6.26207975466716962376046075097634807e-01,-1.23056484502210754607122413742602852e+00,3.74852428056445644410483878330979600e-01,8.40262416965661774834413041040291382e-01,2.31854081388837531200916199472822194e-01,-9.73525566329019843958095394549970513e-02,-1.35051524755935569498065283356024793e-01,2.75618106578967684083736515832038122e-01,-3.27097726130701456525433120554751048e-01,5.00296195517337738426592839215823353e-02,1.19890761442593918317811585438903421e-01,1.97022835525220460509438564273627828e+00,1.94567910195907934678358442340452939e+00
3.40000000000000000000000000000000000e+01,-3.79666994713986521660627773168049550e-01,9.03675351424375107257570786647760479e-01,-5.24008356710388585596943013479710928e-01,1.07581147029558587948061878330363977e-01,-2.49610544441234776936446715036083056e-01,1.42029397411676188988384836705719079e-01,7.63264363021805206494413554414235143e-02,5.35777016276921314564510334585096194e-01,-6.12103452579101835213951690026519805e-01,-1.24267148300145313773712311215430729e+00,3.04269472825799452437790378649732125e-01,9.22952010175653558473005515449817865e-01,2.30939700942131074892387968168092775e-01,-7.75933791548714310350452337130162987e-02,-1.53896321787259666550301357793276199e-01,1.23029499900809326962846364601122010e-01,-3.64084726432975222148879005979919122e-01,2.39605226532165896586995320577666485e-01,-2.92677135479653360849994214731850661e+00,2.31184319506743008823375503253224550e+00,2.04971366250191586146008253868971032e+00
3.41000000000000014210854715202003717e+01,-5.02314766207770298360342959506987538e-01,9.31318867177277845781765916695943328e-01,-4.29004100969507547421422957188955790e-01,1.30420163450479102076024123631823325e-01,-2.56441794523575540431005063069647639e-01,1.26021631073096438354980939437824314e-01,7.88960568022777583876894340932522852e-02,4.97790327829178945060555462110014565e-01,-5.76686384631456703448244896203266754e-01,-1.21053210600065639441463163983965490e+00,2.39008153369427484044820292404876770e-01,9.56073952631228783543484129380020636e-01,2.23939603490849899430541411789564554e-01,-5.96241790062958297005505165763409112e-02,-1.64865424484554092422949518551423342e-01,-7.87297098427937051910108653386329168e-02,-3.96073915566238741655034183181774779e-01,4.73353625409032448247007727719276961e-01,-6.10026387192899821609870514294016175e+00,3.41723102581134622028146087354919384e+00,2.13231686469100940282076202202947363e+00
3.42000000000000028421709430404007435e+01,-6.18369024342778294445543899943970925e-01,9.52603533528789543015894550863411295e-01,-3.34234509186011248570350650919440419e-01,1.52021511697991863605012055203650984e-01,-2.61527650684598457217183834703522807e-01,1.09506138986606593612171779499871822e-01,6.01674703527854252344008312614217707e-02,4.56720806602777103528472204885588832e-01,-5.16888276955562528762873036147010699e-01,-1.10822030676633647676090488142366491e+00,1.76621057993511748613310751559669982e-01,9.16149248772824601321266911809237537e-01,2.05591847668383527425239700308792993e-01,-4.25186466273839967565317769585564311e-02,-1.63623201040999553361666546688436261e-01,-2.95145539733934113738239881143572399e-01,-4.26172005179858924499926778336672999e-01,7.19867544913793039639129338679114903e-01,-7.29881949945615282615563046419993043e+00,4.20092649066152267612768828233758174e+00,2.17411742749773304922229968464166511e+00
3.42999999999999971578290569595992565e+01,-7.20642703849509253362519135214194347e-01,9.67665157361166335045138206130866923e-01,-2.47022453511657081682619070916672577e-01,1.71176982242233097995279462240810965e-01,-2.64902352223111170850141576060006905e-01,9.37253699808780728548621138191959282e-02,2.11473821097992973206385771761971757e-02,4.12645326277798419082538780594331047e-01,-4.33792708387597716403177357770528271e-01,-9.38542360928137638282826069325451436e-01,1.13980059138410603291782014620534424e-01,8.09112301789726908164716836650159425e-01,1.75520658103491498219519521652066896e-01,-2.52144520857325082785541342667035911e-02,-1.50856206017759012633924010723562991e-01,-4.76708576392378181443958714016922279e-01,-4.56453142377791736645334435981611252e-01,9.31711718770169919490255829197403036e-01,-6.22964902348454918623588127957191318e+00,3.41675291433144346952205304466101968e+00,2.16804438412415314385170825531905539e+00
3.43999999999999985789145284797996283e+01,-8.03943569723590875357767522874824288e-01,9.76300755159896511345738459933098131e-01,-1.72357185436305635987970937058273843e-01,1.86950714920004738874217358810049530e-01,-2.66488396389886023381499043905369992e-01,7.95376814698812845072816850953204261e-02,-3.27947166763999235088349101876336539e-02,3.65485797028940973030895515407951551e-01,-3.32691080352541049522060605220317849e-01,-7.35834622646649672484290136816743147e-01,4.74635795512217269656219965359517417e-02,6.72921043095427818692340922226033722e-01,1.39134685485099144984515063590922370e-01,-6.54313081669637002926957005958934949e-03,-1.33141554668402797648204116869532707e-01,-5.91056153053659568619804381088841271e-01,-4.87924699334553411579515702256175254e-01,1.07753085238821298160028276254388593e+00,-3.05130409939456281875891363597474992e+00,2.32658230721194691641404419375752012e+00,2.12707706448790072571488141173215536e+00
3.45000000000000000000000000000000000e+01,-8.66984814700902107402409691748312167e-01,9.77926447631289499115398594874371154e-01,-1.10941632930387391712988903126058927e-01,1.99054002496498634215098250524459663e-01,-2.66087107582366116162468618005623610e-01,6.70331050858674819473703674811639474e-02,-9.47385228712900724272541435157275239e-02,3.15123702091044653067479156290936865e-01,-2.20385179219754580640225012775209342e-01,-5.38597323926912017981966014489531131e-01,-2.69026282260013827030522157084500962e-02,5.50049952152913273858691012143223831e-01,1.03040693771547684168409506516322270e-01,1.47459263529454705958883134998160614e-02,-1.18336620124493177457256443354338030e-01,-6.39171507706279787464091739285355004e-01,-5.20344292556642017242549613403013325e-01,1.15806580026292180610760403188723774e+00,9.50970479804524870814930181950330734e-04,1.99556450399779533956790703463211400e+00,2.07450409049103139637617484400278652e+00
3.46000000000000014210854715202003717e+01,-9.11542218743577786119222838650847690e-01,9.71549737519194413370172322034181127e-01,-6.00075187756166272509494833833335036e-02,2.07737472947785209830072713592587579e-01,-2.63372194610811260291275532257989715e-01,5.56347216630260504612028186654021364e-02,-1.58989480418857904849414105142457281e-01,2.61540951880566948371730437115521125e-01,-1.02551471461709043522316331973063856e-01,-3.68051481600327848636940781556930975e-01,-1.13279391673453362295881689401268762e-01,4.65880873273781084106495252903442198e-01,7.11037353118493786921530440774590255e-02,3.99436194790536277549929987361668741e-02,-1.11597354790903029140104666151825586e-01,-6.40966435022830671916001613961513367e-01,-5.51873772071069525106579688697027927e-01,1.19139020709390019842354398185741070e+00,1.54997405147155886684373626849264838e+00,1.95723919913706922991327227475706306e+00,2.02972372586530134293734062448936905e+00
3.47000000000000028421709430404007435e+01,-9.40610567577647620191690580590514383e-01,9.55766592902019940108803904629122114e-01,-1.51560253243723199171133240386076666e-02,2.13483748143379897724082453923847903e-01,-2.57890530875574471523441102409378769e-01,4.44067827321945737993586484855308721e-02,-2.21985698929363568257037498536404493e-01,2.05003584520248100389096028746164398e-01,1.69821144091154678679414697902401104e-02,-2.28605077875513828925868433429251741e-01,-2.15643946201896470692704474224427551e-01,4.28799024077410172792245689598921752e-01,4.42881804278532203981822439960249049e-02,7.02662965943285020721166044971449320e-02,-1.15104477022181745163257471831369535e-01,-6.17038839398759305952637457484103169e-01,-5.78575201931358975980006381848960816e-01,1.19416404133011828333360651853193320e+00,1.98450868569827387766224546794546768e+00,1.95159221221196885848761525253311797e+00,2.04633917795153414856628896046571118e+00
3.47999999999999971578290569595992565e+01,-9.57138979649696957633542317323113590e-01,9.28817286578135052865148650592664815e-01,2.83216930715619047683936667304487755e-02,2.16784136693787233032666664388717068e-01,-2.49081576125981617298182990720371530e-01,3.22974394321943842655163263316544439e-02,-2.81924929962950426810133729702014124e-01,1.46299165671996635619980576329014100e-01,1.35625764290953791190153153373000001e-01,-1.16265823920563743294686997116345789e-01,-3.36933095636630802565392879541928470e-01,4.37748919557194419033752658603517009e-01,2.20298151216881147714147687542549536e-02,1.06582009118252785913800057684052340e-01,-1.29161824239940923378173449776506980e-01,-5.81632105936169698049215447770436365e-01,-5.93882785928164235131798211643052572e-01,1.17406489186433393458197633861235835e+00,1.85476713932764858405732866231119260e+00,1.95057240937918527428186890250438518e+00,2.07035623109202287729070607705879086e+00
