x1,x2,x3,x4,x5,x6,x7,x8
-1.35056494190391835069832371680753624e+13,2.37688731286134296434142676446299447e+06,2.93009821738882125785607968282420188e-02,6.69879263170969352358952164649963379e-10,-7.54951656745106447488069534301757812e-15,-7.77156117237609578296542167663574219e-16,6.66133814775093924254179000854492188e-16,6.66133814775093924254179000854492188e-16
-1.39351110782763542391178556095754359e+13,2.50673932202559469937619418544727523e+06,3.14788942933028614845625270390883088e-02,6.99966640205218482151394709944725037e-10,-7.54951656745106447488069534301757812e-15,-5.55111512312578270211815834045410156e-16,6.66133814775093924254179000854492188e-16,2.22044604925031308084726333618164062e-16
-1.45603706853976233773648089352414914e+13,2.63216057525304799490817320162250326e+06,3.37355581981800822788386540196370333e-02,7.30355553812955804460216313600540161e-10,-7.21644966006351751275360584259033203e-15,-1.44328993201270350255072116851806641e-15,6.66133814775093924254179000854492188e-16,2.22044604925031308084726333618164062e-16
-1.55973667032117539593958052387412394e+13,2.75277263506448853341868066024744621e+06,3.60711865575219503554649236320983618e-02,7.61046115016483781801071017980575562e-10,-7.54951656745106447488069534301757812e-15,-1.44328993201270350255072116851806641e-15,-1.11022302462515654042363166809082031e-16,4.44089209850062616169452667236328125e-16
-1.70125629856762367895533628034954177e+13,2.86827128504171999123206759918502939e+06,3.84859948148357222663662469130940735e-02,7.92038212793499951658304780721664429e-10,-7.54951656745106447488069534301757812e-15,-1.44328993201270350255072116851806641e-15,-1.11022302462515654042363166809082031e-16,4.44089209850062616169452667236328125e-16
-1.80278357489613573589353277584201862e+13,2.97842013733381875786310200027173778e+06,4.09802009677500134188221636577509344e-02,8.23331736121701851516263559460639954e-10,-7.88258347483861143700778484344482422e-15,-1.44328993201270350255072116851806641e-15,2.22044604925031308084726333618164062e-16,2.22044604925031308084726333618164062e-16
-1.81619644747282916040745929496802447e+13,3.08304359023108942272717314381225151e+06,4.35540253438813085296033023041673005e-02,8.54927240112601793953217566013336182e-10,-8.10462807976364274509251117706298828e-15,-1.33226762955018784850835800170898438e-15,-1.11022302462515654042363166809082031e-16,2.22044604925031308084726333618164062e-16
-1.77234812769703800186979002360132540e+13,3.18201942888826890955855652975969861e+06,4.62076903731162280664079844427760690e-02,8.86824613743897316453512758016586304e-10,-8.65973959207622101530432701110839844e-15,-1.11022302462515654042363166809082031e-15,-1.11022302462515654042363166809082031e-16,2.22044604925031308084726333618164062e-16
-1.71761975741138343228622805932692685e+13,3.27527131616355696367115513112366898e+06,4.89414203564871863605389989970717579e-02,9.19023523948681031470187008380889893e-10,-8.43769498715118970721960067749023438e-15,-1.33226762955018784850835800170898438e-15,-1.11022302462515654042363166809082031e-16,-1.11022302462515654042363166809082031e-16
-1.67961295136356954472525140450445136e+13,3.36276137395386925709628300751319330e+06,5.17554412318250722790935469674877822e-02,9.51523748682348013971932232379913330e-10,-9.10382880192628363147377967834472656e-15,-1.44328993201270350255072116851806641e-15,-1.11022302462515654042363166809082031e-16,-1.11022302462515654042363166809082031e-16
-1.67387427072791516978789163365703985e+13,3.44448301075497125399216269414637281e+06,5.46499803363578173787118430482223630e-02,9.84326953279435201693559065461158752e-10,-8.99280649946376797743141651153564453e-15,-1.33226762955018784850835800170898438e-15,-1.11022302462515654042363166809082031e-16,-1.11022302462515654042363166809082031e-16
-1.71253099956379795886800131941019032e+13,3.52045411016106858379459687569124071e+06,5.76252661664488075032863889646250755e-02,1.01743125036080073186894878745079041e-09,-9.65894031423886190168559551239013672e-15,-1.33226762955018784850835800170898438e-15,2.22044604925031308084726333618164062e-16,1.11022302462515654042363166809082031e-16
-1.79265756676831841864397133723407762e+13,3.59071065872812838287586600927170366e+06,6.06815281346521073757571684836875647e-02,1.05083808321637661720160394906997681e-09,-9.65894031423886190168559551239013672e-15,-1.44328993201270350255072116851806641e-15,2.22044604925031308084726333618164062e-16,4.44089209850062616169452667236328125e-16
-1.91490166246909881440966608118214864e+13,3.65530086063187507560068301160072224e+06,6.38189963242717928082470280060078949e-02,1.08454734082386039517587050795555115e-09,-9.99200722162640886381268501281738281e-15,-1.44328993201270350255072116851806641e-15,2.22044604925031308084726333618164062e-16,6.66133814775093924254179000854492188e-16
-2.19592938200130983583107293416469830e+13,3.71427976102468447290239073055317931e+06,6.70379012416157937792604570859111845e-02,1.11855857909404221572913229465484619e-09,-1.05471187339389871340245008468627930e-14,-1.44328993201270350255072116851806641e-15,-1.11022302462515654042363166809082031e-16,4.44089209850062616169452667236328125e-16
-2.62265638387629707214340954752884727e+13,3.76770437980648010584483476037576111e+06,7.03384735661222171287931814731564373e-02,1.15287157598231715383008122444152832e-09,-1.02140518265514401718974113464355469e-14,-1.44328993201270350255072116851806641e-15,1.11022302462515654042363166809082031e-16,2.22044604925031308084726333618164062e-16
-2.85956522324308874677476934892395022e+13,3.81562934233965473776828414287365376e+06,7.37209438985636511532106851518619806e-02,1.18748710864480244708829559385776520e-09,-1.05471187339389871340245008468627930e-14,-1.33226762955018784850835800170898438e-15,-1.11022302462515654042363166809082031e-16,4.44089209850062616169452667236328125e-16
-2.82082289763264495263288066226881057e+13,3.85810298299873766512013695262339752e+06,7.71855425075032020032494983752258122e-02,1.22240551014840548305073752999305725e-09,-1.05471187339389871340245008468627930e-14,-1.44328993201270350255072116851806641e-15,1.11022302462515654042363166809082031e-16,7.77156117237609578296542167663574219e-16
-2.68574121876622527728358298058086717e+13,3.89516389083334645233469561986794361e+06,8.07324990742033232749008675455115736e-02,1.25762600333700902410782873630523682e-09,-1.08801856413265340961515903472900391e-14,-1.44328993201270350255072116851806641e-15,2.22044604925031308084726333618164062e-16,2.22044604925031308084726333618164062e-16
-2.58190177603341943764709356070596868e+13,3.92683786350783757040205923516396069e+06,8.43620424361755105735483084572479129e-02,1.29314925434442784535349346697330475e-09,-1.14352971536391123663634061813354492e-14,-1.44328993201270350255072116851806641e-15,-1.11022302462515654042363166809082031e-16,2.22044604925031308084726333618164062e-16
-2.53894510826108123891994977336938888e+13,3.95313523555643402170112210569641320e+06,8.80744003295633737238290450477506965e-02,1.32897493010375455924076959490776062e-09,-1.15463194561016280204057693481445312e-14,-1.11022302462515654042363166809082031e-15,-1.11022302462515654042363166809082031e-16,2.22044604925031308084726333618164062e-16
-2.55064798599297054749676673771618951e+13,3.97404854939791155655370857857633382e+06,9.18697991305552630336705988156609237e-02,1.36510336368189655331661924719810486e-09,-1.18793863634891749825328588485717773e-14,-9.99200722162640886381268501281738281e-16,-1.11022302462515654042363166809082031e-16,4.44089209850062616169452667236328125e-16
-2.60350119089607788775187720249348899e+13,3.98955054208670903369871041377336951e+06,9.57484635960036412072327038913499564e-02,1.40153511019036614015931263566017151e-09,-1.21014309684142062906175851821899414e-14,-9.99200722162640886381268501281738281e-16,-5.55111512312578270211815834045410156e-16,-1.11022302462515654042363166809082031e-16
-2.68167229190273966491640516434102892e+13,3.99959242709666391447576039297473471e+06,9.97106166034682495080687658628448844e-02,1.43826917042844115712796337902545929e-09,-1.21014309684142062906175851821899414e-14,-1.11022302462515654042363166809082031e-15,-2.22044604925031308084726333618164062e-16,1.11022302462515654042363166809082031e-16
-2.81670015593708668246354829172162226e+13,4.00410245825650475851664733539791996e+06,1.03756478890851044916132650541840121e-01,1.47530621052993637931649573147296906e-09,-1.26565424807267845608294010162353516e-14,-1.11022302462515654042363166809082031e-15,-5.55111512312578270211815834045410156e-16,-1.11022302462515654042363166809082031e-16
-3.06236255614689459452370915157892739e+13,4.00298477204855110286696451282750786e+06,1.07886268795827633404371681535849348e-01,1.51264689662866658181883394718170166e-09,-1.27675647831893002148717641830444336e-14,-1.11022302462515654042363166809082031e-15,-5.55111512312578270211815834045410156e-16,4.44089209850062616169452667236328125e-16
-3.29183290649318726671760715090098159e+13,3.99611851464444906894035725031244510e+06,1.12100201995267934051980773801915348e-01,1.55029000747930467696278356015682220e-09,-1.29896093881143315229564905166625977e-14,-9.99200722162640886381268501281738281e-16,-5.55111512312578270211815834045410156e-16,2.22044604925031308084726333618164062e-16
-3.35231159218306443056274358339718944e+13,3.98335727110198715403976965632182328e+06,1.16398491244820601053788777790032327e-01,1.58823676432717775242053903639316559e-09,-1.33226762955018784850835800170898438e-14,-1.11022302462515654042363166809082031e-15,-2.22044604925031308084726333618164062e-16,-1.11022302462515654042363166809082031e-16
-3.28484768644495694067717812176798731e+13,3.96452882589881923068875213544970393e+06,1.20781346118871146799733651278074831e-01,1.62648605694926118303555995225906372e-09,-1.36557432028894254472106695175170898e-14,-9.99200722162640886381268501281738281e-16,-2.22044604925031308084726333618164062e-16,1.11022302462515654042363166809082031e-16
-3.19390483194786143574378904002042390e+13,3.93943529621779871119136018364770280e+06,1.25248972751049736373829546209890395e-01,1.66503966170239436905831098556518555e-09,-1.38777878078144567552953958511352539e-14,-1.11022302462515654042363166809082031e-15,-9.99200722162640886381268501281738281e-16,2.22044604925031308084726333618164062e-16
-3.13552033694787708691116070912618952e+13,3.90785369185516768292998346367994600e+06,1.29801573575474060717738211678806692e-01,1.70389602427434283526963554322719574e-09,-1.43218770176645193714648485183715820e-14,-9.99200722162640886381268501281738281e-16,-5.55111512312578270211815834045410156e-16,6.66133814775093924254179000854492188e-16
-3.12354159391744108658537254162856911e+13,3.86953696794380970766447092046291800e+06,1.34439347068922021577463965513743460e-01,1.74305647693273613185738213360309601e-09,-1.45439216225895506795495748519897461e-14,-1.44328993201270350255072116851806641e-15,-9.99200722162640886381268501281738281e-16,9.99200722162640886381268501281738281e-16
-3.15510549249639417613801236073278744e+13,3.82421564840201398799279797202643749e+06,1.39162487494111752894809796998742968e-01,1.78252013149915455869631841778755188e-09,-1.45439216225895506795495748519897461e-14,-1.11022302462515654042363166809082031e-15,-5.55111512312578270211815834045410156e-16,9.99200722162640886381268501281738281e-16
-3.21722559444158868849954400714885594e+13,3.77160010852261123445539059417797034e+06,1.43971184644273719754892226774245501e-01,1.82228765410741289088036864995956421e-09,-1.48769885299770976416766643524169922e-14,-1.11022302462515654042363166809082031e-15,-5.55111512312578270211815834045410156e-16,7.77156117237609578296542167663574219e-16
-3.31055987651142116497718218580681437e+13,3.71138361362495306518904936154967800e+06,1.48865623589193418752074649091809988e-01,1.86235926680211605344084091484546661e-09,-1.50990331349021289497613906860351562e-14,-1.11022302462515654042363166809082031e-15,-4.44089209850062616169452667236328125e-16,9.99200722162640886381268501281738281e-16
-3.48684910603372845281780824799877649e+13,3.64324621622532552278872497453221513e+06,1.53845984422909864974826632533222437e-01,1.90273452549405419631511904299259186e-09,-1.54321000422896759118884801864624023e-14,-1.11022302462515654042363166809082031e-15,-5.55111512312578270211815834045410156e-16,1.11022302462515654042363166809082031e-15
-3.71774101132402410723240312582227318e+13,3.56685961555394235993099449899546016e+06,1.58912442013238508486949740472482517e-01,1.94341376325013470705016516149044037e-09,-1.57651669496772228740155696868896484e-14,-1.11022302462515654042363166809082031e-15,-4.44089209850062616169452667236328125e-16,9.99200722162640886381268501281738281e-16
-3.84587609677639529056555036681253057e+13,3.48189307906509606757905483931381241e+06,1.64065165753296104966807433811482042e-01,1.98439720211496251067728735506534576e-09,-1.59872115546022541821002960205078125e-14,-9.99200722162640886381268501281738281e-16,-1.11022302462515654042363166809082031e-15,6.66133814775093924254179000854492188e-16
-3.82870353485544261158708824388519076e+13,3.38802051427244468946597955039123917e+06,1.69304319315206841523036018770653754e-01,2.02568417595472283210256136953830719e-09,-1.63202784619898011442273855209350586e-14,-9.99200722162640886381268501281738281e-16,-9.99200722162640886381268501281738281e-16,2.22044604925031308084726333618164062e-16
-3.74915352473621178669805403159687174e+13,3.28492875908078635331954764353667997e+06,1.74630060406143594597949686431093141e-01,2.06727590601474275899818167090415955e-09,-1.66533453693773481063544750213623047e-14,-9.99200722162640886381268501281738281e-16,-9.99200722162640886381268501281738281e-16,2.22044604925031308084726333618164062e-16
-3.67826800014382648756165409116292153e+13,3.17232712802101559324585711152622025e+06,1.80042540526891281515986520389560610e-01,2.10917205922811490381718613207340240e-09,-1.69864122767648950684815645217895508e-14,-5.55111512312578270211815834045410156e-16,-9.99200722162640886381268501281738281e-16,6.66133814775093924254179000854492188e-16
-3.64229496672001819089653884574664389e+13,3.04995820875884614888684520650485865e+06,1.85541904733079077161050918221008033e-01,2.15137241355023434152826666831970215e-09,-1.70974345792274107225239276885986328e-14,-7.77156117237609578296542167663574219e-16,-1.11022302462515654042363166809082031e-15,2.22044604925031308084726333618164062e-16
-3.64606021467397064610293856043998773e+13,2.91760984655314310548501754993822033e+06,1.91128291399255023641501338715897873e-01,2.19387730204800845967838540673255920e-09,-1.78745906964650203008204698562622070e-14,-5.55111512312578270211815834045410156e-16,-1.11022302462515654042363166809082031e-15,7.77156117237609578296542167663574219e-16
-3.68703118371413922126047510186008793e+13,2.77512818312766207296760079259456688e+06,1.96801831985952135894990533415693790e-01,2.23668683574373972078319638967514038e-09,-1.78745906964650203008204698562622070e-14,-1.11022302462515654042363166809082031e-16,-9.99200722162640886381268501281738281e-16,4.44089209850062616169452667236328125e-16
-3.75467631400605854000299916799487931e+13,2.62243153066658995663273934439985169e+06,2.02562650809913646909876661084126681e-01,2.27980112565973058735835365951061249e-09,-1.82076576038525672629475593566894531e-14,-1.11022302462515654042363166809082031e-16,-5.55111512312578270211815834045410156e-16,4.44089209850062616169452667236328125e-16
-3.86201774560578974963330921638116067e+13,2.45952476251498000788953124384761395e+06,2.08410864817616836575098204775713384e-01,2.32322072690749337198212742805480957e-09,-1.87627691161651455331593751907348633e-14,-7.77156117237609578296542167663574219e-16,-1.11022302462515654042363166809082031e-15,2.22044604925031308084726333618164062e-16
-4.06758750858224491397139844676145159e+13,2.28651379239807481995983007294626077e+06,2.14346583362254650140243938949424773e-01,2.36694464028630591201363131403923035e-09,-1.87627691161651455331593751907348633e-14,-7.77156117237609578296542167663574219e-16,-2.22044604925031308084726333618164062e-16,6.66133814775093924254179000854492188e-16
-4.30642923005351381270453804236408857e+13,2.10361959825544989445000876315816640e+06,2.20369907984311108606334528303705156e-01,2.41097408704149529512505978345870972e-09,-1.94289029309402394574135541915893555e-14,-5.55111512312578270211815834045410156e-16,-5.55111512312578270211815834045410156e-16,6.66133814775093924254179000854492188e-16
-4.41098571441605509607950086040650817e+13,1.91119113206906858175382346587412030e+06,2.26480932195885942270763280248502269e-01,2.45530851206154920873814262449741364e-09,-1.99840144432528177276253700256347656e-14,-2.22044604925031308084726333618164062e-16,-9.99200722162640886381268501281738281e-16,9.99200722162640886381268501281738281e-16
-4.37105813653445174305078642547073287e+13,1.70971635275295694331543217003854807e+06,2.32679741268894235695086081250337884e-01,2.49994835943567750291549600660800934e-09,-2.04281036531028803437948226928710938e-14,-1.11022302462515654042363166809082031e-16,-4.44089209850062616169452667236328125e-16,4.44089209850062616169452667236328125e-16
-4.28428891322344836334183432142719283e+13,1.49983053709303588705525900337534040e+06,2.38966412027278418683806648914469406e-01,2.54489318507467032759450376033782959e-09,-2.04281036531028803437948226928710938e-14,-2.22044604925031308084726333618164062e-16,-2.22044604925031308084726333618164062e-16,4.44089209850062616169452667236328125e-16
-4.21720160745703029118549802990445485e+13,1.28232097778602797850322492223540394e+06,2.45341012643376266133543595060473308e-01,2.59014376613464492038474418222904205e-09,-2.07611705604904273059219121932983398e-14,-1.11022302462515654042363166809082031e-16,-5.55111512312578270211815834045410156e-16,6.66133814775093924254179000854492188e-16
-4.18816949886456996241757306134179117e+13,1.05812718306558731802846651248728449e+06,2.51803602438553819631295027647865936e-01,2.63570010261560128128621727228164673e-09,-2.15383266777280368842184543609619141e-14,2.22044604925031308084726333618164062e-16,-9.99200722162640886381268501281738281e-16,7.77156117237609578296542167663574219e-16
-4.19524505883798338233577995346479383e+13,8.28335764562834923413259247126916307e+05,2.58354231688239233122317273227963597e-01,2.68156163940602709772065281867980957e-09,-2.15383266777280368842184543609619141e-14,2.22044604925031308084726333618164062e-16,-4.44089209850062616169452667236328125e-16,6.66133814775093924254179000854492188e-16
-4.23067764956547089819231848062397461e+13,5.94169352625667970588696498168701510e+05,2.64992941431472561752968886139569804e-01,2.72772959775124945736024528741836548e-09,-2.16493489801905525382608175277709961e-14,2.22044604925031308084726333618164062e-16,-1.11022302462515654042363166809082031e-16,6.66133814775093924254179000854492188e-16
-4.28485684592047262434380540765399559e+13,3.56969121151776097077612526220491418e+05,2.71719763285088622417617898463504389e-01,2.77420275640594127253280021250247955e-09,-2.18713935851155838463455438613891602e-14,2.22044604925031308084726333618164062e-16,-2.22044604925031308084726333618164062e-16,2.22044604925031308084726333618164062e-16
-4.36744973841120923365831555564842148e+13,1.18170840484493678645194769671888935e+05,2.78534719262642060932932963623898104e-01,2.82098222559312716839485801756381989e-09,-2.19824158875780995003879070281982422e-14,4.44089209850062616169452667236328125e-16,-1.11022302462515654042363166809082031e-16,6.66133814775093924254179000854492188e-16
-4.50616852625841802610279825039851787e+13,-1.20725198586147937004464658627966855e+05,2.85437821598186092231230759352911264e-01,2.86806811633510960746207274496555328e-09,-2.27595720048157090786844491958618164e-14,6.66133814775093924254179000854492188e-16,-1.11022302462515654042363166809082031e-16,1.11022302462515654042363166809082031e-16
-4.65583830331435104563591457056404010e+13,-3.58189551281252608784355651039277291e+05,2.92429072575000836842207263543969020e-01,2.91545954045346888960921205580234528e-09,-2.28705943072782247327268123626708984e-14,7.77156117237609578296542167663574219e-16,2.22044604925031308084726333618164062e-16,2.22044604925031308084726333618164062e-16
-4.72384597852424035391130188304975590e+13,-5.92702901134102792030877715490078117e+05,2.99508464359377613028811992990085855e-01,2.96315771919353210250847041606903076e-09,-2.32036612146657716948539018630981445e-14,9.99200722162640886381268501281738281e-16,-1.11022302462515654042363166809082031e-16,2.22044604925031308084726333618164062e-16
-4.70134342018526262807433041921445493e+13,-8.22797349936844823433235163179233496e+05,3.06675978839546115040093354764394462e-01,3.01116243051069432112853974103927612e-09,-2.32036612146657716948539018630981445e-14,9.99200722162640886381268501281738281e-16,2.22044604925031308084726333618164062e-16,2.22044604925031308084726333618164062e-16
-4.64179930900262427115607484421344608e+13,-1.04709733120611373147890166279694313e+06,3.13931587469844064486323986784555018e-01,3.05947345236035062043811194598674774e-09,-2.36477504245158343110233545303344727e-14,7.77156117237609578296542167663574219e-16,4.44089209850062616169452667236328125e-16,6.66133814775093924254179000854492188e-16
-4.59011906832126858508655075958859726e+13,-1.26435740764691253781293323044110366e+06,3.21275251120204718979778135690139607e-01,3.10809167292092070056241936981678009e-09,-2.43138842392909282352775335311889648e-14,1.11022302462515654042363166809082031e-15,6.66133814775093924254179000854492188e-16,7.77156117237609578296542167663574219e-16
-4.56791196113957526729192049718131230e+13,-1.47349404273692303311793505571358764e+06,3.28706919931046726013335046445718035e-01,3.15701609299168239886057563126087189e-09,-2.43138842392909282352775335311889648e-14,6.66133814775093924254179000854492188e-16,2.22044604925031308084726333618164062e-16,9.99200722162640886381268501281738281e-16
-4.58358961903922698374910786097702342e+13,-1.67360850905797734749969052359119814e+06,3.36226533173651698227502038207603619e-01,3.20624826688487019055173732340335846e-09,-2.44249065417534438893198966979980469e-14,9.99200722162640886381268501281738281e-16,2.22044604925031308084726333618164062e-16,9.99200722162640886381268501281738281e-16
