,0,1,2,3,4,5,6,7,8
17,0.0,5.016907111965452e-09,2.3272848093114362e-09,2.0013307899802157e-08,1.0511591597150982e-11,8.881784197001252e-16,-2.220446049250313e-16,-2.220446049250313e-16,-5.551115123125783e-16
18,0.0,-1.5634638694805858e-08,-1.6974911476452803e-09,2.0869648675869712e-08,1.1121548126880043e-11,6.661338147750939e-16,-2.220446049250313e-16,-2.220446049250313e-16,-5.551115123125783e-16
19,0.0,3.303635764950741e-08,-4.4129596643571745e-09,2.266592025179648e-08,1.2075673794242903e-11,1.1102230246251565e-15,0.0,2.220446049250313e-16,-5.551115123125783e-16
20,0.0,5.394875324249426e-08,-7.773242050035378e-09,2.512540286936371e-08,1.3335332837982605e-11,1.1102230246251565e-15,-2.220446049250313e-16,-2.220446049250313e-16,-3.3306690738754696e-16
21,0.0,4.995356128745243e-08,-1.3253231734289272e-08,2.7818108927490925e-08,1.4843015705423568e-11,1.1102230246251565e-15,0.0,-2.220446049250313e-16,-2.220446049250313e-16
22,0.0,3.438267026645292e-08,-1.822593564959618e-08,3.0160721475880337e-08,1.652855630140948e-11,1.7763568394002505e-15,-2.220446049250313e-16,0.0,-2.220446049250313e-16
23,0.0,1.4768365863560007e-08,-1.5388466723109673e-08,3.141653115434906e-08,1.830535723001958e-11,1.5543122344752192e-15,2.220446049250313e-16,-2.220446049250313e-16,-5.551115123125783e-16
24,0.0,2.2066477312066013e-08,-1.1370438479652023e-08,3.864470898840011e-08,2.007194410680313e-11,1.9984014443252818e-15,-2.220446049250313e-16,-2.220446049250313e-16,-3.3306690738754696e-16
25,0.0,6.270743591052508e-08,-1.1083507334141984e-08,3.631128420167329e-08,2.1710855335754786e-11,1.9984014443252818e-15,-2.220446049250313e-16,-2.220446049250313e-16,-5.551115123125783e-16
26,0.0,8.972830434217371e-08,-1.0634919833663048e-08,3.652330016201688e-08,2.3090418466154006e-11,2.4424906541753444e-15,-2.220446049250313e-16,0.0,-3.3306690738754696e-16
27,0.0,7.322072304027927e-08,-1.0921253901230443e-08,3.8283284986562194e-08,2.4061863612701018e-11,2.220446049250313e-15,0.0,-2.220446049250313e-16,-5.551115123125783e-16
28,0.0,6.228067017666206e-08,-1.1941024946615642e-08,4.059345570794903e-08,2.446309821380055e-11,2.220446049250313e-15,-2.220446049250313e-16,0.0,0.0
29,0.0,7.400075818786434e-08,-1.2128977044945088e-08,4.24557224931732e-08,2.4627189176840147e-11,2.4424906541753444e-15,0.0,0.0,-5.551115123125783e-16
30,0.0,8.778387039498625e-08,-1.2545305905220516e-08,4.297694333743607e-08,2.5160318273265148e-11,2.6645352591003757e-15,0.0,2.220446049250313e-16,-3.3306690738754696e-16
31,0.0,8.986208088757053e-08,-1.2493862611151485e-08,4.326600167026129e-08,2.6044943979286472e-11,2.6645352591003757e-15,-2.220446049250313e-16,-3.3306690738754696e-16,-5.551115123125783e-16
32,0.0,8.377210369836519e-08,-1.177124864248924e-08,4.370855344326685e-08,2.724265257825209e-11,3.1086244689504383e-15,-2.220446049250313e-16,0.0,-2.220446049250313e-16
33,0.0,7.433307458448724e-08,-1.1277705214141065e-08,4.409400600202673e-08,2.8701707677214472e-11,3.1086244689504383e-15,0.0,0.0,-3.3306690738754696e-16
34,0.0,8.82616464359387e-08,-9.334454320608643e-09,4.427024191677731e-08,3.0354607716276405e-11,3.3306690738754696e-15,0.0,-2.220446049250313e-16,-5.551115123125783e-16
35,0.0,1.2384352210403904e-07,-8.040262344799487e-09,4.4143661392936906e-08,3.211786392398608e-11,3.3306690738754696e-15,-3.3306690738754696e-16,-2.220446049250313e-16,-3.3306690738754696e-16
36,0.0,1.4861763331097677e-07,-4.935385877757881e-09,4.367922756820519e-08,3.389333258496663e-11,3.552713678800501e-15,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
37,0.0,1.2624471779076885e-07,-2.2915143116364334e-09,4.290051092148417e-08,3.5566660727681665e-11,3.552713678800501e-15,-2.220446049250313e-16,0.0,-5.551115123125783e-16
38,0.0,1.1113938835904946e-07,1.6705810068629035e-09,4.1889729462951664e-08,3.700950657048452e-11,3.9968028886505635e-15,-2.220446049250313e-16,-2.220446049250313e-16,-5.551115123125783e-16
39,0.0,1.4103169343471222e-07,6.297066423854858e-09,4.0787793365026914e-08,3.807709703096407e-11,4.218847493575595e-15,-2.220446049250313e-16,-2.220446049250313e-16,-5.551115123125783e-16
40,0.0,1.486107457093766e-07,1.0627632773818618e-08,3.979434293199802e-08,3.8609559993574294e-11,4.218847493575595e-15,-2.220446049250313e-16,-3.3306690738754696e-16,-3.3306690738754696e-16
41,0.0,1.412014194457356e-07,1.778279101749547e-08,3.916779389712133e-08,4.986544510643398e-11,5.329070518200751e-15,-5.551115123125783e-16,0.0,-3.3306690738754696e-16
42,0.0,1.3318740066381451e-07,2.192022630076451e-08,3.8993851703139626e-08,4.692624067104134e-11,5.10702591327572e-15,2.220446049250313e-16,-3.3306690738754696e-16,-5.551115123125783e-16
43,0.0,1.31125743818572e-07,3.140828974679266e-08,3.8347378605863014e-08,4.5187187325268496e-11,4.6629367034256575e-15,0.0,-2.220446049250313e-16,-3.3306690738754696e-16
44,0.0,1.3172020074669888e-07,3.5298388878501896e-08,3.711375917703208e-08,4.446309986860797e-11,4.6629367034256575e-15,-3.3306690738754696e-16,-2.220446049250313e-16,-3.3306690738754696e-16
45,0.0,1.5663035579649431e-07,4.6241989792861204e-08,3.5348104443500006e-08,4.456546243147841e-11,4.440892098500626e-15,-2.220446049250313e-16,2.220446049250313e-16,-3.3306690738754696e-16
46,0.0,2.5063006847680924e-07,5.0209449042881715e-08,3.3132747656594574e-08,4.530775754574279e-11,4.6629367034256575e-15,-2.220446049250313e-16,0.0,-3.3306690738754696e-16
47,0.0,2.6100662364747507e-07,6.136518115873457e-08,3.0577292475797435e-08,4.650257956484438e-11,4.884981308350689e-15,0.0,-2.220446049250313e-16,-5.551115123125783e-16
48,0.0,1.8697782833143606e-07,6.576178890327355e-08,2.781865648948667e-08,4.796385510985601e-11,5.10702591327572e-15,-3.3306690738754696e-16,-2.220446049250313e-16,-6.661338147750939e-16
49,0.0,2.0101569475627912e-07,7.580568861520476e-08,2.502111962066067e-08,4.9503734445011105e-11,5.10702591327572e-15,0.0,-2.220446049250313e-16,-6.661338147750939e-16
50,0.0,2.517283315128793e-07,8.0753363107533e-08,2.237636298474399e-08,5.093547805756771e-11,5.551115123125783e-15,0.0,-2.220446049250313e-16,-6.661338147750939e-16
51,0.0,2.48549604231485e-07,8.859611377864951e-08,2.0103512632374532e-08,5.207168030096909e-11,5.10702591327572e-15,-2.220446049250313e-16,-2.220446049250313e-16,-5.551115123125783e-16
52,0.0,2.3622169798009907e-07,9.378480436694758e-08,1.8449180627655437e-08,5.2725823707078234e-11,5.551115123125783e-15,-2.220446049250313e-16,-2.220446049250313e-16,-8.881784197001252e-16
53,0.0,2.3257041070756657e-07,9.882446638798115e-08,1.768750457209478e-08,5.3239634922874757e-11,5.773159728050814e-15,2.220446049250313e-16,2.220446049250313e-16,-6.661338147750939e-16
54,0.0,2.3182099573304527e-07,1.0334299194170171e-07,1.7665180873649433e-08,5.651656920235837e-11,5.995204332975845e-15,-6.661338147750939e-16,2.220446049250313e-16,-5.551115123125783e-16
55,0.0,2.3888858202703034e-07,1.0123319738042369e-07,1.765397894537557e-08,6.295719501281383e-11,6.661338147750939e-15,-2.220446049250313e-16,2.220446049250313e-16,-5.551115123125783e-16
56,0.0,2.8418786435224774e-07,1.0045935172620091e-07,1.763426782375177e-08,7.247580313674007e-11,7.327471962526033e-15,-3.3306690738754696e-16,-2.220446049250313e-16,-5.551115123125783e-16
57,0.0,3.301633233476764e-07,1.020360160808309e-07,1.760644097181796e-08,8.498735049045081e-11,8.659739592076221e-15,-3.3306690738754696e-16,-2.220446049250313e-16,-3.3306690738754696e-16
58,0.0,3.1839346692486004e-07,1.0181655696328562e-07,1.7571392563198174e-08,1.0040768216867946e-10,1.0436096431476471e-14,-3.3306690738754696e-16,0.0,-5.551115123125783e-16
59,0.0,3.027950503664556e-07,1.0032286490435638e-07,1.7530567886225867e-08,1.1865397553378898e-10,1.2212453270876722e-14,-2.220446049250313e-16,-2.220446049250313e-16,-5.551115123125783e-16
60,0.0,3.02189568479605e-07,9.947494117312772e-08,1.7486008196954117e-08,1.3964318590353741e-10,1.4432899320127035e-14,-3.3306690738754696e-16,0.0,-3.3306690738754696e-16
61,0.0,3.069390850374276e-07,9.82733960874782e-08,1.7440397126478047e-08,1.632949331309419e-10,1.687538997430238e-14,0.0,0.0,-5.551115123125783e-16
62,0.0,2.9911726429077135e-07,9.635965736443097e-08,1.739710397963279e-08,1.8952750480139002e-10,1.9539925233402755e-14,-2.220446049250313e-16,0.0,-3.3306690738754696e-16
63,0.0,2.9053631256381607e-07,9.501964282065956e-08,1.736022281484395e-08,2.1826163099092355e-10,2.220446049250313e-14,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
64,0.0,2.894104309536516e-07,9.22843612638502e-08,1.7334618407360836e-08,2.494175976863744e-10,2.531308496145357e-14,-5.551115123125783e-16,0.0,-6.661338147750939e-16
65,0.0,2.8959780573600824e-07,9.09538016014011e-08,1.7325806567214386e-08,2.8291813336522864e-10,2.842170943040401e-14,-3.3306690738754696e-16,-3.3306690738754696e-16,-8.881784197001252e-16
66,0.0,3.294991137714476e-07,8.806012785633754e-08,1.7318516842834697e-08,3.186850783265527e-10,3.219646771412954e-14,0.0,2.220446049250313e-16,-5.551115123125783e-16
67,0.0,3.5456600766536894e-07,8.36922591229694e-08,1.7299109922319644e-08,3.566418271816474e-10,3.597122599785507e-14,-2.220446049250313e-16,-2.220446049250313e-16,-6.661338147750939e-16
68,0.0,3.590234571859696e-07,7.47682191715171e-08,1.7267648866337026e-08,3.9671288476483824e-10,3.9745984281580604e-14,-2.220446049250313e-16,-3.3306690738754696e-16,-6.661338147750939e-16
69,0.0,3.3729217374656173e-07,7.154902337269675e-08,1.7224855097808245e-08,4.388227559104507e-10,4.440892098500626e-14,0.0,0.0,-5.551115123125783e-16
70,0.0,3.4255626268908657e-07,6.404088348510584e-08,1.7172183897073978e-08,4.828981658988596e-10,4.884981308350689e-14,2.220446049250313e-16,-2.220446049250313e-16,-6.661338147750939e-16
71,0.0,3.603607052760083e-07,6.112050976447847e-08,1.7111898564792227e-08,5.288649518320199e-10,5.3512749786932545e-14,-2.220446049250313e-16,0.0,-5.551115123125783e-16
72,0.0,3.587638173208063e-07,5.3799141808141826e-08,1.704714014394426e-08,5.766511712579359e-10,5.795364188543317e-14,-3.3306690738754696e-16,0.0,-6.661338147750939e-16
73,0.0,3.471495011453385e-07,5.143163051002375e-08,1.6982000694554245e-08,6.261846596800069e-10,6.328271240363392e-14,0.0,-2.220446049250313e-16,-5.551115123125783e-16
74,0.0,3.4303465712426373e-07,4.536044828640229e-08,1.6921588796847686e-08,6.77394584869262e-10,6.772360450213455e-14,0.0,2.220446049250313e-16,-5.551115123125783e-16
75,0.0,3.4264074288969937e-07,4.3491096946013386e-08,1.687210238188186e-08,7.302110027751496e-10,7.327471962526033e-14,-3.3306690738754696e-16,0.0,-6.661338147750939e-16
76,0.0,3.4705853635408346e-07,3.8789649936532555e-08,1.6840891348124387e-08,7.845650795701431e-10,7.882583474838611e-14,-2.220446049250313e-16,0.0,-5.551115123125783e-16
77,0.0,3.875182794654819e-07,3.7378530493015205e-08,1.697414631074423e-08,8.403875373375058e-10,8.415490526658687e-14,0.0,0.0,-3.3306690738754696e-16
78,0.0,4.630305856512251e-07,3.41064703146543e-08,1.6907201638716174e-08,8.976117626957603e-10,9.015010959956271e-14,-3.3306690738754696e-16,-3.3306690738754696e-16,-5.551115123125783e-16
79,0.0,4.3776972269427006e-07,3.3115197028976695e-08,1.68411939949209e-08,9.561700320404043e-10,9.614531393253856e-14,-5.551115123125783e-16,-2.220446049250313e-16,-5.551115123125783e-16
80,0.0,4.024670166025146e-07,3.1157910918011567e-08,1.6771735555920486e-08,1.015996842212985e-09,1.021405182655144e-13,-2.220446049250313e-16,-2.220446049250313e-16,-5.551115123125783e-16
81,0.0,4.3613497968664205e-07,3.0552900653901816e-08,1.6696301230467725e-08,1.0770271341442594e-09,1.0791367799356522e-13,-2.220446049250313e-16,-3.3306690738754696e-16,-8.881784197001252e-16
82,0.0,4.5630205214308717e-07,2.9703546955417437e-08,1.6614211117982336e-08,1.1391962928541943e-09,1.1435297153639112e-13,-2.220446049250313e-16,-2.220446049250313e-16,-5.551115123125783e-16
83,0.0,4.4647245900364396e-07,2.9450447858181406e-08,1.6526626733792682e-08,1.2024408135857811e-09,1.2101430968414206e-13,-3.3306690738754696e-16,-2.220446049250313e-16,-3.3306690738754696e-16
84,0.0,4.354787166427343e-07,2.944936916549068e-08,1.6436539684860918e-08,1.2666985238496409e-09,1.2723155862204294e-13,-2.220446049250313e-16,2.220446049250313e-16,-5.551115123125783e-16
85,0.0,4.323639950509772e-07,2.9509398924432162e-08,1.634877078160457e-08,1.3319070291117896e-09,1.3367085216486885e-13,-3.3306690738754696e-16,0.0,-8.881784197001252e-16
86,0.0,4.3249898040720325e-07,3.009664251152344e-08,1.6269969149718122e-08,1.398005045061268e-09,1.4033219031261979e-13,-2.220446049250313e-16,-2.220446049250313e-16,-6.661338147750939e-16
87,0.0,4.500621901826207e-07,3.042470630987282e-08,1.6208612674262213e-08,1.464933285788561e-09,1.4721557306529576e-13,2.220446049250313e-16,0.0,-6.661338147750939e-16
88,0.0,5.239892670871882e-07,3.136606774312156e-08,1.6175016437358636e-08,1.532631799250339e-09,1.5365486660812167e-13,-5.551115123125783e-16,-2.220446049250313e-16,-3.3306690738754696e-16
89,0.0,5.585925271223147e-07,3.19101676193867e-08,1.6164629856874058e-08,1.6010410774924821e-09,1.6076029396572267e-13,-2.220446049250313e-16,0.0,-3.3306690738754696e-16
90,0.0,5.674209264672214e-07,3.301500228758414e-08,1.6124711565979055e-08,1.6701049432299442e-09,1.674216321134736e-13,-2.220446049250313e-16,2.220446049250313e-16,-6.661338147750939e-16
91,0.0,5.624065362308528e-07,3.3718746461630644e-08,1.6049898077241664e-08,1.7397652207762349e-09,1.745270594710746e-13,2.220446049250313e-16,-3.3306690738754696e-16,-5.551115123125783e-16
92,0.0,5.674948049261275e-07,3.484463784175773e-08,1.5940575748274455e-08,1.8099666210247278e-09,1.8141044222375058e-13,0.0,0.0,-5.551115123125783e-16
93,0.0,5.919577901192241e-07,3.573654150379468e-08,1.579790387395974e-08,1.880653410779587e-09,1.8895995879120164e-13,0.0,0.0,-5.551115123125783e-16
94,0.0,5.980574508956948e-07,3.838663831245981e-08,1.562383911135612e-08,1.9517709670680006e-09,1.9584334154387761e-13,2.220446049250313e-16,-2.220446049250313e-16,-5.551115123125783e-16
95,0.0,5.925890793623267e-07,4.194550617953041e-08,1.5421163235274093e-08,2.023265777140182e-09,2.0317081350640365e-13,2.220446049250313e-16,0.0,-3.3306690738754696e-16
96,0.0,5.833493073037488e-07,4.299746469982324e-08,1.5193524216527976e-08,2.0950845502909488e-09,2.1027624086400465e-13,-2.220446049250313e-16,-2.220446049250313e-16,-6.661338147750939e-16
97,0.0,5.847190003294145e-07,4.6043053592015326e-08,1.4945476412009384e-08,2.1671762162611685e-09,2.1760371282653068e-13,0.0,-2.220446049250313e-16,-2.220446049250313e-16
98,0.0,6.274010149187603e-07,4.713021106717008e-08,1.4682532523124792e-08,2.239488372524079e-09,2.2448709557920665e-13,2.220446049250313e-16,2.220446049250313e-16,-5.551115123125783e-16
99,0.0,6.979247380023423e-07,4.942859210821382e-08,1.441121733058992e-08,2.3119715031327814e-09,2.3159252293680765e-13,0.0,0.0,-5.551115123125783e-16
100,0.0,6.986300786770983e-07,5.1327338379536513e-08,1.4139133419632799e-08,2.384576092140378e-09,2.3936408410918375e-13,0.0,-2.220446049250313e-16,-5.551115123125783e-16
101,0.0,6.969283001811988e-07,5.247159640120458e-08,1.3875028015419844e-08,2.4572519574661555e-09,2.4646951146678475e-13,2.220446049250313e-16,2.220446049250313e-16,-3.3306690738754696e-16
102,0.0,6.959597080857804e-07,5.4652820491440934e-08,1.3628871808890608e-08,2.5299526917876847e-09,2.5357493882438575e-13,0.0,-2.220446049250313e-16,-5.551115123125783e-16
103,0.0,7.125755754344709e-07,5.518970414009061e-08,1.341193911486016e-08,2.6026307775595114e-09,2.609024107869118e-13,2.220446049250313e-16,-3.3306690738754696e-16,-5.551115123125783e-16
104,0.0,7.251715694600591e-07,5.668773761513535e-08,1.3236901574842364e-08,2.6752393633699967e-09,2.682298827494378e-13,0.0,-2.220446049250313e-16,-2.220446049250313e-16
105,0.0,7.253657903216748e-07,5.741337627540588e-08,1.3117921193739335e-08,2.7477333741643406e-09,2.753353101070388e-13,4.440892098500626e-16,-2.220446049250313e-16,-3.3306690738754696e-16
106,0.0,7.185069246240516e-07,5.808677361329728e-08,1.3070757809430233e-08,2.820068401021558e-09,2.8266278206956486e-13,2.220446049250313e-16,-2.220446049250313e-16,-3.3306690738754696e-16
107,0.0,6.962502958618444e-07,5.888962628652905e-08,1.3063205184238313e-08,2.8921998129760595e-09,2.8976820942716586e-13,0.0,-3.3306690738754696e-16,0.0
108,0.0,6.805197556580822e-07,5.901705502076027e-08,1.304572694316164e-08,2.964084977463699e-09,2.973177259946169e-13,0.0,-3.3306690738754696e-16,-5.551115123125783e-16
109,0.0,7.199506253385834e-07,5.9319420486758645e-08,1.3016774103036255e-08,3.035681706009541e-09,3.044231533522179e-13,2.220446049250313e-16,0.0,-3.3306690738754696e-16
110,0.0,7.758262965396057e-07,5.932780777762048e-08,1.2975003294002363e-08,3.1069480321832543e-09,3.115285807098189e-13,4.440892098500626e-16,-2.220446049250313e-16,-5.551115123125783e-16
111,0.0,7.469206728671907e-07,5.890204457514869e-08,1.2919328495897275e-08,3.1778444320451626e-09,3.184119634624949e-13,4.440892098500626e-16,-2.220446049250313e-16,-3.3306690738754696e-16
112,0.0,6.490897748179236e-07,5.827755833465176e-08,1.2849013630855666e-08,3.2483300493879597e-09,3.2596148002994596e-13,4.440892098500626e-16,-3.3306690738754696e-16,-3.3306690738754696e-16
113,0.0,6.428933072566423e-07,5.781945300320501e-08,1.2763772039292576e-08,3.318366914584203e-09,3.3284486278262193e-13,2.220446049250313e-16,0.0,-5.551115123125783e-16
114,0.0,6.886997392374639e-07,5.610057085547737e-08,1.2663876391982853e-08,3.3879159477834264e-09,3.397282455352979e-13,2.220446049250313e-16,-2.220446049250313e-16,-5.551115123125783e-16
115,0.0,7.034102222913674e-07,5.4819199180045075e-08,1.2550276151657158e-08,3.456940289581212e-09,3.4638958368304884e-13,4.440892098500626e-16,0.0,-3.3306690738754696e-16
116,0.0,6.962776932795123e-07,5.402880054461434e-08,1.2424722584114534e-08,3.5254035246623516e-09,3.5349501104064984e-13,4.440892098500626e-16,-2.220446049250313e-16,-3.3306690738754696e-16
117,0.0,6.799659908462985e-07,5.212209108762522e-08,1.2289907092011276e-08,3.593269459756243e-09,3.601563491884008e-13,4.440892098500626e-16,-2.220446049250313e-16,-5.551115123125783e-16
118,0.0,6.6573242807344e-07,5.13676932101248e-08,1.2149602657274272e-08,3.660503677949123e-09,3.6703973194107675e-13,2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
119,0.0,6.762188689002357e-07,5.05285502327979e-08,1.2008821492770494e-08,3.7270719843718325e-09,3.7347902548390266e-13,4.440892098500626e-16,2.220446049250313e-16,-2.220446049250313e-16
120,0.0,7.713935390452065e-07,4.913572038134362e-08,1.1873973804199522e-08,3.792940850289028e-09,3.801403636316536e-13,4.440892098500626e-16,-2.220446049250313e-16,-3.3306690738754696e-16
121,0.0,8.095397796559212e-07,4.8806100938492136e-08,1.1753043871465252e-08,3.858078523322206e-09,3.8680170177940454e-13,4.440892098500626e-16,0.0,-5.551115123125783e-16
122,0.0,7.587964911959233e-07,4.790100804896724e-08,1.1655767906404435e-08,3.922452807003651e-09,3.9324099532223045e-13,4.440892098500626e-16,0.0,-2.220446049250313e-16
123,0.0,7.217749333765511e-07,4.693076172124222e-08,1.1593830562262042e-08,3.98603328122249e-09,3.9968028886505635e-13,4.440892098500626e-16,-2.220446049250313e-16,-3.3306690738754696e-16
124,0.0,7.434086652935434e-07,4.669081299368827e-08,1.1576874126006942e-08,4.0487890817786365e-09,4.0611958240788226e-13,4.440892098500626e-16,-2.220446049250313e-16,-2.220446049250313e-16
125,0.0,7.620335913394172e-07,4.5899064993193406e-08,1.1552913514734087e-08,4.110692453096476e-09,4.118927421359331e-13,4.440892098500626e-16,2.220446049250313e-16,-5.551115123125783e-16
126,0.0,7.63023044081379e-07,4.5438091955674054e-08,1.1500237206973907e-08,4.1717140852881585e-09,4.18332035678759e-13,4.440892098500626e-16,-2.220446049250313e-16,-5.551115123125783e-16
127,0.0,7.490898952244862e-07,4.5314755281467e-08,1.1416977585554378e-08,4.2318271109564876e-09,4.2432724001173483e-13,4.440892098500626e-16,-2.220446049250313e-16,-5.551115123125783e-16
128,0.0,7.325672664038052e-07,4.503589279281073e-08,1.1301915181505251e-08,4.291003552481243e-09,4.3010039973978564e-13,2.220446049250313e-16,2.220446049250313e-16,-3.3306690738754696e-16
129,0.0,7.229506375772132e-07,4.502756656421525e-08,1.1154608348107331e-08,4.349218984955883e-09,4.3587355946783646e-13,4.440892098500626e-16,-2.220446049250313e-16,-5.551115123125783e-16
130,0.0,7.676845212856165e-07,4.548520093905495e-08,1.097552204676333e-08,4.406447651206236e-09,4.4209080840573733e-13,4.440892098500626e-16,-3.3306690738754696e-16,-5.551115123125783e-16
131,0.0,8.757263689762596e-07,4.613276383125253e-08,1.076616573669753e-08,4.462664904281155e-09,4.474198789239381e-13,4.440892098500626e-16,-3.3306690738754696e-16,-3.3306690738754696e-16
132,0.0,8.661955217537098e-07,4.658509245025755e-08,1.0529241256662658e-08,4.517847651541729e-09,4.5297099404706387e-13,4.440892098500626e-16,2.220446049250313e-16,-3.3306690738754696e-16
133,0.0,8.507868580753808e-07,4.83399034134635e-08,1.0268795591628077e-08,4.571973466482859e-09,4.585221091701897e-13,4.440892098500626e-16,-2.220446049250313e-16,-5.551115123125783e-16
134,0.0,8.513035638646471e-07,4.9869138596392304e-08,9.990384297609012e-09,4.625020588733264e-09,4.636291350834654e-13,4.440892098500626e-16,-3.3306690738754696e-16,-3.3306690738754696e-16
135,0.0,8.52619615354655e-07,5.129049163166144e-08,9.701240033521685e-09,4.676967479966265e-09,4.687361609967411e-13,6.661338147750939e-16,0.0,-5.551115123125783e-16
136,0.0,8.46299259560368e-07,5.510236023020809e-08,9.410449530733445e-09,4.7277946002566296e-09,4.738431869100168e-13,4.440892098500626e-16,-2.220446049250313e-16,-6.661338147750939e-16
137,0.0,8.380373137661934e-07,5.70299028002097e-08,9.129139444397083e-09,4.777481965589914e-09,4.791722574282176e-13,6.661338147750939e-16,-2.220446049250313e-16,-3.3306690738754696e-16
138,0.0,8.367977222256684e-07,6.039136679625301e-08,8.87066975430173e-09,4.826011812397724e-09,4.836131495267182e-13,4.440892098500626e-16,-2.220446049250313e-16,-5.551115123125783e-16
139,0.0,8.386748469035865e-07,6.652193751399693e-08,8.650835825463332e-09,4.873365044844036e-09,4.884981308350689e-13,1.1102230246251565e-15,-2.220446049250313e-16,-6.661338147750939e-16
140,0.0,8.660482151423565e-07,6.855087031354401e-08,8.488077352097889e-09,4.9195261198065054e-09,4.931610675384945e-13,6.661338147750939e-16,-2.220446049250313e-16,-5.551115123125783e-16
141,0.0,9.45362886195511e-07,7.465351026247902e-08,8.403696627468094e-09,4.964477939850553e-09,4.976019596369952e-13,6.661338147750939e-16,-2.220446049250313e-16,-5.551115123125783e-16
142,0.0,9.384874588569403e-07,8.204694301738868e-08,8.390141470471235e-09,5.008205850032255e-09,5.018208071305708e-13,6.661338147750939e-16,2.220446049250313e-16,-3.3306690738754696e-16
143,0.0,8.758723615276409e-07,8.465049727846008e-08,8.348489677345583e-09,5.050695195407684e-09,5.060396546241464e-13,4.440892098500626e-16,-2.220446049250313e-16,-3.3306690738754696e-16
144,0.0,8.991337618891038e-07,9.352437779774903e-08,8.266935580536483e-09,5.091932209211336e-09,5.100364575127969e-13,6.661338147750939e-16,2.220446049250313e-16,-5.551115123125783e-16
145,0.0,9.451108484714865e-07,9.971178660528324e-08,8.143496765811165e-09,5.131903790811521e-09,5.142553050063725e-13,6.661338147750939e-16,-2.220446049250313e-16,-5.551115123125783e-16
