x cord,y cord,z cord,periodicity error
-1.09723166997314859330483072935580324e+00,-2.35970073493601609963907922429271480e-01,-9.75000000000000054990734188464784893e-02,4.34555580909638802070359411072402305e-04
-1.09728166997314859330722681615699621e+00,-2.36020073493601609966304009230464445e-01,-9.75500000000000055014695056476714541e-02,1.75229919184459453261710752696499781e-02
-1.09728166997314859330722681615699621e+00,-2.36020073493601609966304009230464445e-01,-9.75400000000000055023455410030397417e-02,1.73823523884171818480870276081435734e-02
-1.09728166997314859330722681615699621e+00,-2.36020073493601609966304009230464445e-01,-9.75300000000000054998334445693908279e-02,1.72481638737697688163136634617002826e-02
-1.09728166997314859330722681615699621e+00,-2.36020073493601609966304009230464445e-01,-9.75200000000000055007094799247591155e-02,1.71163617263682268269972101108569662e-02
-1.09728166997314859330722681615699621e+00,-2.36020073493601609966304009230464445e-01,-9.75100000000000054998914493856188024e-02,1.69906090242193985410509927364286755e-02
-1.09728166997314859330722681615699621e+00,-2.36020073493601609966304009230464445e-01,-9.75000000000000054990734188464784893e-02,1.68681600100221594975927049771678518e-02
-1.09728166997314859330722681615699621e+00,-2.36020073493601609966304009230464445e-01,-9.74900000000000054982553883073381762e-02,1.67514340498210614152731375126880731e-02
-1.09728166997314859330722681615699621e+00,-2.36020073493601609966304009230464445e-01,-9.74800000000000054974373577681978631e-02,1.66467297238821639725229012203932465e-02
-1.09728166997314859330722681615699621e+00,-2.36020073493601609966304009230464445e-01,-9.74700000000000054983133931235661507e-02,1.66789549040265554840402088158303524e-02
-1.09728166997314859330722681615699621e+00,-2.36020073493601609966304009230464445e-01,-9.74600000000000054958012966899172369e-02,1.67529959270634540279752709044137033e-02
-1.09728166997314859330722681615699621e+00,-2.36020073493601609966304009230464445e-01,-9.74500000000000054966773320452855245e-02,1.68467326977642271219181772712398242e-02
-1.09728166997314859330722681615699621e+00,-2.36010073493601609967180044585832732e-01,-9.75500000000000055014695056476714541e-02,1.74013178433496329173971781213194089e-02
-1.09728166997314859330722681615699621e+00,-2.36010073493601609967180044585832732e-01,-9.75400000000000055023455410030397417e-02,1.72663899441097865142133027829876302e-02
-1.09728166997314859330722681615699621e+00,-2.36010073493601609967180044585832732e-01,-9.75300000000000054998334445693908279e-02,1.71367267519091310150790107487798131e-02
-1.09728166997314859330722681615699621e+00,-2.36010073493601609967180044585832732e-01,-9.75200000000000055007094799247591155e-02,1.70101477674850287187408848693483931e-02
-1.09728166997314859330722681615699621e+00,-2.36010073493601609967180044585832732e-01,-9.75100000000000054998914493856188024e-02,1.68898368464986109011267876586531468e-02
-1.09728166997314859330722681615699621e+00,-2.36010073493601609967180044585832732e-01,-9.75000000000000054990734188464784893e-02,1.67721919648332817913406036710459496e-02
-1.09728166997314859330722681615699621e+00,-2.36010073493601609967180044585832732e-01,-9.74900000000000054982553883073381762e-02,1.66704793519803050905897955304270314e-02
-1.09728166997314859330722681615699621e+00,-2.36010073493601609967180044585832732e-01,-9.74800000000000054974373577681978631e-02,1.67001624553298188461846656657833364e-02
-1.09728166997314859330722681615699621e+00,-2.36010073493601609967180044585832732e-01,-9.74700000000000054983133931235661507e-02,1.67758749157044339069939694661236621e-02
-1.09728166997314859330722681615699621e+00,-2.36010073493601609967180044585832732e-01,-9.74600000000000054958012966899172369e-02,1.68707812042673152439390316274892966e-02
-1.09728166997314859330722681615699621e+00,-2.36010073493601609967180044585832732e-01,-9.74500000000000054966773320452855245e-02,1.69739150315449116142123790029181112e-02
-1.09728166997314859330722681615699621e+00,-2.36000073493601609964667948152183818e-01,-9.75500000000000055014695056476714541e-02,1.72858910534828947171324622115105787e-02
-1.09728166997314859330722681615699621e+00,-2.36000073493601609964667948152183818e-01,-9.75400000000000055023455410030397417e-02,1.71567641368751242080409531869852113e-02
-1.09728166997314859330722681615699621e+00,-2.36000073493601609964667948152183818e-01,-9.75300000000000054998334445693908279e-02,1.70309707040719220571008130160722889e-02
-1.09728166997314859330722681615699621e+00,-2.36000073493601609964667948152183818e-01,-9.75200000000000055007094799247591155e-02,1.69104524430188675492595917188407989e-02
-1.09728166997314859330722681615699621e+00,-2.36000073493601609964667948152183818e-01,-9.75100000000000054998914493856188024e-02,1.67942426705651289082642275185745898e-02
-1.09728166997314859330722681615699621e+00,-2.36000073493601609964667948152183818e-01,-9.75000000000000054990734188464784893e-02,1.66890644614896801372407924027870268e-02
-1.09728166997314859330722681615699621e+00,-2.36000073493601609964667948152183818e-01,-9.74900000000000054982553883073381762e-02,1.67321248220677525819862706707763523e-02
-1.09728166997314859330722681615699621e+00,-2.36000073493601609964667948152183818e-01,-9.74800000000000054974373577681978631e-02,1.68066803340794037865267906300198567e-02
-1.09728166997314859330722681615699621e+00,-2.36000073493601609964667948152183818e-01,-9.74700000000000054983133931235661507e-02,1.68947731886931899153513182311330560e-02
-1.09728166997314859330722681615699621e+00,-2.36000073493601609964667948152183818e-01,-9.74600000000000054958012966899172369e-02,1.69990027911717361155805692957019685e-02
-1.09728166997314859330722681615699621e+00,-2.36000073493601609964667948152183818e-01,-9.74500000000000054966773320452855245e-02,1.71113117186829735329402997991822607e-02
-1.09728166997314859330722681615699621e+00,-2.35990073493601609965543983507552106e-01,-9.75500000000000055014695056476714541e-02,1.71767397446459430525013350028006403e-02
-1.09728166997314859330722681615699621e+00,-2.35990073493601609965543983507552106e-01,-9.75400000000000055023455410030397417e-02,1.70530898602420634561741434382339133e-02
-1.09728166997314859330722681615699621e+00,-2.35990073493601609965543983507552106e-01,-9.75300000000000054998334445693908279e-02,1.69316693044214866312295361235033210e-02
-1.09728166997314859330722681615699621e+00,-2.35990073493601609965543983507552106e-01,-9.75200000000000055007094799247591155e-02,1.68172883991789516726326190893771290e-02
-1.09728166997314859330722681615699621e+00,-2.35990073493601609965543983507552106e-01,-9.75100000000000054998914493856188024e-02,1.67114458716348979949634531683109035e-02
-1.09728166997314859330722681615699621e+00,-2.35990073493601609965543983507552106e-01,-9.75000000000000054990734188464784893e-02,1.67535220532465075466144988227632864e-02
-1.09728166997314859330722681615699621e+00,-2.35990073493601609965543983507552106e-01,-9.74900000000000054982553883073381762e-02,1.68290447375720004907326851921940974e-02
-1.09728166997314859330722681615699621e+00,-2.35990073493601609965543983507552106e-01,-9.74800000000000054974373577681978631e-02,1.69186992270660097793834409725141807e-02
-1.09728166997314859330722681615699621e+00,-2.35990073493601609965543983507552106e-01,-9.74700000000000054983133931235661507e-02,1.70240011834590075475752309908719109e-02
